Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
10844.285,298.886,392.97513,345.93054,394.2258
10960.011,300.26834,392.38513,346.32672,393.6581
11063.504,301.55798,391.63425,346.59613,392.92767
11158.686,302.77155,390.76523,346.76837,392.0752
11247.934,303.91946,389.81238,346.8659,391.13635
11332.843,305.00995,388.79922,346.9046,390.1365
11414.391,306.04807,387.74402,346.89606,389.09558
11493.155,307.0368,386.661,346.8489,388.02884
11569.605,307.97928,385.559,346.76913,386.94583
11643.956,308.87692,384.44632,346.66162,385.85504
11716.462,309.7316,383.32782,346.52972,384.76114
11787.242,310.54462,382.20804,346.37634,383.66827
11856.34,311.31665,381.0912,346.20392,382.58032
11923.871,312.04977,379.97906,346.0144,381.49878
11989.839,312.74442,378.87482,345.80963,380.4263
12054.358,313.40195,377.77982,345.59088,379.3639
12117.467,314.02335,376.6959,345.35962,378.3131
12179.138,314.60922,375.62506,345.11713,377.27567
12239.474,315.16104,374.56793,344.8645,376.25186
12298.441,315.67953,373.5257,344.6026,375.24286
12356.147,316.16608,372.49832,344.3322,374.24826
12415.792,316.5884,371.49203,344.04022,373.2721
12473.923,316.9802,370.4995,343.73987,372.30963
12530.762,317.3418,369.522,343.4319,371.36182
12586.458,317.6736,368.56015,343.11688,370.4294
12641.11,317.97638,367.61447,342.7954,369.51288
12694.791,318.2507,366.68533,342.46802,368.6124
12747.554,318.49734,365.77304,342.1352,367.72833
12799.446,318.7172,364.87756,341.79736,366.86078
12850.498,318.91113,363.99918,341.45514,366.00974
12900.746,319.08008,363.1379,341.109,365.1752
12950.219,319.22488,362.29364,340.75928,364.35715
12998.951,319.3466,361.46646,340.40652,363.55563
13046.967,319.44604,360.65628,340.05115,362.77042
13094.291,319.52423,359.86298,339.6936,362.00143
13140.947,319.5821,359.08652,339.3343,361.24863
13186.969,319.6204,358.32675,338.97357,360.5118
13232.368,319.64017,357.5835,338.61182,359.7909
13277.176,319.64212,356.85663,338.2494,359.08566
13321.413,319.62726,356.14594,337.8866,358.3959
13365.1,319.59628,355.4513,337.5238,357.7215
13408.258,319.55005,354.77246,337.16125,357.06226
13450.87,319.48965,354.10907,336.79938,356.4178
13492.962,319.41583,353.4609,336.43835,355.78796
13534.556,319.32928,352.82773,336.0785,355.17245
13575.677,319.2306,352.20935,335.71997,354.57114
13616.335,319.12054,351.60556,335.36304,353.9838
13656.551,318.99982,351.01608,335.00793,353.4101
13696.34,318.86893,350.44067,334.6548,352.84995
13735.714,318.7286,349.87906,334.30383,352.30304
13774.689,318.57947,349.3311,333.95526,351.76913
13813.272,318.42206,348.79645,333.60925,351.24805
13851.483,318.25696,348.27493,333.26593,350.7395
13889.33,318.0848,347.76633,332.92557,350.24335
13926.823,317.906,347.2704,332.5882,349.7593
13963.975,317.72107,346.78687,332.25397,349.28714
14000.794,317.53058,346.3155,331.92303,348.82678
14037.285,317.33502,345.85617,331.59558,348.37784
14073.465,317.13474,345.40854,331.27164,347.94022
14109.339,316.93024,344.97253,330.9514,347.51367
14144.912,316.72195,344.54782,330.6349,347.09808
14180.194,316.51025,344.13428,330.32227,346.69318
14215.19,316.29547,343.73166,330.01355,346.2988
14249.91,316.0781,343.33978,329.70892,345.91483
14284.358,315.85846,342.9585,329.40848,345.54092
14318.54,315.6368,342.5876,329.11218,345.17715
14352.459,315.41357,342.22687,328.82022,344.82315
14386.127,315.189,341.87622,328.5326,344.47885
14419.539,314.96344,341.53537,328.2494,344.14404
14452.708,314.73712,341.2043,327.9707,343.81866
14485.635,314.51035,340.8827,327.69653,343.5025
14518.316,314.2834,340.5705,327.42694,343.1954
14550.77,314.05646,340.2676,327.16205,342.89728
14582.984,313.82986,339.97372,326.9018,342.6079
14614.971,313.60376,339.68887,326.6463,342.32733
14646.73,313.37836,339.41272,326.39554,342.05518
14678.269,313.15396,339.14532,326.14966,341.79147
14709.579,312.93066,338.88644,325.90857,341.5361
14740.672,312.70865,338.636,325.6723,341.2889
14771.543,312.4882,338.39386,325.44104,341.04977
14802.197,312.2694,338.1598,325.2146,340.81857
14832.631,312.05246,337.93387,324.99316,340.59525
14862.855,311.83743,337.71588,324.77667,340.3796
14892.863,311.6245,337.50574,324.56512,340.17166
14922.657,311.41394,337.30325,324.35858,339.97122
14952.24,311.2057,337.10843,324.15704,339.77826
14981.609,310.99997,336.92105,323.9605,339.5926
15010.772,310.79684,336.7411,323.76898,339.41418
15039.719,310.59647,336.56848,323.58246,339.24286
15068.453,310.39893,336.403,323.40097,339.07864
15096.983,310.20435,336.2447,323.22452,338.9214
15125.298,310.01273,336.09338,323.05304,338.77103
15153.403,309.82422,335.949,322.8866,338.62744
15181.3,309.63892,335.8114,322.72516,338.4906
15208.984,309.45688,335.68054,322.56873,338.3603
15236.455,309.27814,335.5564,322.41727,338.23654
15263.72,309.10278,335.4388,322.2708,338.11926
15290.771,308.93088,335.32767,322.12927,338.00836
15317.618,308.76245,335.22293,321.99268,337.90378
15344.243,308.5976,335.12448,321.86102,337.80542
