Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12293.308,313.32828,390.44077,351.88452,391.91418
12401.963,314.3895,389.99194,352.19073,391.49872
12494.663,315.33734,389.3047,352.321,390.8417
12576.724,316.1963,388.45853,352.3274,390.01917
12651.538,316.98386,387.5094,352.24664,389.08878
12721.195,317.71225,386.49695,352.1046,388.09302
12786.944,318.3892,385.4495,351.91934,387.0623
12849.694,319.0208,384.3852,351.703,386.01654
12909.911,319.6108,383.31754,351.46417,384.9701
12968.022,320.16245,382.25476,351.20862,383.93134
13024.268,320.67783,381.20316,350.9405,382.90628
13078.753,321.15857,380.16708,350.66284,381.89914
13131.681,321.60654,379.1491,350.3778,380.91177
13183.074,322.02274,378.1516,350.08716,379.94608
13233.085,322.40903,377.17566,349.79236,379.00256
13281.7705,322.76657,376.22214,349.49435,378.08185
13329.123,323.09644,375.29218,349.1943,377.18454
13375.254,323.40027,374.3857,348.893,376.31027
13420.137,323.67908,373.50308,348.59106,375.45914
13463.889,323.9343,372.6435,348.28888,374.63037
13506.542,324.16696,371.80652,347.98676,373.82306
13552.303,324.33472,370.99686,347.66577,373.03918
13596.633,324.48254,370.20517,347.34387,372.2729
13639.814,324.61035,369.43237,347.02136,371.52478
13682.035,324.7185,368.67862,346.69855,370.79514
13723.409,324.80728,367.94406,346.37567,370.084
13764.0205,324.87717,367.22827,346.05273,369.39105
13803.928,324.9289,366.53107,345.72998,368.71594
13843.176,324.96307,365.85205,345.40756,368.05847
13881.807,324.98044,365.19086,345.08563,367.4181
13919.851,324.98187,364.5471,344.76447,366.79443
13957.333,324.96805,363.9203,344.44415,366.18713
13994.287,324.9398,363.31015,344.12497,365.59573
14030.727,324.89795,362.71622,343.80707,365.01987
14066.685,324.84317,362.13815,343.49066,364.45914
14102.176,324.7763,361.57565,343.17596,363.91336
14137.216,324.69797,361.0282,342.8631,363.38193
14171.834,324.6089,360.49548,342.5522,362.8646
14206.034,324.50983,359.97723,342.24353,362.36115
14239.846,324.4013,359.47302,341.93716,361.87097
14273.28,324.28406,358.98257,341.6333,361.39404
14306.35,324.1586,358.50565,341.33212,360.92996
14339.021,324.02594,358.04147,341.0337,360.47815
14371.319,323.8866,357.58994,340.73828,360.03848
14403.264,323.74097,357.15067,340.4458,359.61053
14434.868,323.58957,356.72342,340.1565,359.1941
14466.1455,323.4328,356.3078,339.8703,358.7889
14497.1045,323.2712,355.9037,339.58746,358.39468
14527.755,323.10513,355.51068,339.30792,358.01117
14558.107,322.93503,355.12857,339.0318,357.63806
14588.174,322.76132,354.75705,338.7592,357.27518
14617.953,322.58438,354.3959,338.49014,356.92224
14647.461,322.4046,354.04486,338.22473,356.57904
14676.7,322.22226,353.70367,337.96295,356.24524
14705.677,322.0377,353.37222,337.70496,355.92093
14734.397,321.85138,353.0501,337.45074,355.60553
14762.867,321.66342,352.7372,337.20032,355.29904
14791.093,321.47418,352.4334,336.9538,355.00122
14819.076,321.28403,352.1383,336.71118,354.71194
14846.825,321.09308,351.8518,336.47244,354.431
14874.339,320.90164,351.5738,336.23773,354.1581
14901.627,320.71,351.30392,336.00696,353.89325
14928.688,320.5183,351.04224,335.78027,353.63617
14955.53,320.3268,350.7884,335.55762,353.38675
14982.155,320.1356,350.5423,335.33893,353.14487
15008.563,319.945,350.3038,335.1244,352.91028
15034.764,319.75513,350.0727,334.9139,352.68295
15060.751,319.56616,349.8489,334.70752,352.46268
15086.532,319.37833,349.63232,334.5053,352.24936
15112.11,319.19162,349.4227,334.30716,352.0429
15137.483,319.0063,349.21997,334.11313,351.8431
15162.659,318.8225,349.02402,333.92328,351.64984
15187.631,318.64026,348.83463,333.73743,351.46304
15212.408,318.45978,348.65182,333.5558,351.28268
15236.992,318.2812,348.4754,333.3783,351.10855
15261.375,318.1045,348.30527,333.2049,350.9405
15285.567,317.92984,348.14127,333.03555,350.7785
15309.567,317.7574,347.9834,332.8704,350.62247
15333.375,317.5871,347.83157,332.70935,350.47226
15356.99,317.41916,347.6855,332.5523,350.3278
15380.419,317.25354,347.54523,332.39938,350.189
15403.654,317.09045,347.41064,332.25055,350.05576
15426.703,316.92978,347.28162,332.1057,349.928
15449.5625,316.77173,347.15814,331.96494,349.8056
15472.237,316.6163,347.04007,331.8282,349.68854
15494.724,316.46353,346.92728,331.6954,349.57672
15517.0205,316.31348,346.81973,331.5666,349.47003
15539.132,316.1662,346.7174,331.4418,349.36844
15561.062,316.02176,346.62015,331.32095,349.27182
15582.803,315.88013,346.52786,331.20398,349.18015
15604.357,315.74136,346.4405,331.09094,349.09332
15625.726,315.6055,346.358,330.98175,349.01126
15646.911,315.47256,346.2803,330.87643,348.93396
15667.911,315.34253,346.20728,330.7749,348.86124
15688.728,315.21548,346.13885,330.6772,348.79306
15709.357,315.09143,346.075,330.58322,348.72946
15729.805,314.9704,346.0157,330.49304,348.67023
15750.067,314.8523,345.9608,330.40656,348.6154
15770.146,314.73724,345.91025,330.32373,348.5649
15790.042,314.62524,345.86395,330.2446,348.5186
