Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12554.645,315.62543,390.261,352.9432,391.7858
12662.008,316.6382,389.84235,353.2403,391.4015
12752.755,317.5337,389.18073,353.3572,390.77078
12832.503,318.33853,388.35782,353.34818,389.9718
12904.682,319.0706,387.4324,353.2515,389.06512
12971.547,319.74323,386.4445,353.09387,388.09366
13034.407,320.36487,385.42285,352.89386,387.0884
13094.214,320.94193,384.38614,352.66403,386.0698
13151.524,321.47873,383.3473,352.41302,385.05164
13206.649,321.978,382.31573,352.14685,384.04352
13259.913,322.4425,381.297,351.86975,383.05072
13311.431,322.8738,380.29532,351.58456,382.07727
13361.405,323.27396,379.31314,351.29355,381.125
13409.932,323.64435,378.3524,350.99835,380.19525
13457.033,323.98605,377.4147,350.70038,379.2893
13502.834,324.30087,376.50046,350.40067,378.40698
13547.332,324.5899,375.61053,350.10022,377.5488
13590.639,324.85458,374.74496,349.79977,376.71442
13632.797,325.09613,373.90338,349.49976,375.90335
13673.777,325.3157,373.08572,349.2007,375.1153
13713.692,325.51447,372.29086,348.90265,374.34903
13756.964,325.64954,371.52316,348.58636,373.60587
13798.809,325.76633,370.77347,348.2699,372.88016
13839.532,325.86487,370.04242,347.95364,372.17255
13879.321,325.94534,369.33026,347.63782,371.48325
13918.293,326.00803,368.63712,347.32257,370.81216
13956.54,326.0535,367.9625,347.008,370.15903
13994.118,326.0823,367.30612,346.6942,369.5234
14031.074,326.0951,366.6675,346.3813,368.905
14067.444,326.09268,366.04626,346.06946,368.30328
14103.268,326.0756,365.44205,345.75882,367.71786
14138.561,326.04477,364.85434,345.44955,367.1483
14173.358,326.00082,364.28265,345.14172,366.5941
14207.676,325.9446,363.7267,344.83566,366.05493
14241.542,325.8767,363.18604,344.53137,365.53036
14274.971,325.79797,362.66028,344.22913,365.02008
14307.981,325.70898,362.14905,343.92902,364.52368
14340.595,325.61044,361.65195,343.6312,364.04074
14372.821,325.50296,361.16858,343.33575,363.57095
14404.682,325.3872,360.6987,343.04297,363.11407
14436.194,325.26358,360.24194,342.75275,362.6697
14467.369,325.1329,359.79794,342.46542,362.23758
14498.164,324.99588,359.3662,342.18103,361.81708
14528.605,324.8531,358.94638,341.89972,361.40808
14558.716,324.70496,358.53818,341.62158,361.0103
14588.509,324.55185,358.14136,341.34662,360.62335
14617.989,324.39423,357.75558,341.0749,360.24707
14647.172,324.23242,357.38058,340.80652,359.88113
14676.066,324.06696,357.01605,340.5415,359.52524
14704.678,323.89816,356.66183,340.28,359.17923
14733.018,323.72635,356.3176,340.02197,358.84274
14761.093,323.55194,355.98306,339.76752,358.51572
14788.906,323.3752,355.65805,339.51663,358.1978
14816.464,323.19653,355.34232,339.2694,357.88885
14843.774,323.01627,355.0356,339.02594,357.58856
14870.845,322.8346,354.7378,338.7862,357.2968
14897.674,322.6518,354.44855,338.55017,357.01337
14924.272,322.46817,354.16776,338.31796,356.7381
14950.641,322.28397,353.89523,338.0896,356.47073
14976.785,322.09943,353.6307,337.86505,356.2112
15002.705,321.9147,353.37405,337.64438,355.9592
15028.411,321.73007,353.1251,337.42758,355.71472
15053.8955,321.54572,352.88367,337.2147,355.47748
15079.177,321.36182,352.64957,337.00568,355.2474
15104.243,321.17853,352.4227,336.8006,355.02435
15129.113,320.99606,352.20297,336.59952,354.80817
15153.7705,320.81448,351.99008,336.40228,354.5987
15178.234,320.63406,351.78403,336.20905,354.39578
15202.494,320.4549,351.58463,336.01978,354.19937
15226.564,320.27707,351.39178,335.8344,354.00928
15250.434,320.1007,351.2053,335.653,353.8255
15274.113,319.926,351.02505,335.47552,353.64774
15297.602,319.753,350.851,335.302,353.47607
15320.897,319.58176,350.68304,335.1324,353.31027
15344.007,319.4125,350.521,334.96674,353.15027
15366.927,319.24524,350.36484,334.80505,352.996
15389.664,319.08,350.21432,334.64716,352.84726
15412.211,318.91696,350.06946,334.49323,352.70413
15434.58,318.75616,349.93018,334.34317,352.56635
15456.757,318.59766,349.79626,334.19696,352.4339
15478.758,318.44153,349.66776,334.05463,352.30667
15500.57,318.28784,349.5445,333.91617,352.18463
15522.204,318.1366,349.42636,333.7815,352.0677
15543.661,317.98788,349.3134,333.65063,351.95572
15564.93,317.84177,349.20538,333.52356,351.84866
15586.026,317.6982,349.10233,333.40027,351.74646
15606.938,317.55734,349.00406,333.2807,351.649
15627.674,317.4191,348.9106,333.16486,351.5562
15648.229,317.28363,348.82178,333.0527,351.46805
15668.606,317.15085,348.73767,332.94427,351.3845
15688.805,317.0208,348.65802,332.83942,351.3054
15708.827,316.89365,348.58286,332.73825,351.23068
15728.67,316.76917,348.51215,332.64066,351.16028
15748.339,316.64758,348.44574,332.54666,351.0942
15767.825,316.52878,348.3836,332.45618,351.03232
15787.143,316.4128,348.3257,332.36926,350.97464
15806.282,316.29968,348.2719,332.2858,350.921
15825.241,316.18948,348.22223,332.20587,350.87137
15844.028,316.08212,348.1765,332.12933,350.82578
15862.638,315.97757,348.13477,332.05615,350.78403
