Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
4498.957,387.85803,448.31216,418.08508,450.74017
4621.8022,387.91287,449.34094,418.6269,451.62714
4734.172,387.57712,449.90173,418.73944,452.04437
4840.5684,386.96338,450.12573,418.54456,452.13632
4943.6177,386.15524,450.10873,418.132,452.00693
5044.7954,385.21756,449.92282,417.5702,451.72836
5144.8643,384.19925,449.62155,416.9104,451.3517
5244.3354,383.13568,449.2432,416.18945,450.91174
5343.361,382.0534,448.81497,415.4342,450.4322
5442.104,380.97046,448.35553,414.663,449.929
5540.5913,379.8999,447.8775,413.8887,449.4126
5638.758,378.8513,447.38947,413.12036,448.89026
5736.6646,377.83008,446.89713,412.3636,448.36642
5834.232,376.84082,446.40417,411.6225,447.84412
5931.514,375.88562,445.91272,410.89917,447.3249
6028.4927,374.9658,445.42438,410.19507,446.81006
6125.0933,374.0827,444.9402,409.51144,446.3004
6221.37,373.23636,444.4603,408.84833,445.796
6317.24,372.4271,443.98492,408.206,445.2969
6412.7397,371.65427,443.51315,407.5837,444.80225
6507.8154,370.91754,443.04324,406.9804,444.3104
6597.799,370.30032,442.45282,406.3766,443.70328
6687.6885,369.69318,441.8597,405.77643,443.0955
6777.2695,369.10098,441.2601,405.18054,442.48285
6866.392,368.52704,440.65128,404.58917,441.86243
6954.94,367.973,440.0315,404.00226,441.23215
7042.835,367.43976,439.39926,403.4195,440.5906
7130.019,366.9273,438.75385,402.84058,439.9367
7216.456,366.4354,438.0945,402.26495,439.26993
7302.1167,365.9635,437.42102,401.69226,438.59006
7386.9824,365.51068,436.7331,401.1219,437.89688
7471.0386,365.0761,436.03088,400.5535,437.19034
7554.2793,364.65878,435.31436,399.98657,436.47064
7636.696,364.25763,434.58374,399.4207,435.73788
7718.287,363.87177,433.8392,398.85547,434.9922
7799.0474,363.50018,433.081,398.2906,434.23407
7878.9766,363.1419,432.30954,397.7257,433.4637
7958.077,362.79593,431.52518,397.16055,432.6814
8036.346,362.4614,430.72833,396.59485,431.88757
8113.7886,362.13748,429.9194,396.02844,431.08267
8190.4053,361.82327,429.09885,395.46106,430.26706
8266.2,361.51804,428.26718,394.8926,429.44116
8341.228,361.21982,427.4255,394.32266,428.6061
8415.4795,360.92828,426.57416,393.75122,427.76215
8488.95,360.64273,425.71347,393.1781,426.90952
8561.636,360.36276,424.8438,392.60327,426.04877
8633.54,360.08777,423.96567,392.02673,425.18024
8704.667,359.81705,423.07968,391.44836,424.3044
8775.021,359.55005,422.1862,390.8681,423.42175
8844.609,359.2862,421.28577,390.28598,422.53287
8913.438,359.025,420.37878,389.7019,421.6381
8981.514,358.7658,419.466,389.1159,420.7378
9048.845,358.5082,418.54767,388.52795,419.83273
9115.438,358.25165,417.62433,387.938,418.92316
9181.303,357.99576,416.69666,387.3462,418.00964
9246.447,357.7401,415.76492,386.7525,417.09253
9310.881,357.4842,414.82962,386.15692,416.17233
9374.609,357.22763,413.89124,385.55945,415.24948
9437.647,356.9702,412.9503,384.96027,414.32446
9499.999,356.7114,412.00714,384.35925,413.39764
9561.678,356.45102,411.06235,383.75668,412.46933
9622.69,356.18878,410.11615,383.15247,411.54004
9683.053,355.92432,409.1691,382.5467,410.61008
9742.766,355.6575,408.22153,381.9395,409.67996
9801.848,355.388,407.2738,381.3309,408.74988
9860.302,355.11566,406.3263,380.72098,407.82028
9918.144,354.84033,405.37943,380.10986,406.89142
9975.381,354.56177,404.4335,379.49762,405.96365
10032.027,354.27982,403.48883,378.88434,405.03745
10088.09,353.9944,402.54575,378.27008,404.11282
10143.582,353.70532,401.60455,377.65494,403.19037
10198.516,353.4124,400.66556,377.039,402.27008
10252.896,353.11572,399.7291,376.42242,401.35236
10306.741,352.8151,398.79532,375.8052,400.43747
10360.06,352.51044,397.8647,375.18756,399.52567
10412.861,352.20172,396.93716,374.56946,398.61713
10465.157,351.88892,396.01324,373.95108,397.712
10516.961,351.572,395.093,373.3325,396.8107
10568.28,351.25092,394.1767,372.7138,395.91327
10619.126,350.92563,393.26453,372.0951,395.01993
10669.511,350.5962,392.35672,371.47644,394.13092
10719.447,350.26254,391.4534,370.85797,393.2463
10768.941,349.92477,390.55472,370.23975,392.3663
10818.007,349.58292,389.6609,369.6219,391.4911
10866.655,349.2369,388.77213,369.00452,390.62076
10914.893,348.88693,387.88846,368.3877,389.75546
10962.734,348.53278,387.01007,367.77142,388.89523
11010.188,348.1748,386.13696,367.15588,388.04037
11057.263,347.81293,385.26956,366.54126,387.19083
11103.97,347.44714,384.4077,365.92743,386.3468
11150.319,347.0776,383.5516,365.3146,385.50836
11196.32,346.7045,382.7013,364.70288,384.67554
11241.984,346.32764,381.85684,364.09222,383.84854
11287.314,345.94736,381.0185,363.4829,383.0273
11332.33,345.5636,380.18613,362.87488,382.212
11377.03,345.1765,379.36002,362.26825,381.40268
11421.429,344.78616,378.54007,361.66312,380.59937
11465.533,344.39273,377.7264,361.05957,379.80212
11509.351,343.9962,376.91904,360.4576,379.01105
11552.8955,343.59668,376.11816,359.85742,378.2261
