Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12219.343,348.497,392.46957,370.48328,394.51355
12321.099,348.82117,392.25458,370.53787,394.3077
12401.555,348.95465,391.8534,370.40402,393.90625
12468.284,348.955,391.32245,370.13873,393.37024
12525.915,348.8601,390.70157,369.78082,392.74445
12577.335,348.69727,390.02066,369.35895,392.06116
12624.524,348.4855,389.30112,368.8933,391.34238
12668.632,348.23843,388.5584,368.39844,390.60397
12710.534,347.9657,387.8035,367.88458,389.8564
12750.754,347.67426,387.04413,367.3592,389.10715
12789.574,347.3691,386.2862,366.82764,388.36142
12827.307,347.05396,385.53342,366.2937,387.62256
12864.044,346.73148,384.78897,365.76022,386.89316
12899.979,346.4038,384.05496,365.22937,386.17496
12935.191,346.07242,383.33304,364.70273,385.46918
12969.661,345.73865,382.62442,364.18152,384.7769
13003.514,345.40356,381.9299,363.66675,384.09854
13036.705,345.0679,381.25027,363.1591,383.4346
13069.338,344.7324,380.58545,362.65894,382.7851
13101.423,344.39728,379.93542,362.16635,382.14948
13132.904,344.06314,379.29935,361.68124,381.52713
13168.57,343.71768,378.6586,361.18814,380.89902
13203.194,343.36853,378.02612,360.69733,380.27914
13237.116,343.01688,377.4024,360.20966,379.66788
13270.541,342.6633,376.78754,359.7254,379.06528
13303.593,342.30835,376.1816,359.245,378.47137
13336.339,341.95215,375.58438,358.76825,377.88602
13368.832,341.59494,374.99585,358.2954,377.309
13401.099,341.2369,374.41577,357.82635,376.7402
13433.164,340.8782,373.844,357.36108,376.1795
13465.039,340.5189,373.2805,356.8997,375.62668
13496.739,340.15915,372.725,356.44208,375.0817
13528.269,339.79913,372.17752,355.98834,374.54443
13559.637,339.43893,371.63785,355.5384,374.0147
13590.855,339.07864,371.10596,355.0923,373.4925
13621.924,338.71844,370.58167,354.65005,372.97766
13652.85,338.35837,370.06503,354.2117,372.47012
13683.643,337.99866,369.5559,353.77728,371.9699
13714.304,337.63934,369.05414,353.34674,371.47684
13744.839,337.28058,368.55978,352.92017,370.99084
13775.25,336.92252,368.07272,352.49762,370.51202
13805.548,336.56528,367.593,352.07913,370.04016
13835.682,336.20917,367.12036,351.66476,369.5752
13865.669,335.8542,366.65466,351.25443,369.1171
13895.52,335.50058,366.19604,350.84833,368.66577
13925.239,335.14825,365.7443,350.4463,368.22113
13954.831,334.79742,365.29938,350.0484,367.78314
13984.291,334.4481,364.8613,349.6547,367.35178
14013.628,334.10043,364.42993,349.2652,366.92697
14042.844,333.75455,364.0053,348.87994,366.5087
14071.934,333.41043,363.5873,348.49887,366.09677
14100.901,333.06818,363.1759,348.12204,365.6913
14129.751,332.7279,362.77097,347.74945,365.29224
14158.477,332.38974,362.3726,347.38116,364.8994
14187.086,332.0537,361.98053,347.01712,364.51285
14215.569,331.71985,361.59494,346.6574,364.13254
14243.938,331.3883,361.21558,346.30194,363.75833
14272.181,331.05908,360.8426,345.95084,363.3903
14300.307,330.73227,360.47577,345.604,363.0283
14328.312,330.4079,360.1152,345.26154,362.6723
14356.197,330.08615,359.76068,344.9234,362.3224
14383.958,329.767,359.4124,344.58972,361.97836
14411.6,329.4504,359.07007,344.26025,361.64032
14439.124,329.13666,358.73376,343.9352,361.30817
14466.522,328.82553,358.4035,343.6145,360.98178
14493.801,328.51724,358.07913,343.2982,360.66122
14520.954,328.2118,357.7607,342.98627,360.34644
14547.983,327.90924,357.4481,342.67865,360.03745
14574.892,327.60965,357.14133,342.3755,359.7341
14601.675,327.31302,356.84036,342.0767,359.4364
14628.332,327.0194,356.54514,341.7823,359.1444
14654.865,326.72885,356.2556,341.49225,358.85797
14681.271,326.44138,355.9718,341.2066,358.57712
14707.548,326.15698,355.69357,340.9253,358.30176
14733.696,325.87576,355.42105,340.6484,358.0319
14759.713,325.59775,355.15402,340.3759,357.76752
14785.607,325.32297,354.8926,340.1078,357.50858
14811.364,325.05142,354.63657,339.844,357.2551
14836.992,324.78308,354.38614,339.5846,357.00693
14862.481,324.51804,354.14105,339.32953,356.76407
14887.843,324.25638,353.90137,339.07886,356.5265
14913.067,323.99802,353.6671,338.83258,356.29428
14938.155,323.743,353.4381,338.59058,356.06723
14963.1045,323.4914,353.21445,338.3529,355.84546
14987.918,323.24313,352.99597,338.11957,355.62875
15012.593,322.99826,352.78284,337.89056,355.41724
15037.126,322.75684,352.5748,337.66583,355.21088
15061.516,322.51886,352.37192,337.44537,355.00955
15085.764,322.2843,352.1742,337.22925,354.81323
15109.872,322.05322,351.98154,337.0174,354.62198
15133.834,321.82562,351.79395,336.80978,354.43564
15157.648,321.60147,351.61133,336.60638,354.25427
15181.322,321.3808,351.43372,336.40726,354.0778
15204.843,321.16364,351.261,336.2123,353.9062
15228.217,320.94995,351.0932,336.02158,353.73944
15251.441,320.73978,350.93027,335.83502,353.57742
15274.515,320.53308,350.7722,335.65265,353.42026
15297.438,320.32986,350.61884,335.47437,353.26776
15320.209,320.13022,350.4703,335.30026,353.11996
15342.829,319.93405,350.32645,335.13025,352.9768
