Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
10056.463,420.1073,487.045,453.57617,487.87692
10151.637,420.26617,486.46097,453.3636,487.2521
10225.607,419.96082,485.50803,452.73444,486.24036
10286.876,419.335,484.29672,451.81586,484.97284
10340.183,418.4858,482.9041,450.69495,483.53946
10388.58,417.4852,481.38922,449.4372,482.00168
10433.846,416.38495,479.79675,448.09085,480.40244
10477.186,415.2229,478.15936,446.69113,478.77127
10519.294,414.02573,476.5011,445.26343,477.12836
10560.543,412.8124,474.83932,443.82587,475.4885
10601.265,411.59653,473.18613,442.39133,473.8613
10641.5625,410.387,471.55035,440.9687,472.25406
10681.606,409.19046,469.93793,439.5642,470.67123
10721.462,408.0112,468.3535,438.18234,469.11642
10761.101,406.85217,466.80038,436.8263,467.59268
10800.624,405.7156,465.28076,435.49817,466.1016
10839.975,404.60275,463.79666,434.1997,464.6449
10879.229,403.51465,462.34888,432.93176,463.2231
10918.365,402.452,460.9376,431.6948,461.83655
10957.298,401.41522,459.56302,430.48914,460.48505
10996.0625,400.4044,458.22318,429.31378,459.16693
11033.606,399.48004,456.83292,428.1565,457.80048
11070.999,398.55792,455.46564,427.01178,456.45737
11108.279,397.64325,454.11984,425.88153,455.13617
11145.439,396.73938,452.79468,424.76703,453.83545
11182.459,395.84805,451.48877,423.6684,452.5539
11219.323,394.97055,450.20123,422.58588,451.29047
11256.006,394.10712,448.93146,421.5193,450.0443
11292.502,393.25778,447.67838,420.46808,448.8148
11328.793,392.4225,446.4418,419.43213,447.60117
11364.882,391.6007,445.22083,418.41077,446.4029
11400.756,390.7922,444.01517,417.4037,445.21973
11436.417,389.99643,442.82428,416.41034,444.05106
11471.863,389.21277,441.64777,415.43027,442.89658
11507.094,388.44092,440.48538,414.46313,441.75595
11542.115,387.6804,439.3367,413.50854,440.62878
11576.926,386.93057,438.20142,412.56598,439.51492
11611.533,386.1912,437.0793,411.63525,438.41403
11645.934,385.46198,435.97006,410.716,437.32578
11680.139,384.7423,434.8734,409.80786,436.2501
11714.1455,384.03192,433.78937,408.91064,435.18665
11747.968,383.3304,432.71753,408.024,434.1352
11781.626,382.63696,431.65802,407.1475,433.09595
11815.115,381.95132,430.61063,406.28098,432.06848
11848.435,381.27344,429.57495,405.4242,431.0527
11881.591,380.60303,428.55096,404.577,430.0482
11914.572,379.93988,427.5382,403.73904,429.0548
11947.393,379.28384,426.5367,402.91028,428.07236
11980.05,378.63452,425.54626,402.0904,427.10074
12012.544,377.99188,424.56647,401.27917,426.13974
12044.879,377.35547,423.59747,400.47647,425.1892
12077.063,376.7254,422.63892,399.68216,424.2489
12109.093,376.1013,421.69077,398.89603,423.31866
12140.9795,375.48285,420.75272,398.1178,422.39856
12172.718,374.87003,419.8247,397.34735,421.4882
12204.313,374.2627,418.90662,396.58466,420.58752
12235.771,373.66064,417.9983,395.82947,419.69644
12267.093,373.0637,417.09964,395.08167,418.81482
12298.279,372.47174,416.21042,394.34106,417.9424
12329.341,371.88467,415.33072,393.6077,417.07925
12360.2705,371.30228,414.46017,392.88123,416.2251
12391.076,370.72452,413.5989,392.1617,415.37994
12421.757,370.15125,412.7465,391.44885,414.54358
12452.319,369.58237,411.90305,390.7427,413.7159
12482.764,369.01773,411.06842,390.0431,412.89688
12513.093,368.45728,410.24252,389.3499,412.08633
12543.31,367.90097,409.4251,388.66302,411.28418
12573.413,367.3487,408.61633,387.9825,410.49033
12603.41,366.80032,407.81583,387.30807,409.70468
12633.299,366.2558,407.02365,386.6397,408.92706
12663.083,365.71512,406.23975,385.97742,408.1575
12692.764,365.17813,405.4639,385.321,407.39587
12722.347,364.6448,404.69608,384.67044,406.64203
12751.83,364.11505,403.9361,384.02557,405.896
12781.218,363.58884,403.18405,383.38644,405.15765
12810.51,363.06616,402.43988,382.75302,404.42685
12839.711,362.54684,401.70328,382.12506,403.70352
12868.815,362.031,400.97437,381.5027,402.9877
12897.832,361.51843,400.25293,380.88568,402.27924
12926.763,361.00922,399.53903,380.2741,401.578
12955.603,360.50327,398.83246,379.66785,400.88397
12984.364,360.00052,398.13333,379.06693,400.19717
13013.034,359.5011,397.4413,378.4712,399.51746
13041.625,359.00476,396.75662,377.88068,398.84467
13070.136,358.51163,396.07904,377.29535,398.17892
13098.564,358.0215,395.40848,376.715,397.52002
13126.913,357.53452,394.74496,376.13974,396.86795
13155.185,357.05063,394.08835,375.5695,396.22275
13183.377,356.56982,393.43872,375.00427,395.58423
13211.495,356.092,392.79584,374.4439,394.95236
13239.537,355.61725,392.1599,373.88858,394.3271
13267.504,355.1455,391.53052,373.338,393.70837
13295.397,354.6767,390.90787,372.7923,393.09622
13323.219,354.21094,390.2918,372.25137,392.49045
13350.968,353.74805,389.6824,371.7152,391.89124
13378.641,353.2882,389.07944,371.18384,391.29825
13406.246,352.83127,388.48303,370.65717,390.71164
13433.779,352.37738,387.89307,370.13522,390.1314
13461.244,351.92627,387.30945,369.61786,389.5573
13488.636,351.4782,386.7322,369.10522,388.9894
