Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
191.0,0.0,100.0,107.66,100.35,107.95833333333331
335.98979591836735,1.2999319727891157,100.0,113.59158231292517,100.79196326530612,113.99957482993197
480.9795918367347,2.266530612244898,100.0,119.53182857142858,101.34057959183674,120.04081632653062
625.969387755102,3.23312925170068,100.0,125.4884074829932,101.9825156462585,126.08205782312925
770.9591836734694,4.199727891156463,100.00199727891156,131.45232108843538,102.71777142857142,132.1232993197279
915.9489795918367,5.166326530612245,100.01332653061225,137.41789795918365,103.5446836734694,138.16454081632654
1060.938775510204,6.132925170068027,100.03531700680273,143.39014829931972,104.45558367346938,144.20578231292518
1205.9285714285716,7.09952380952381,100.07497619047618,149.35505714285716,105.44848095238096,150.24702380952382
1350.9183673469388,8.099183673469389,100.12495918367347,155.32962857142857,106.50736326530613,156.28826530612244
1495.908163265306,9.366054421768707,100.21026598639456,161.3122163265306,107.6639074829932,162.32950680272108
1640.8979591836735,10.33265306122449,100.32657142857143,167.28579591836734,108.88577551020408,168.37074829931973
1785.887755102041,11.299251700680273,100.47685782312925,173.2623680272109,110.17595986394558,174.41198979591837
1930.8775510204082,12.265850340136055,100.67380408163265,179.24561360544217,111.53814149659864,180.453231292517
2075.8673469387754,13.232448979591837,100.91741020408163,185.22885918367345,112.9656469387755,186.4944727891156
2220.857142857143,14.19904761904762,101.20966666666666,191.21210476190475,114.46046666666668,192.53571428571425
2365.8469387755104,15.165646258503402,101.5579149659864,197.19535034013606,116.02828571428572,198.5769557823129
2510.8367346938776,16.132244897959183,101.96215510204082,203.17991836734694,117.66010612244898,204.61819727891154
2655.826530612245,17.148265306122447,102.42189285714286,209.17085306122448,119.34791836734694,210.65943877551015
2800.816326530612,18.398775510204082,102.95128979591837,215.1524081632653,121.11172244897959,216.7006802721088
2945.8061224489797,19.365374149659864,103.5374931972789,221.14166598639457,122.93151836734694,222.74192176870744
3090.795918367347,20.331972789115646,104.1857006802721,227.128231292517,124.81062585034014,228.7831632653061
3235.785714285714,21.298571428571428,104.89587142857143,233.12412857142857,126.75207142857143,234.8244047619047
3380.775510204082,22.265170068027214,105.6780462585034,239.12140272108843,128.74950884353743,240.86564625850338
3525.765306122449,23.231768707482995,106.52322721088436,245.10696598639456,130.80293809523812,246.906887755102
3670.7551020408164,24.198367346938777,107.42836734693878,251.09987755102043,132.91235918367346,252.94812925170064
3815.7448979591836,25.247448979591837,108.4056887755102,257.0969132653061,135.0761224489796,258.9893707482993
3960.734693877551,26.464897959183673,109.45603673469387,263.09771836734694,137.30321224489796,265.03061224489795
