Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6403.354,240.12401,367.35434,303.73917,369.46738
6539.0684,241.9584,370.25104,306.10474,372.32535
6669.6963,243.79115,372.71582,308.25348,374.75107
6797.211,245.61935,374.84857,310.23395,376.83783
6922.679,247.44359,376.72095,312.08228,378.65762
7046.61,249.26578,378.3832,313.8245,380.26346
7169.3257,251.08568,379.86877,315.47723,381.69177
7290.8843,252.90384,381.20172,317.0528,382.9687
7411.36,254.71883,382.39658,318.5577,384.11047
7530.729,256.5291,383.4639,319.99652,385.1284
7648.926,258.33383,384.41156,321.37268,386.03088
7765.953,260.13046,385.24387,322.68716,386.82227
7881.742,261.91754,385.96573,323.94165,387.50717
7996.3228,263.6925,386.57977,325.13614,388.0881
8109.6704,265.45325,387.08932,326.2713,388.56793
8221.734,267.1985,387.49838,327.34845,388.95056
8332.551,268.92612,387.80927,328.36768,389.2378
8442.067,270.6351,388.02588,329.3305,389.4336
8550.324,272.3237,388.1506,330.23715,389.53992
8657.314,273.99063,388.18658,331.08862,389.56
8762.993,275.6354,388.13773,331.88657,389.49762
8867.68,277.2045,388.0433,332.6239,389.38913
8971.077,278.75003,387.8675,333.30878,389.2016
9073.195,280.26895,387.61685,333.9429,388.94147
9174.027,281.75885,387.29672,334.52777,388.61398
9273.562,283.2178,386.9117,335.06476,388.2236
9371.788,284.64435,386.46573,335.55505,387.7746
9468.708,286.03726,385.96274,336.0,387.2705
9564.312,287.39548,385.40625,336.40088,386.71512
9658.604,288.71814,384.7998,336.75897,386.1117
9751.582,290.00452,384.14688,337.07568,385.46375
9843.252,291.25412,383.4507,337.35242,384.77448
9933.616,292.4663,382.7147,337.5905,384.04706
10022.684,293.64078,381.9419,337.79132,383.28464
10110.46,294.7772,381.1356,337.9564,382.4902
10196.95,295.87537,380.29855,338.08698,381.66672
10282.165,296.9351,379.43384,338.18445,380.81696
10366.112,297.95627,378.54425,338.25024,379.94363
10448.807,298.93887,377.6324,338.28564,379.04947
10530.255,299.883,376.701,338.292,378.13687
10610.471,300.78867,375.75238,338.2705,377.20822
10689.47,301.6561,374.7891,338.2226,376.2659
10767.251,302.48596,373.81293,338.14944,375.3117
10843.835,303.27838,372.8261,338.05225,374.3478
10919.234,304.03366,371.83066,337.93216,373.376
10993.469,304.7521,370.82852,337.7903,372.39832
11066.555,305.43417,369.8216,337.62787,371.41638
11138.517,306.08026,368.81134,337.4458,370.43182
11209.364,306.69092,367.79956,337.24524,369.4462
11279.123,307.26672,366.78763,337.02716,368.4607
11347.813,307.80814,365.77698,336.79254,367.47693
11415.454,308.31595,364.76886,336.54242,366.49594
11482.064,308.7907,363.76456,336.27765,365.5189
11547.671,309.2331,362.765,335.99905,364.54675
11612.294,309.64377,361.77136,335.70758,363.58057
11675.955,310.02356,360.7845,335.40402,362.62125
11738.676,310.37317,359.8053,335.08923,361.66946
11800.48,310.69324,358.8346,334.76392,360.72607
11861.392,310.9847,357.87296,334.42883,359.7916
11921.433,311.24826,356.9212,334.08472,358.86682
11980.624,311.48468,355.9798,333.73224,357.95212
12038.989,311.69476,355.04932,333.37204,357.04803
12096.552,311.87933,354.13022,333.00476,356.155
12153.335,312.03925,353.22284,332.63104,355.27344
12209.36,312.1752,352.3277,332.25146,354.4036
12264.648,312.28806,351.44495,331.86652,353.5458
12319.224,312.37854,350.575,331.47678,352.7003
12373.108,312.44757,349.71805,331.08282,351.86734
12426.319,312.4958,348.8742,330.685,351.04703
12478.885,312.52414,348.04376,330.28394,350.2396
12530.817,312.53333,347.22678,329.88007,349.44504
12582.14,312.52405,346.42334,329.4737,348.66354
12632.874,312.49716,345.63358,329.06537,347.89517
12683.034,312.45334,344.85742,328.6554,347.13992
12732.642,312.39343,344.09512,328.24426,346.3979
12781.714,312.31808,343.3465,327.83228,345.669
12830.273,312.228,342.61163,327.4198,344.9533
12878.332,312.12387,341.89047,327.00717,344.25067
12925.899,312.0064,341.18295,326.59467,343.56116
12973.005,311.87622,340.48907,326.18265,342.88467
13019.653,311.73413,339.80875,325.77142,342.2212
13065.865,311.58063,339.14185,325.36124,341.57062
13111.651,311.41632,338.48837,324.95233,340.93286
13157.03,311.2419,337.84824,324.54507,340.30786
13202.007,311.05795,337.22125,324.1396,339.6955
13246.604,310.86505,336.60733,323.7362,339.0957
13290.823,310.66373,336.00647,323.33508,338.50833
13334.68,310.45462,335.41852,322.93658,337.93332
13378.188,310.2382,334.84323,322.5407,337.37057
13421.3545,310.01492,334.28067,322.1478,336.81992
13464.19,309.78537,333.73062,321.758,336.28134
13506.703,309.55005,333.19296,321.37152,335.7546
13548.901,309.3094,332.6675,320.98846,335.23972
13590.798,309.0639,332.15433,320.60913,334.73648
13632.393,308.814,331.65308,320.23352,334.24484
13673.703,308.5601,331.16385,319.86197,333.76462
13714.725,308.3026,330.68634,319.49448,333.29575
13755.471,308.04196,330.22052,319.13123,332.8381
13795.946,307.7786,329.7663,318.77246,332.39163
13836.157,307.51282,329.3234,318.4181,331.95615
