Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
8163.0605,179.37816,306.3703,242.87424,307.86838
8290.48,181.49413,307.0428,244.26846,308.52173
8415.735,183.71915,307.7706,245.74487,309.23227
8538.772,186.02246,308.4994,247.26093,309.94104
8659.6,188.37764,309.19073,248.78418,310.60962
8778.388,190.7616,309.8148,250.2882,311.2101
8895.28,193.15598,310.35193,251.75395,311.72458
9010.394,195.54648,310.7906,253.16853,312.14307
9123.921,197.92145,311.12222,254.52184,312.45782
9235.947,200.2729,311.34415,255.80853,312.66666
9346.614,202.59375,311.4547,257.02423,312.76785
9456.008,204.8787,311.45566,258.16718,312.76297
9564.151,207.12424,311.35095,259.2376,312.65576
9671.13,209.32695,311.1435,260.23523,312.4487
9776.567,211.4699,310.84903,261.15945,312.15668
9880.629,213.55368,310.46756,262.01062,311.77954
9983.362,215.57797,310.00256,262.79028,311.32068
10084.746,217.54195,309.46008,263.501,310.78604
10184.874,219.44632,308.84286,264.1446,310.1783
10283.696,221.29027,308.15756,264.7239,309.50427
10381.289,223.07454,307.40735,265.24094,308.76697
10481.01,224.78825,306.631,265.70963,308.001
10579.173,226.45024,305.8006,266.12543,307.18277
10675.943,228.05862,304.9212,266.48993,306.31747
10771.434,229.61208,303.99796,266.80502,305.41013
10865.721,231.1097,303.0357,267.0727,304.46533
10958.8545,232.55107,302.0389,267.29498,303.48782
11050.865,233.93594,301.0122,267.47406,302.48187
11141.777,235.26447,299.95963,267.61206,301.45132
11231.609,236.53685,298.8852,267.71103,300.4002
11320.368,237.7535,297.79266,267.77307,299.33203
11408.065,238.91496,296.6857,267.80032,298.25037
11494.709,240.02193,295.56772,267.79483,297.15833
11580.308,241.07516,294.4418,267.75848,296.05917
11664.866,242.07544,293.31116,267.6933,294.95575
11748.4,243.0238,292.1785,267.60114,293.8507
11830.919,243.92131,291.0464,267.48386,292.74658
11912.428,244.76909,289.91736,267.34323,291.64578
11992.939,245.5682,288.7937,267.18097,290.5505
12072.47,246.31987,287.67764,266.99875,289.46283
12151.03,247.02527,286.5711,266.7982,288.38467
12228.634,247.68568,285.47604,266.58087,287.31784
12305.262,248.30263,284.39404,266.34833,286.26392
12380.94,248.87735,283.32678,266.10205,285.22443
12455.692,249.41116,282.27576,265.84344,284.20084
12529.534,249.9054,281.2424,265.5739,283.1945
12602.484,250.36136,280.22784,265.29462,282.20642
12674.5625,250.78053,279.23325,265.0069,281.23776
12745.787,251.16423,278.25964,264.71194,280.2895
12816.165,251.51398,277.30795,264.41095,279.3624
12885.727,251.83115,276.37885,264.10498,278.4572
12954.479,252.11714,275.47318,263.79517,277.57465
13022.444,252.3734,274.5915,263.48245,276.71524
13089.635,252.6014,273.7343,263.16785,275.8795
13156.074,252.8024,272.9021,262.85223,275.06784
13221.768,252.97792,272.09525,262.5366,274.28064
13286.738,253.1293,271.31406,262.22168,273.51822
13351.003,253.25786,270.55875,261.9083,272.78076
13414.571,253.36493,269.82956,261.59723,272.06854
13477.465,253.45189,269.12668,261.28928,271.38156
13539.687,253.51994,268.45013,260.98505,270.72
13601.257,253.57036,267.79996,260.68515,270.08392
13662.189,253.60443,267.1762,260.39032,269.47327
13722.494,253.62329,266.57883,260.10107,268.88806
13782.186,253.62816,266.00772,259.81793,268.32828
13841.273,253.62016,265.46286,259.5415,267.79373
13899.77,253.60039,264.9441,259.27225,267.28442
13957.681,253.56998,264.45117,259.01056,266.80014
14015.0205,253.52988,263.98407,258.75696,266.34076
14071.796,253.48116,263.54248,258.5118,265.90607
14128.013,253.42485,263.12622,258.27554,265.4959
14183.687,253.36185,262.73508,258.04846,265.11002
14238.816,253.29305,262.36877,257.8309,264.74826
14293.412,253.21928,262.027,257.62314,264.4103
14347.481,253.14153,261.7096,257.42557,264.09595
14401.027,253.06052,261.41614,257.23834,263.80493
14454.056,252.97704,261.14636,257.0617,263.53696
14506.57,252.89183,260.90002,256.89594,263.29172
14558.578,252.80562,260.67676,256.74118,263.069
14610.083,252.71912,260.47626,256.5977,262.86844
14661.084,252.63289,260.2982,256.46555,262.6898
14711.588,252.54758,260.14224,256.3449,262.53275
14761.598,252.46379,260.00806,256.23593,262.39694
14811.111,252.38213,259.89523,256.13867,262.28217
14860.139,252.30304,259.8035,256.05328,262.18802
14908.675,252.22702,259.73254,255.97978,262.11417
14956.723,252.15465,259.68192,255.91827,262.06033
15004.289,252.08621,259.6513,255.86876,262.0262
15051.363,252.02226,259.6404,255.83133,262.01147
15097.957,251.96307,259.6488,255.80594,262.01575
15144.065,251.9091,259.6762,255.79266,262.0387
15189.693,251.8606,259.7222,255.7914,262.08008
15234.838,251.81798,259.78644,255.80222,262.13947
15279.501,251.78145,259.8686,255.82501,262.21658
15323.68,251.75125,259.96826,255.85976,262.31107
15367.379,251.72777,260.08517,255.90646,262.4226
15410.593,251.71107,260.21893,255.965,262.55096
15453.329,251.70149,260.36917,256.03534,262.69562
15495.584,251.69908,260.53558,256.11734,262.85632
15537.3545,251.70412,260.7178,256.21097,263.03287
