Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
10164.991,283.92874,495.0603,389.4945,495.72882
10293.298,287.05273,493.8739,390.46332,494.49622
10414.476,290.09473,492.60638,391.35056,493.18503
10530.27,293.05405,491.25354,392.1538,491.7903
10641.886,295.93396,489.81238,392.87317,490.30972
10750.053,298.73236,488.28934,393.51086,488.7504
10855.332,301.45084,486.68872,394.06976,487.1179
10958.063,304.08902,485.0186,394.5538,485.42078
11058.435,306.64545,483.2891,394.9673,483.66965
11156.636,309.12228,481.50647,395.3144,481.8708
11252.722,311.51813,479.68082,395.5995,480.0343
11346.801,313.83542,477.81796,395.8267,478.1658
11438.903,316.07455,475.92532,395.99994,476.2724
11529.012,318.23483,474.0115,396.12317,474.36243
11617.19,320.31866,472.08112,396.1999,472.44012
11703.399,322.32565,470.1415,396.23358,470.5126
11787.663,324.25922,468.1957,396.22748,468.5824
11869.985,326.11996,466.24875,396.18436,466.6544
11950.33,327.90775,464.3065,396.10712,464.73428
12028.749,329.62506,462.37167,395.99835,462.82425
12105.221,331.27185,460.44897,395.8604,460.92868
12181.492,332.82834,458.54752,395.68793,459.05505
12255.653,334.31458,456.6633,395.48895,457.20078
12327.834,335.73178,454.7986,395.2652,455.36813
12398.13,337.08124,452.9559,395.01855,453.5592
12466.606,338.3643,451.13724,394.75076,451.7759
12533.313,339.58218,449.3444,394.4633,450.0198
12598.288,340.73648,447.57895,394.1577,448.2923
12661.572,341.8285,445.84225,393.8354,446.5945
12723.198,342.8599,444.1353,393.49762,444.92743
12783.204,343.8322,442.45908,393.14563,443.29166
12841.62,344.74704,440.8142,392.78064,441.68784
12898.491,345.60614,439.20135,392.40375,440.11627
12953.845,346.4112,437.621,392.0161,438.5774
13007.725,347.16373,436.07324,391.61847,437.07126
13060.17,347.86554,434.5582,391.21185,435.59775
13111.221,348.51828,433.07605,390.79718,434.15704
13160.912,349.12378,431.62665,390.3752,432.74875
13209.29,349.68353,430.2098,389.94666,431.3727
13256.397,350.19922,428.82535,389.51227,430.0285
13302.272,350.67258,427.4728,389.0727,428.7159
13346.955,351.10516,426.15195,388.62854,427.4343
13390.474,351.49878,424.8623,388.18054,426.1832
13432.867,351.855,423.60327,387.72913,424.96216
13474.178,352.17535,422.37424,387.27478,423.77045
13514.452,352.46133,421.1749,386.8181,422.60742
13553.719,352.71445,420.0042,386.3593,421.4727
13592.025,352.93604,418.86203,385.89905,420.3653
13629.405,353.12762,417.74747,385.43756,419.28482
13665.895,353.29044,416.65982,384.97513,418.2304
13701.526,353.42593,415.59845,384.5122,417.20148
13736.344,353.53543,414.56274,384.04907,416.19733
13770.372,353.62003,413.552,383.586,415.21725
13803.646,353.6811,412.5655,383.1233,414.2606
13836.201,353.71973,411.60263,382.6612,413.32666
13868.062,353.73712,410.6626,382.19986,412.41483
13899.257,353.73428,409.74487,381.73956,411.52438
13929.823,353.71225,408.8487,381.28046,410.65463
13959.784,353.67218,407.97348,380.8228,409.80502
13989.162,353.61496,407.1185,380.36673,408.975
14017.99,353.5415,406.28326,379.91238,408.1638
14046.291,353.4528,405.46698,379.4599,407.37094
14074.082,353.34958,404.66934,379.00946,406.59576
14101.389,353.23276,403.88956,378.56116,405.83774
14128.238,353.10324,403.127,378.1151,405.09637
14154.646,352.96155,402.38132,377.67145,404.37106
14180.637,352.8086,401.65186,377.23022,403.66135
14206.225,352.64508,400.93814,376.79163,402.9667
14231.425,352.47153,400.2396,376.35556,402.28662
14256.264,352.28873,399.55588,375.9223,401.62076
14280.751,352.09723,398.88644,375.49182,400.96857
14304.906,351.8976,398.23083,375.0642,400.32962
14328.74,351.6904,397.58865,374.63953,399.70352
14352.273,351.47614,396.95947,374.2178,399.08987
14375.514,351.2554,396.34286,373.79913,398.48834
14398.475,351.02856,395.73853,373.38354,397.8984
14421.171,350.79617,395.1459,372.97104,397.31992
14443.61,350.55865,394.56485,372.56177,396.75235
14465.8125,350.31644,393.9948,372.15564,396.1955
14487.775,350.06976,393.43573,371.75275,395.649
14509.515,349.8192,392.88702,371.35312,395.1126
14531.042,349.565,392.3485,370.95676,394.58594
14552.361,349.30756,391.81995,370.56375,394.0688
14573.485,349.0471,391.3009,370.174,393.56085
14594.42,348.7841,390.79123,369.78766,393.06195
14615.173,348.51868,390.2907,369.4047,392.57172
14635.75,348.25125,389.79904,369.02515,392.09006
14656.155,347.98193,389.3159,368.64893,391.61664
14676.402,347.71106,388.84103,368.27606,391.15118
14696.49,347.43884,388.37457,367.9067,390.6938
14716.426,347.16556,387.9159,367.5407,390.24396
14736.217,346.89136,387.465,367.17816,389.80154
14755.862,346.6165,387.02167,366.8191,389.36652
14775.375,346.3411,386.5857,366.46338,388.93857
14794.754,346.06534,386.15707,366.1112,388.51764
14814.0,345.7895,385.7354,365.76245,388.10352
14833.122,345.51364,385.32056,365.4171,387.69592
14852.125,345.2379,384.91257,365.07526,387.29498
14871.006,344.9624,384.51105,364.73672,386.90036
14889.77,344.6874,384.11606,364.40173,386.51196
