Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
10302.162,287.092,493.98425,390.53815,494.5989
10429.304,290.154,492.79388,391.47394,493.36868
10548.871,293.12668,491.4911,392.3089,492.02814
10662.891,296.0154,490.07996,393.04767,490.58044
10772.594,298.82,488.57297,393.69647,489.03845
10878.862,301.54312,486.97852,394.2608,487.412
10982.224,304.18515,485.30792,394.74652,485.71335
11082.992,306.7449,483.5735,395.15918,483.95593
11181.433,309.22473,481.78302,395.50388,482.14767
11277.655,311.6234,479.9476,395.78552,480.30014
11371.792,313.94333,478.0739,396.0086,478.41965
11463.902,316.18488,476.16986,396.17737,476.51404
11553.978,318.34738,474.24432,396.29584,474.59186
11642.093,320.4332,472.30222,396.3677,472.65756
11728.215,322.44186,470.35117,396.3965,470.7186
11812.374,324.37674,468.39417,396.38544,468.77728
11894.577,326.23853,466.4365,396.33752,466.8389
11974.792,328.027,464.4842,396.2556,464.909
12053.069,329.74466,462.54007,396.14236,462.99002
12129.389,331.39154,460.60895,396.00024,461.08658
12203.803,332.9703,458.69263,395.83148,459.20023
12278.014,334.45493,456.8024,395.62866,457.34015
12350.133,335.87088,454.932,395.40143,455.50195
12420.299,337.21933,453.08398,395.15167,453.68787
12488.602,338.50162,451.2604,394.881,451.8997
12555.106,339.71887,449.46298,394.59094,450.1392
12619.869,340.8725,447.69345,394.28296,448.40768
12682.924,341.96378,445.95306,393.95844,446.70642
12744.317,342.99442,444.24292,393.61865,445.0363
12804.083,343.9659,442.56387,393.2649,443.39774
12862.261,344.87985,440.9167,392.89825,441.7916
12918.884,345.73798,439.30176,392.51987,440.21814
12973.999,346.54187,437.7196,392.13074,438.67764
13027.633,347.29327,436.17038,391.7318,437.1701
13079.834,347.99387,434.65417,391.32404,435.69568
13130.639,348.64536,433.17126,390.90833,434.25412
13180.09,349.2495,431.72125,390.48538,432.8453
13228.224,349.80783,430.30402,390.0559,431.46893
13275.09,350.3221,428.9194,389.62076,430.12466
13320.726,350.79407,427.56693,389.18048,428.81204
13365.177,351.22513,426.24628,388.73572,427.53067
13408.475,351.61713,424.95694,388.28705,426.28015
13450.647,351.97177,423.69852,387.83514,425.05954
13491.742,352.29053,422.4702,387.38037,423.86853
13531.791,352.57498,421.2715,386.92325,422.70636
13570.843,352.82654,420.10196,386.46423,421.5724
13608.934,353.04666,418.96066,386.00366,420.466
13646.098,353.23676,417.8471,385.54193,419.38654
13682.378,353.39816,416.76065,385.0794,418.3333
13717.804,353.53238,415.7005,384.61646,417.3055
13752.412,353.64044,414.66605,384.15326,416.30255
13786.238,353.72382,413.65656,383.6902,415.32373
13819.312,353.7836,412.67136,383.22748,414.36835
13851.667,353.82104,411.70993,382.7655,413.4358
13883.333,353.8372,410.7712,382.3042,412.5252
13914.342,353.83325,409.8549,381.84406,411.63614
13944.717,353.81024,408.9602,381.38522,410.7678
13974.487,353.76907,408.08633,380.9277,409.91956
14003.688,353.7109,407.23285,380.47186,409.0909
14032.331,353.6365,406.399,380.01776,408.28107
14060.452,353.54688,405.5843,379.56558,407.4895
14088.065,353.44293,404.78796,379.11545,406.71573
14115.201,353.32535,404.00952,378.66742,405.9591
14141.876,353.195,403.2485,378.22174,405.21906
14168.115,353.05273,402.50415,377.77844,404.49506
14193.936,352.89917,401.7761,377.33765,403.78662
14219.356,352.735,401.0637,376.89935,403.09332
14244.397,352.56094,400.3666,376.46378,402.41458
14269.072,352.37762,399.6841,376.03088,401.74994
14293.401,352.18567,399.01602,375.60083,401.09897
14317.399,351.9856,398.36166,375.17365,400.46127
14341.081,351.77808,397.72073,374.7494,399.83636
14364.459,351.56348,397.0928,374.32812,399.22388
14387.551,351.34244,396.4774,373.9099,398.62347
14410.362,351.1154,395.87418,373.49478,398.0347
14432.909,350.88278,395.28275,373.08276,397.45734
14455.202,350.64508,394.7028,372.67395,396.89084
14477.26,350.40265,394.134,372.2683,396.33502
14499.08,350.15588,393.57587,371.86588,395.78958
14520.681,349.90524,393.02826,371.46674,395.25415
14542.069,349.651,392.49078,371.0709,394.7285
14563.253,349.3935,391.9632,370.67834,394.21234
14584.24,349.13312,391.4452,370.28915,393.70538
14605.038,348.87006,390.93646,369.90326,393.2073
14625.653,348.60474,390.43683,369.52078,392.71802
14646.1,348.3373,389.94598,369.14166,392.23715
14666.376,348.0681,389.46375,368.76593,391.76453
14686.49,347.79733,388.9898,368.39355,391.30002
14706.452,347.52527,388.52405,368.02466,390.84332
14726.263,347.2521,388.06628,367.65918,390.39426
14745.922,346.97815,387.6161,367.29712,389.9526
14765.448,346.7034,387.17352,366.93848,389.51834
14784.836,346.4282,386.73837,366.58328,389.09113
14804.089,346.1527,386.31033,366.2315,388.67078
14823.216,345.87708,385.88934,365.8832,388.2573
14842.216,345.6014,385.47522,365.53833,387.85037
14861.099,345.3259,385.0678,365.19684,387.44998
14879.858,345.05072,384.667,364.85886,387.05594
14898.507,344.77597,384.2725,364.52423,386.66815
14917.039,344.5018,383.88437,364.19308,386.28644
