Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
4019.077,301.99228,353.26993,327.6311,356.48395
4148.019,302.4102,354.75735,328.58377,357.89154
4266.8438,302.7205,356.08237,329.40143,359.13736
4379.2607,302.95505,357.27963,330.11734,360.25848
4487.5435,303.13855,358.3754,330.75696,361.28287
4593.043,303.2903,359.38962,331.33997,362.2305
4696.7256,303.423,360.3366,331.87982,363.11533
4799.065,303.5472,361.2266,332.3869,363.94717
4900.475,303.66925,362.06656,332.86792,364.73233
5001.1587,303.7941,362.86124,333.32767,365.47513
5101.17,303.9257,363.61414,333.7699,366.1789
5200.659,304.06577,364.32715,334.19647,366.84512
5299.5996,304.21622,365.0019,334.60907,367.47543
5398.0845,304.37744,365.63907,335.00824,368.07025
5496.1206,304.5499,366.23938,335.39465,368.63007
5593.6377,304.73438,366.8035,335.76892,369.15555
5690.7056,304.9301,367.33145,336.1308,369.64655
5787.2427,305.13766,367.8236,336.48065,370.10345
5883.31,305.35605,368.27963,336.81784,370.52582
5978.887,305.58493,368.69955,337.14224,370.91342
6073.886,305.8244,369.08304,337.45374,371.2662
6169.394,306.08493,369.38174,337.73334,371.5367
6264.1343,306.3479,369.64487,337.9964,371.77316
6358.193,306.61383,369.8701,338.24194,371.97327
6451.607,306.883,370.0561,338.46954,372.13565
6544.394,307.15533,370.20227,338.6788,372.25952
6636.5547,307.43036,370.30838,338.8694,372.34454
6728.0845,307.70758,370.37436,339.04095,372.39087
6818.9766,307.98657,370.4005,339.19354,372.39862
6909.218,308.26642,370.38724,339.32684,372.3682
6998.7993,308.54663,370.33487,339.44073,372.30008
7087.713,308.8265,370.2441,339.5353,372.19485
7175.945,309.10532,370.11557,339.61044,372.0532
7263.4883,309.38226,369.94998,339.66614,371.8758
7350.3354,309.65686,369.74808,339.70245,371.66327
7436.4785,309.92825,369.51065,339.71945,371.41653
7521.9106,310.19595,369.23853,339.71722,371.13638
7606.6265,310.45914,368.9326,339.69586,370.8236
7690.6216,310.71732,368.59366,339.6555,370.47913
7773.893,310.96985,368.2228,339.5963,370.10385
7856.436,311.2161,367.8209,339.5185,369.69864
7938.2515,311.45557,367.3889,339.42224,369.26447
8019.3247,311.68747,366.92804,339.30774,368.80255
8099.6626,311.9114,366.43918,339.1753,368.31372
8179.261,312.12692,365.92334,339.02515,367.7989
8258.125,312.33347,365.3815,338.85748,367.2591
8336.253,312.53076,364.8146,338.67267,366.69522
8413.647,312.71823,364.2237,338.47095,366.10828
8490.3125,312.89557,363.60983,338.2527,365.49924
8566.248,313.06235,362.97397,338.01816,364.86908
8641.462,313.21823,362.3171,337.76767,364.2188
8715.954,313.3629,361.64026,337.5016,363.54935
8789.731,313.49597,360.9444,337.22018,362.8617
8862.802,313.61734,360.23056,336.92395,362.15677
8935.168,313.72653,359.49963,336.6131,361.4355
9006.837,313.82343,358.75262,336.28802,360.69876
9077.817,313.9078,357.99048,335.94916,359.94757
9148.115,313.9795,357.21405,335.59677,359.18274
9217.742,314.03827,356.42432,335.2313,358.4051
9286.7,314.084,355.62213,334.8531,357.61557
9355.006,314.1166,354.80838,334.4625,356.81494
9422.66,314.13596,353.98386,334.0599,356.0041
9489.68,314.14197,353.14944,333.6457,355.18375
9556.073,314.13455,352.30594,333.22025,354.35468
9621.851,314.11374,351.45407,332.7839,353.51764
9687.018,314.0795,350.5947,332.3371,352.6734
9751.593,314.03186,349.72845,331.88016,351.8226
9815.586,313.97073,348.8561,331.41342,350.96594
9879.004,313.89627,347.97833,330.93732,350.10416
9941.861,313.80844,347.09583,330.45215,349.23782
10004.172,313.70743,346.2092,329.9583,348.36758
10065.944,313.5932,345.31912,329.45618,347.49396
10127.19,313.4659,344.4262,328.94604,346.61758
10187.925,313.32568,343.53098,328.42834,345.7391
10248.16,313.1727,342.63403,327.90338,344.85895
10307.908,313.00696,341.73593,327.37146,343.9776
10367.181,312.82877,340.8371,326.83295,343.09564
10425.988,312.6382,339.93814,326.28818,342.2135
10484.347,312.43552,339.0395,325.7375,341.3317
10542.266,312.22086,338.14166,325.18127,340.4506
10599.761,311.9944,337.24503,324.6197,339.57062
10656.843,311.75644,336.35004,324.05322,338.69217
10713.524,311.50714,335.4571,323.48212,337.81577
10769.814,311.24677,334.56662,322.90668,336.9416
10825.73,310.97546,333.67896,322.3272,336.07013
10881.279,310.6936,332.79443,321.74402,335.20166
10936.474,310.40134,331.91348,321.1574,334.33652
10991.33,310.099,331.03638,320.5677,333.47507
11045.856,309.78674,330.1634,319.97507,332.61752
11100.06,309.465,329.29486,319.37994,331.76422
11153.958,309.1339,328.43115,318.78253,330.91547
11207.558,308.79376,327.57245,318.1831,330.0715
11260.874,308.44492,326.71902,317.58197,329.2325
11313.91,308.0876,325.87115,316.97937,328.39883
11366.683,307.72205,325.02905,316.37555,327.57068
11419.199,307.34866,324.19305,315.77087,326.74826
11471.469,306.96768,323.36325,315.16547,325.9318
11523.501,306.57938,322.53992,314.55963,325.1215
11575.303,306.18405,321.72327,313.95367,324.31754
11626.889,305.782,320.9135,313.34778,323.52014
