Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.9,0.0,200.0,202.06,200.18,202.1375
299.2683673469388,1.0383454810495631,200.0,204.04362332361515,200.47303746355686,204.15650510204082
444.63673469387754,2.0715782312925173,200.0,206.03745115646257,200.83006285714288,206.17551020408166
590.0051020408164,3.043607871720117,200.0004360787172,208.0337271137026,201.23875138483965,208.19451530612247
735.3734693877551,4.076489795918367,200.01152979591836,210.02756897959185,201.68824489795918,210.21352040816328
880.741836734694,5.048870262390671,200.03195481049562,212.024319606414,202.17443513119534,212.23252551020408
1026.1102040816327,6.087215743440233,200.074360787172,214.02745422740526,202.69709650145774,214.2515306122449
1171.4785714285715,7.117190476190476,200.12937523809524,216.0225842857143,203.2603142857143,216.27053571428573
1316.8469387755104,8.092478134110788,200.20924781341108,218.0284827988338,203.84456209912537,218.28954081632656
1462.2153061224492,9.122102040816328,200.31587326530612,220.03153020408163,204.46058734693878,220.30854591836734
1607.583673469388,10.097740524781342,200.44466107871722,222.02863921282798,205.10255393586004,222.32755102040815
1752.9520408163266,11.136086005830904,200.60449548104958,224.03264599125364,205.7698167638484,224.346556122449
1898.3204081632655,12.162802721088436,200.79418857142858,226.03537360544217,206.46047401360545,226.36556122448982
2043.6887755102043,13.141348396501458,201.00392361516035,228.03280240524782,207.18035736151606,228.38456632653063
2189.057142857143,14.167714285714286,201.25528285714287,230.03716857142857,207.92081714285715,230.40357142857144
2334.425510204082,15.146610787172014,201.52251712827987,232.042958819242,208.67995809037902,232.42257653061225
2479.7938775510206,16.184956268221576,201.8273364431487,234.04696559766765,209.46241632653062,234.44158163265305
2625.162244897959,17.208414965986393,202.15711353741497,236.05141897959183,210.26715272108845,236.4605867346939
2770.5306122448983,18.19021865889213,202.51847871720116,238.05712201166182,211.0940771137026,238.47959183673473
2915.898979591837,19.213326530612246,202.89959714285715,240.06158591836734,211.94199387755103,240.4985969387755
3061.267346938776,20.195481049562684,203.3121020408163,242.06727842565599,212.8161588921283,242.5176020408163
3206.6357142857146,21.233826530612248,203.75522193877552,244.07362346938777,213.69875255102042,244.53660714285715
3352.004081632653,22.254027210884352,204.22701360544218,246.08583632653063,214.5837050340136,246.555612244898
3497.3724489795923,23.2390889212828,204.71715357142858,248.0914416180758,215.4827891399417,248.5746173469388
3642.740816326531,24.258938775510206,205.23241632653063,250.09600326530614,216.4111706122449,250.5936224489796
3788.1091836734695,25.244351311953352,205.76950619533525,252.10159803206997,217.35480320699708,252.6126275510204
3933.4775510204086,26.282696793002916,206.32831020408162,254.10560481049563,218.31573498542275,254.63163265306125
4078.845918367347,27.299639455782316,206.91577646258503,256.11325006802724,219.29862863945579,256.650637755102
4224.214285714285,28.28795918367347,207.52277551020407,258.1257612244898,220.29932040816328,258.66964285714283
4369.582653061224,29.304551020408162,208.15404918367346,260.1304206122449,221.31282408163267,260.6886479591837
4514.9510204081635,30.293221574344027,208.8076618075802,262.135917638484,222.34615379008747,262.7076530612245
4660.319387755102,31.331567055393588,209.4821499271137,264.14324008746354,223.39819839650147,264.7266581632653
4805.687755102041,32.34525170068027,210.1820337414966,266.15467102040816,224.4666819047619,266.7456632653061
4951.056122448979,33.336829446064144,210.89914890670553,268.1600808309038,225.55367091836735,268.7646683673469
5096.424489795918,34.35016326530612,211.64312734693877,270.16483795918367,226.65268775510205,270.78367346938774
5241.792857142857,35.342091836734696,212.40656887755102,272.1736581632653,227.76945918367346,272.8026785714286
5387.161224489796,36.38043731778426,213.18913236151604,274.18424402332363,228.8984810495627,274.82168367346935
5532.529591836735,37.39086394557823,213.9883257142857,276.1929970068027,230.0451280952381,276.84068877551016
5677.897959183673,38.38569970845481,214.8124167638484,278.20440043731776,231.20198367346939,278.859693877551
5823.266326530612,39.39577551020408,215.6582824489796,280.20925530612243,232.37680387755103,280.87869897959183
5968.634693877551,40.39096209912537,216.52231778425656,282.2184664723032,233.5696064139942,282.89770408163264
6114.00306122449,41.42930758017493,217.40920451895045,284.2285636297376,234.76799679300294,284.91670918367345
6259.371428571429,42.43647619047619,218.3102876190476,286.2378704761905,235.98432476190476,286.93571428571425
6404.739795918367,43.43456997084548,219.23111297376093,288.2487200437318,237.21713826530612,288.9547193877551
6550.108163265306,44.44138775510204,220.16373224489797,290.26250040816325,238.44173469387755,290.9737244897959
6695.4765306122445,45.43983236151603,221.1002474489796,292.2832747813411,239.65460386297374,292.99272959183673
6840.844897959184,46.4781778425656,222.054705393586,294.2928832361516,240.88381341107873,295.01173469387754
6986.213265306123,47.48208843537415,223.02208843537414,296.30274394557824,242.13189408163265,297.03073979591835
7131.581632653061,48.48344023323615,224.0041026239067,298.2937020408163,243.38496268221576,299.0235585519922
7276.95,49.487,225.00648,299.29922,244.57005,300.0
7422.318367346938,50.488702623906704,226.01892857142857,299.33977405247816,245.63892857142855,300.0
7567.686734693878,51.52704810495627,227.0417776239067,299.36054096209915,246.63015473760933,300.0
7713.055102040817,52.52770068027211,228.07991673469388,299.3752770068027,247.5713156462585,300.0
7858.423469387755,53.532310495626824,229.13295670553936,299.3906462099125,248.47778702623907,300.0
8003.791836734694,54.53261224489796,230.19587346938778,299.40532612244897,249.35935102040816,300.0
8149.160204081632,55.537572886297376,231.25832434402332,299.415375728863,250.21543403790088,300.0
8294.528571428571,56.57591836734694,232.31743673469387,299.4257591836735,251.04497551020407,300.0
8439.89693877551,57.573312925170065,233.37491108843537,299.43573312925173,251.86158285714285,300.0
8585.265306122448,58.58118075801749,234.42699256559766,299.4458118075802,252.6616973760933,300.0
8730.633673469389,59.57822448979593,235.46870020408164,299.45578224489793,253.4367973469388,300.0
8876.002040816327,60.586443148688055,236.49471428571428,299.46586443148686,254.20396793002917,300.0
9021.370408163266,61.624788629737616,237.51229285714285,299.4762478862974,254.95359992711371,300.0
9166.738775510205,62.61892517006803,238.51749292517007,299.4861892517007,255.6903831292517,300.0
9312.107142857143,63.63005102040817,239.50854846938776,299.4963005102041,256.41473520408164,300.0
9457.475510204082,64.62383673469388,240.48383673469388,299.5,257.12540081632653,300.0
9602.84387755102,65.63531341107871,241.44448833819243,299.5063531341108,257.8256599854227,300.0
9748.212244897959,66.67365889212829,242.39302959183672,299.5167365889213,258.5146148688047,300.0
9893.580612244898,67.66453741496599,243.32795591836734,299.5266453741496,259.18853081632653,300.0
10038.948979591836,68.67843668516657,244.2470242829466,299.5367843668517,259.8541994785066,300.0
10184.317346938775,69.66878231292516,245.15196755102042,299.54,260.50808414965985,300.0
10329.685714285715,70.68346938775511,246.04094897959186,299.54683469387754,261.14691632653063,300.0
10475.054081632654,71.72181486880467,246.91632448979593,299.55721814868804,261.78030706997083,300.0
10620.422448979592,72.70948299319728,247.78143986394556,299.567094829932,262.4040691156462,300.0
10765.790816326531,73.72707725947522,248.62893258017493,299.57,263.01170481049564,300.0
10911.15918367347,74.71439455782313,249.4643793197279,299.5771439455782,263.6129246258504,300.0
11056.527551020408,75.73233965014578,250.28122492711373,299.58732339650146,264.2074336005831,300.0
11201.895918367347,76.77068513119534,251.09113440233236,299.59,264.7915836734694,300.0
11347.264285714286,77.75509523809524,251.8891780952381,299.59755095238097,265.3655061904762,300.0
11492.632653061224,78.77594752186589,252.6719606413994,299.6077594752187,265.9290116618076,300.0
11638.001020408163,79.76000680272108,253.44040537414966,299.61,266.4756038095238,300.0
11783.369387755103,80.78120991253645,254.19247113702625,299.6178120991254,267.0240412536443,300.0
11928.737755102042,81.81955539358601,254.9400798833819,299.62,267.5579732507288,300.0
12074.10612244898,82.8007074829932,255.6705306122449,299.62800707482995,268.0823820408163,300.0
12219.474489795919,83.82481778425657,256.389124271137,299.63824817784257,268.60240889212827,300.0
12364.842857142858,84.80561904761905,257.0981019047619,299.64,269.1169780952381,300.0
12510.211224489796,85.83008017492712,257.7961537172012,299.64830080174926,269.618438483965,300.0
12655.579591836735,86.86842565597668,258.4831609329446,299.65,270.10816005830907,300.0
12800.947959183673,87.84631972789116,259.1624238095238,299.65846319727893,270.5931598639456,300.0
