Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.96,118.41,118.96,118.46,118.962045506318
299.32775510204084,118.41,123.695062303207,118.88374017492711,123.71940920117453
444.69551020408164,118.41,129.5811911292517,119.79083455782313,129.60961455060476
590.0632653061225,118.41043594752186,133.33558469387756,120.65803460641399,133.36746019526495
735.4310204081634,118.42382367346939,147.96391640816327,122.56500734693878,148.04599493574423
880.7987755102042,118.47439509994229,159.15347288529807,125.0137621321022,159.22959312616175
1026.166530612245,118.57390460641399,165.14307591836734,127.0181527696793,165.22263746211297
1171.5342857142857,118.75156171428571,172.80435771428571,129.14600057142857,172.892848867273
1316.9020408163267,119.02409825072885,178.79555364431488,131.27537376093295,178.88380307107687
1462.2697959183674,119.42455327891156,188.30679779591836,133.6275132244898,188.42781725748952
1607.6375510204084,119.9494207580175,204.38393562682216,136.98080279883382,204.52810177692203
1753.0053061224492,120.59909909620991,209.3230618075802,139.82395037900875,209.43881656524164
1898.37306122449,121.37948810884355,215.10303646258504,142.4049638095238,215.22521051371365
2043.7408163265309,122.28959577259477,221.30108906705541,145.08136370262392,221.42244942666997
2189.1085714285714,123.34254247619047,225.3118636190476,147.5536281904762,225.4323613313967
2334.4763265306124,124.53136174927113,232.47470174927113,150.225376909621,232.61044026508543
2479.8440816326533,125.83921078717202,240.9480289212828,153.21118577259477,241.09392277874326
2625.2118367346943,127.26044152380952,251.21128231292522,156.50775012244898,251.37104482175369
2770.579591836735,128.76857842565596,264.9799090379009,160.27499708454812,265.15936574823485
2915.947346938776,130.36845940136055,268.7049895510204,163.62162419047618,268.85195887933725
3061.315102040817,132.0655855393586,270.1042586005831,166.26678548104957,270.26162436189543
3206.6828571428573,133.87721163265306,280.74654387755106,169.64309918367348,280.92399078715846
3352.0506122448983,135.7974883265306,293.4050923537415,173.5551234829932,293.5985776553652
3497.4183673469392,137.79263119533528,300.8622485422741,177.34610787172014,301.03770322545944
3642.7861224489798,139.8740346122449,307.13646949659864,180.81685534693878,307.32656745774113
3788.1538775510207,142.0469455393586,324.45855154518955,185.29584714285716,324.6868602352071
3933.5216326530617,144.31516909620993,332.33301644314867,189.66885434402334,332.5363420891494
4078.8893877551027,146.68414171428572,334.0438775238095,193.28260340136055,334.2301061948455
4224.257142857143,149.1516244897959,336.75262857142855,196.62106326530613,336.941196374916
4369.624897959184,151.7051648435374,348.7876177142857,200.58224702040818,349.00590997500757
4514.992653061225,154.32836408163266,357.97340361516035,204.72801749271136,358.1896878068798
4660.360408163266,157.0375362973761,366.6933856268222,208.84035285714288,366.9248737403396
4805.728163265307,159.81352636734695,377.70876533333336,213.3383963537415,377.94523632371846
4951.095918367348,162.65855437317785,383.1406567055394,217.5347698250729,383.3652967733737
5096.463673469389,165.55927346938776,393.2346069115647,221.79026731972792,393.4855944690192
5241.83142857143,168.49396081632653,406.5332734693878,226.5759412244898,406.792521056168
5387.19918367347,171.51098279883382,412.1849577259475,231.0045756851312,412.4285607586313
5532.566938775511,174.60504587755105,420.5883670476191,235.4953777414966,420.83943135123803
5677.934693877552,177.77426822157437,426.87877142857144,239.9609090379009,427.11802501316816
5823.302448979593,181.02418884353744,428.43325842176876,243.90558465306125,428.6619751786581
5968.6702040816335,184.31007959183677,433.60678215743445,247.7956205830904,433.84696940823665
6114.0379591836745,187.6108730612245,445.63296113702637,252.20988644314872,445.9032455531177
6259.405714285715,190.98049371428573,456.070384,256.96833371428573,456.3378038896731
6404.7734693877555,194.40119941690963,461.6167080174927,261.4109546647231,461.87646710417
6550.1412244897965,197.84975172789117,473.1101880816327,266.2222652517007,473.3896058388854
6695.5089795918375,201.30303501457726,484.5088963556852,271.3169118075802,484.7884529709921
6840.8767346938785,204.78459545189506,489.06763801749275,275.9671944023324,489.3310040381489
6986.244489795919,208.32721444897962,492.75589850340145,280.23509020408164,493.02445575464446
7131.6122448979595,211.93513556851312,505.5227696793003,285.11721865889217,505.8113099508081
7276.9800000000005,215.60855733333335,515.4124586666667,290.294552,514.9065670868761
7422.347755102041,219.3421596501458,511.2036941107872,294.4352281049563,509.8036925368431
7567.715510204082,223.14293023323617,499.6818460932944,297.29732501457727,498.41266653439357
7713.083265306123,227.0094315102041,488.8993595646258,299.44298236734693,487.59176876858305
7858.451020408164,230.93081341107876,478.70010320699697,301.23705364431487,477.7890469111803
8003.818775510205,234.88639194557828,470.17532146938765,302.73350900680276,469.8640998919246
8149.186530612245,238.7924430612245,467.46352072886293,304.5463160932945,466.7005616906464
8294.554285714286,242.5583804081633,462.09806244897953,306.28252734693876,461.0021707356307
8439.922040816327,246.21232288435377,453.11089044897955,307.47863869387754,452.00540418988885
8585.289795918367,249.7783743440233,444.6180956268222,308.42193236151604,443.5276365367904
8730.657551020407,253.24511820408162,434.6622380136055,309.02419548299315,434.39033408414804
8876.025306122448,256.6148641399417,430.4238697376093,309.7958950437318,430.01880954896984
9021.39306122449,259.8688897084548,427.7274852186589,310.8529632361516,426.5384729965053
9166.76081632653,262.95324092517006,418.7721533605442,311.38841730612245,417.5330255559919
9312.128571428571,265.8899816326531,409.2874275510204,311.55553877551023,407.88643221472336
9457.496326530612,268.702663292517,399.06585050340135,311.4628720544218,397.68962119739837
9602.864081632653,271.3985957725947,388.30813355685126,311.05628084548107,387.23013232589454
9748.231836734694,273.97232629737607,379.8241763265306,310.6209587172012,378.89282948572634
9893.599591836735,276.39679333333333,372.782259292517,310.2410410612245,372.36111178166897
10038.967346938776,278.68521049562685,368.7380714285714,310.01503265306127,367.9970172332073
10184.335102040817,280.8382034829932,365.5152015238095,310.0703351020408,363.63037959882746
10329.702857142858,282.8519885714286,352.1283934693876,309.2586742857143,350.6430725332701
10475.070612244897,284.72782131195333,340.33191198250734,307.9792418075802,339.7370786925524
10620.438367346938,286.461780952381,335.2067942312925,307.0510410340136,334.59038327832343
10765.80612244898,288.06077988338194,333.38190087463556,306.570028425656,331.7411679727223
10911.17387755102,289.52744892517006,325.3677561904762,305.5011452517007,324.482871725826
11056.541632653061,290.86555029154516,318.2342543148688,304.3555865597668,317.7490921980914
11201.909387755102,292.0709829154519,316.8833250145773,303.91813591836734,315.40971959619975
11347.277142857143,293.1455954285714,313.0610253333333,302.9335756190476,310.35557445858956
11492.644897959184,290.36794285714285,308.86882740524777,301.1244921282799,305.9658580417182
11638.012653061225,282.28440032653054,305.3901081360544,298.98741104761905,302.3545957657909
11783.380408163266,278.84587994169095,302.71615883381924,297.4890149854227,299.0993024230786
11928.748163265307,270.4712359766763,300.8394146355685,295.7938442565598,297.10816619497024
12074.115918367348,265.17659972789113,299.49098764625853,294.0946630748299,294.97830031185697
12219.483673469389,260.06834825072883,298.52884912536445,292.6116609329446,293.12444277256213
12364.851428571428,246.89955161904766,297.92076457142855,290.31552571428574,292.5915613181689
12510.21918367347,244.66221921282798,297.6107671137026,288.4336711661807,291.4331951044442
12655.58693877551,240.54577236151604,297.52657609329447,286.8472827988338,290.4966747049248
12800.954693877551,230.42071619047618,297.4184362448979,284.56794302040817,289.76167947549607
12946.322448979592,224.98663994169095,297.20777900874634,282.4512737609329,288.17835025939644
13091.690204081633,213.57930729251697,296.89056887074827,279.9441397278912,286.5907375499208
13237.057959183674,199.91917504373174,296.470826122449,276.7811959183673,285.44605208952055
13382.425714285715,187.92503693877546,295.94299020408164,273.40034224489796,285.0090896535636
13527.793469387756,187.35570214965986,295.302389170068,270.83767189115645,283.20201796807754
13673.161224489797,180.69284212827984,294.56574227405247,268.3365817784256,281.8719348870575
13818.528979591838,169.89682895238087,293.6938575238095,265.09170786394554,280.8632000140106
13963.896734693879,168.32103145772592,292.70927953352765,262.54103384839647,279.2759011417871
14109.264489795918,162.65720017492714,291.6061928279883,259.97388618075803,276.7658507084705
14254.632244897959,151.34067717006803,290.37931365986395,256.8148415782313,274.8138784149075
14400.0,134.38,289.04,252.64,273.96141868000007
