Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
5108.202,225.01697,335.29163,280.1543,337.9574
5246.9614,226.5515,338.6153,282.5834,341.2311
5381.8022,228.11006,341.6533,284.88168,344.21964
5514.1655,229.6881,344.4655,287.0768,346.97754
5644.8174,231.28471,347.09415,289.18942,349.54666
5774.2554,232.89796,349.56705,291.2325,351.95682
5902.647,234.52786,351.90274,293.2153,354.2285
6030.143,236.17215,354.11258,295.14236,356.37494
6156.768,237.82967,356.20325,297.01645,358.404
6282.4644,239.49942,358.17896,298.83917,360.32086
6407.2676,241.17865,360.04172,300.61017,362.12772
6531.1045,242.86617,361.79294,302.32956,363.8263
6654.0034,244.55902,363.4329,303.99597,365.41663
6775.938,246.25522,364.96198,305.60858,366.89908
6896.843,247.95345,366.38126,307.16736,368.27454
7016.7476,249.65115,367.6907,308.67093,369.54272
7135.5923,251.347,368.89197,310.11948,370.70526
7253.408,253.03865,369.9854,311.51202,371.76212
7370.1772,254.72449,370.97223,312.84836,372.7145
7485.8433,256.40356,371.85437,314.12897,373.56436
7600.431,258.074,372.63245,315.3532,374.31216
7714.35,259.70105,373.33737,316.51923,374.98685
7827.114,261.31735,373.94122,317.62927,375.56238
7938.738,262.92017,374.4484,318.68427,376.04318
8049.22,264.50696,374.86255,319.68475,376.433
8158.555,266.07568,375.18713,320.6314,376.73526
8266.729,267.62445,375.42517,321.5248,376.953
8373.735,269.1517,375.57977,322.36572,377.08932
8479.5625,270.65594,375.65396,323.15497,377.14734
8584.202,272.1358,375.6508,323.8933,377.13004
8687.649,273.59003,375.5733,324.58167,377.04047
8789.8955,275.0174,375.42477,325.22107,376.88177
8890.938,276.4169,375.20816,325.81253,376.65714
8990.772,277.78754,374.92688,326.3572,376.36966
9089.392,279.12823,374.584,326.85614,376.02255
9186.798,280.43835,374.18274,327.31055,375.61902
9282.985,281.71695,373.7263,327.72162,375.16214
9377.955,282.9633,373.21786,328.09058,374.65503
9471.708,284.17676,372.66055,328.41864,374.10083
9564.243,285.35675,372.05743,328.7071,373.5026
9655.563,286.50272,371.4116,328.95715,372.8633
9745.674,287.61426,370.726,329.17014,372.1859
9834.567,288.6912,370.00333,329.34726,371.473
9922.251,289.7332,369.24652,329.48987,370.7274
10008.731,290.7399,368.45825,329.59906,369.95187
10094.017,291.71118,367.64133,329.67627,369.14902
10178.113,292.64682,366.7983,329.72256,368.32135
10261.033,293.54672,365.93176,329.73926,367.47137
10342.785,294.41095,365.044,329.72748,366.60138
10423.382,295.23947,364.1375,329.68848,365.71362
10502.835,296.03244,363.21432,329.62338,364.8103
10581.155,296.78998,362.2768,329.5334,363.8935
10658.356,297.51236,361.32684,329.41962,362.96512
10734.456,298.19977,360.36642,329.28308,362.027
10809.467,298.85257,359.3974,329.125,361.081
10883.405,299.47107,358.4216,328.94635,360.12878
10956.291,300.0557,357.44055,328.7481,359.1719
11028.141,300.6069,356.45593,328.53143,358.21182
11098.968,301.12515,355.46918,328.29718,357.25012
11168.797,301.6109,354.48163,328.04626,356.2879
11237.645,302.06476,353.4947,327.77972,355.32654
11305.527,302.48727,352.50955,327.4984,354.3672
11372.473,302.87906,351.52734,327.2032,353.41086
11438.495,303.24072,350.54904,326.8949,352.4586
11503.617,303.5729,349.57584,326.57437,351.51123
11567.86,303.8763,348.60846,326.24237,350.56982
11631.244,304.15158,347.64777,325.89966,349.63498
11693.792,304.39944,346.69464,325.54706,348.70758
11755.5205,304.62057,345.74963,325.18512,347.78806
11816.458,304.81573,344.81357,324.81464,346.8773
11876.619,304.98566,343.88693,324.43628,345.97565
11936.028,305.13104,342.97028,324.05066,345.0837
11994.708,305.25275,342.06412,323.65845,344.20187
12052.674,305.35144,341.16885,323.26013,343.33063
12109.95,305.42786,340.28494,322.85638,342.47028
12166.558,305.48276,339.41266,322.4477,341.62115
12222.516,305.517,338.55237,322.03467,340.7836
12277.84,305.53122,337.70435,321.6178,339.95773
12332.554,305.52612,336.86877,321.19745,339.14395
12386.678,305.50262,336.04596,320.7743,338.34235
12440.226,305.46133,335.23596,320.34863,337.5531
12493.22,305.40298,334.43896,319.92096,336.77634
12545.674,305.3283,333.6552,319.49176,336.01215
12597.61,305.23804,332.88458,319.0613,335.26068
12649.041,305.13293,332.1274,318.6302,334.522
12699.981,305.01352,331.38354,318.19855,333.79614
12750.453,304.88065,330.65317,317.7669,333.0831
12800.468,304.73483,329.93625,317.33554,332.383
12850.035,304.57687,329.23273,316.9048,331.69583
12899.177,304.40738,328.5428,316.4751,331.0215
12947.904,304.2269,327.86618,316.04654,330.36008
12996.226,304.03616,327.2031,315.61963,329.71155
13044.159,303.83575,326.55334,315.19455,329.0758
13091.718,303.62616,325.91696,314.77155,328.45288
13138.908,303.40805,325.29395,314.351,327.84274
13185.738,303.182,324.68408,313.93304,327.24533
13232.228,302.94858,324.0875,313.51804,326.6605
13278.381,302.70825,323.5039,313.10608,326.08826
13324.205,302.46158,322.9335,312.69754,325.5286
13369.712,302.20905,322.37598,312.2925,324.98135
