Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
7537.0103,403.88727,483.73877,443.81302,484.70602
7647.8994,404.18536,484.0599,444.12262,484.93054
7743.7285,404.0471,483.76694,443.907,484.53595
7831.02,403.601,483.04385,443.32245,483.7224
7913.228,402.94098,482.0229,442.48193,482.63123
7992.466,402.1365,480.80118,441.46884,481.36057
8069.8247,401.23962,479.44894,440.3443,479.97836
8146.004,400.28714,478.01584,439.1515,478.53052
8221.337,399.30606,476.53674,437.9214,477.0481
8295.928,398.31537,475.0357,436.67554,475.5524
8369.924,397.32764,473.52893,435.42828,474.0567
8443.299,396.35205,472.02786,434.18994,472.5706
8516.138,395.39423,470.53958,432.96692,471.09976
8588.445,394.4578,469.06924,431.76352,469.64822
8660.166,393.54575,467.62054,430.58313,468.21902
8731.373,392.65933,466.19565,429.4275,466.8137
8802.011,391.7998,464.79623,428.29803,465.43365
8872.138,390.96756,463.42285,427.1952,464.07913
8941.692,390.15625,462.07812,426.1172,462.75262
9010.602,389.36624,460.76138,425.0638,461.45328
9078.911,388.5983,459.47055,424.03442,460.1791
9142.998,387.9152,458.1123,423.01373,458.84
9206.85,387.2345,456.76938,422.00195,457.5172
9270.33,386.5606,455.44064,421.0006,456.2093
9333.33,385.896,454.12503,420.0105,454.91498
9395.7705,385.24234,452.8215,419.03192,453.6331
9457.592,384.60016,451.5294,418.06476,452.36252
9518.76,383.96982,450.24792,417.1089,451.10284
9579.254,383.351,448.9767,416.16388,449.85333
9639.061,382.74335,447.7154,415.22937,448.6138
9698.176,382.14633,446.46356,414.30493,447.38373
9756.603,381.5595,445.22113,413.39032,446.16312
9814.347,380.98212,443.98773,412.48492,444.95172
9871.416,380.41357,442.76337,411.58847,443.74954
9927.817,379.8533,441.548,410.70065,442.5564
9983.561,379.30084,440.34158,409.82123,441.37228
10038.656,378.75543,439.1441,408.94977,440.1971
10093.122,378.21664,437.9554,408.08603,439.0309
10146.961,377.68408,436.77576,407.22992,437.87384
10200.1875,377.15732,435.60498,406.38116,436.72568
10252.815,376.63583,434.44318,405.5395,435.58643
10304.851,376.11935,433.29025,404.7048,434.45618
10356.354,375.60675,432.14667,403.8767,433.33517
10407.318,375.09778,431.01236,403.05505,432.22327
10457.749,374.5923,429.8871,402.2397,431.1206
10507.65,374.09015,428.77094,401.43054,430.02676
10557.034,373.59106,427.66397,400.6275,428.94208
10605.906,373.09467,426.56595,399.83032,427.8664
10654.279,372.60086,425.477,399.03894,426.79965
10702.16,372.10947,424.39713,398.2533,425.7417
10749.562,371.62018,423.32626,397.4732,424.6928
10796.497,371.13266,422.26443,396.69855,423.65283
10842.975,370.64694,421.2116,395.92926,422.62173
10889.002,370.16275,420.16776,395.16525,421.5994
10934.596,369.67993,419.1329,394.40643,420.58606
10979.761,369.19836,418.107,393.65268,419.5814
11024.51,368.7179,417.09003,392.90396,418.58557
11068.853,368.2385,416.082,392.16025,417.59848
11112.799,367.75983,415.08282,391.42133,416.62012
11156.356,367.28204,414.09253,390.6873,415.65045
11199.539,366.8049,413.11108,389.958,414.68942
11242.354,366.32834,412.1384,389.23337,413.7371
11284.809,365.85242,411.1745,388.51346,412.7932
11326.914,365.37683,410.21924,387.79803,411.85794
11368.679,364.90176,409.27283,387.08728,410.93112
11410.111,364.42712,408.3349,386.381,410.01273
11451.217,363.9528,407.40567,385.67923,409.1028
11492.012,363.4787,406.48505,384.98187,408.2012
11532.495,363.00504,405.57288,384.28894,407.30792
11572.68,362.53152,404.66913,383.60034,406.4229
11612.572,362.05832,403.77396,382.91614,405.5461
11652.184,361.5854,402.887,382.2362,404.6775
11691.52,361.11267,402.00848,381.56058,403.817
11730.587,360.64017,401.1382,380.8892,402.96454
11769.392,360.1679,400.2762,380.22205,402.1201
11807.942,359.69604,399.4224,379.5592,401.2836
11846.249,359.2243,398.57666,378.90048,400.45505
11884.314,358.7529,397.7391,378.246,399.6344
11922.146,358.2818,396.90945,377.59564,398.82153
11959.749,357.811,396.08795,376.94946,398.0165
11997.133,357.34055,395.27432,376.30743,397.2191
12034.302,356.8705,394.4685,375.6695,396.42938
12071.258,356.4009,393.67065,375.03577,395.64728
12108.018,355.93158,392.88052,374.40607,394.87274
12144.577,355.4629,392.09808,373.7805,394.10574
12180.946,354.9946,391.3234,373.159,393.3462
12217.128,354.5269,390.5564,372.54163,392.59406
12253.126,354.05975,389.7969,371.92834,391.84927
12288.952,353.59326,389.04504,371.31915,391.11188
12324.601,353.12735,388.3006,370.714,390.38174
12360.089,352.66223,387.56357,370.1129,389.65878
12395.407,352.1978,386.834,369.51593,388.94302
12430.574,351.73416,386.11182,368.92297,388.23444
12465.584,351.27136,385.39688,368.3341,387.5329
12500.441,350.80945,384.68927,367.74936,386.83844
12535.155,350.34845,383.98883,367.16864,386.15103
12569.726,349.88843,383.29562,366.59204,385.47052
12604.159,349.42938,382.6095,366.01944,384.797
12638.453,348.9714,381.9305,365.45096,384.13037
12672.618,348.51468,381.25858,364.88663,383.47055
