Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6837.2593,132.00201,187.18484,159.59343,188.22084
6970.7476,133.25127,188.31621,160.78374,189.35612
7100.635,134.52895,189.12654,161.82774,190.16724
7228.2256,135.82118,189.68419,162.75269,190.71475
7354.148,137.11967,190.03912,163.5794,191.04958
7478.8647,138.4174,190.22583,164.32162,191.20972
7602.565,139.7091,190.26868,164.98889,191.22331
7725.2656,140.99059,190.18518,165.58789,191.11102
7847.0854,142.25739,189.98643,166.12192,190.88588
7967.9595,143.50623,189.6814,166.59381,190.5581
8087.972,144.73337,189.27582,167.0046,190.13377
8207.118,145.93576,188.77492,167.35535,189.61809
8325.329,147.11113,188.18369,167.6474,189.01584
8442.692,148.2569,187.50554,167.88123,188.3299
8559.142,149.37138,186.7452,168.05829,187.5646
8674.766,150.45253,185.90622,168.17938,186.72296
8789.568,151.49892,184.9927,168.24582,185.80864
8903.49,152.5098,184.00943,168.25961,184.82623
9016.62,153.48386,182.96036,168.2221,183.77925
9128.89,154.42094,181.85011,168.13553,182.6723
9240.38,155.3203,180.68254,168.00142,181.50894
9351.723,156.12538,179.54033,167.83286,180.36493
9462.306,156.8963,178.34566,167.62097,179.16937
9572.158,157.63095,177.1079,167.36942,177.93149
9681.286,158.32796,175.83446,167.0812,176.6586
9789.693,158.98648,174.5316,166.75903,175.35698
9897.384,159.60612,173.20479,166.40546,174.03203
10004.354,160.18683,171.85898,166.0229,172.68863
10110.611,160.72878,170.49884,165.6138,171.33133
10216.159,161.2324,169.12881,165.1806,169.96443
10321.001,161.69833,167.75314,164.72574,168.59209
10425.141,162.12733,166.37598,164.25165,167.21829
10528.582,162.52032,165.00133,163.76083,165.84695
10631.326,162.8783,163.633,163.25565,164.48177
10733.378,163.20241,162.27475,162.73859,163.12639
10834.741,163.49387,160.93019,162.21204,161.78435
10935.412,163.75397,159.60277,161.67838,160.45898
11035.3955,163.98407,158.2957,161.1399,159.15349
11134.689,164.1856,157.01218,160.59888,157.87093
11233.292,164.36006,155.75517,160.05762,156.61427
11331.21,164.50897,154.52747,159.51822,155.38622
11428.438,164.63391,153.33173,158.98282,154.18938
11524.966,164.737,152.16982,158.4534,153.02568
11620.787,164.81973,151.04416,157.93195,151.89746
11715.908,164.8837,149.95695,157.42032,150.8069
11810.322,164.9305,148.91023,156.92036,149.756
11904.025,164.96178,147.90579,156.43378,148.7465
11997.016,164.97917,146.94528,155.96222,147.78009
12089.296,164.98436,146.03023,155.5073,146.85823
12180.85,164.97896,145.16191,155.07043,145.98224
12271.684,164.96463,144.34157,154.6531,145.1533
12361.786,164.94296,143.57018,154.25656,144.37245
12451.152,164.91556,142.84866,153.88211,143.64062
12539.781,164.88394,142.17778,153.53085,142.95859
12627.666,164.84969,141.55812,153.2039,142.32693
12714.797,164.81418,140.99022,152.90219,141.74626
12801.173,164.77895,140.47441,152.62668,141.2169
12886.786,164.74532,140.01091,152.37811,140.73918
12971.628,164.71469,139.59993,152.15732,140.3133
13055.697,164.68825,139.24144,151.96484,139.93929
13138.983,164.66733,138.9354,151.80136,139.61713
13221.48,164.65306,138.68163,151.66734,139.34673
13303.181,164.64655,138.47984,151.5632,139.12788
13384.083,164.64888,138.32971,151.48929,138.9603
13464.177,164.66104,138.23082,151.44592,138.84358
13543.459,164.68396,138.1827,151.43332,138.77733
13621.92,164.71854,138.18468,151.4516,138.761
13699.5625,164.76555,138.23622,151.50089,138.79405
13776.373,164.8258,138.3366,151.5812,138.87581
13852.352,164.89996,138.48506,151.6925,139.00565
13927.488,164.98866,138.68079,151.83472,139.18274
14001.784,165.09251,138.92294,152.00772,139.40637
14075.233,165.21202,139.21066,152.21133,139.67567
14147.829,165.34764,139.54301,152.44533,139.9898
14219.574,165.49982,139.91899,152.70941,140.34784
14290.461,165.66885,140.33768,153.00327,140.74886
14360.485,165.85512,140.798,153.32657,141.19191
14429.649,166.0588,141.299,153.6789,141.67598
14497.954,166.2802,141.83954,154.05988,142.20009
14565.393,166.5194,142.4186,154.469,142.7632
14631.964,166.77654,143.03513,154.90582,143.36427
14697.673,167.05168,143.68796,155.36981,144.0023
14762.516,167.3449,144.37608,155.86049,144.67618
14826.492,167.65616,145.09836,156.37726,145.38487
14889.61,167.9854,145.8537,156.91956,146.1273
14951.859,168.33261,146.641,157.48682,146.90242
15013.255,168.69762,147.4592,158.0784,147.70914
15073.788,169.08032,148.30714,158.69373,148.54639
15133.466,169.48058,149.18387,159.33221,149.41315
15192.292,169.89812,150.08818,159.99315,150.30832
15250.267,170.3328,151.0191,160.67595,151.23091
15307.4,170.78433,151.97552,161.37993,152.17981
15363.689,171.2525,152.95648,162.10449,153.15407
15419.145,171.73703,153.96092,162.84897,154.15266
15473.767,172.23756,154.9878,163.61267,155.1745
15527.556,172.75386,156.0362,164.39502,156.21872
15580.529,173.28552,157.10507,165.1953,157.28432
15632.687,173.83229,158.19353,166.01291,158.37029
15684.03,174.39377,159.30061,166.8472,159.47572
15734.572,174.96959,160.42542,167.69751,160.59975
