Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
7239.103,208.96259,477.62152,343.29205,480.02866
7378.472,212.81152,482.75528,347.7834,485.15298
7515.74,216.72876,487.08792,351.90833,489.46326
7651.91,220.67809,490.77902,355.72855,493.1035
7787.44,224.63705,493.94623,359.29163,496.19305
7922.458,228.59212,496.67316,362.63263,498.82266
8056.9087,232.53252,499.01666,365.7746,501.05667
8190.6724,236.45078,501.01917,368.735,502.9435
8323.604,240.33936,502.70944,371.5244,504.51633
8455.566,244.19261,504.10956,374.1511,505.8004
8586.437,248.00594,505.23813,376.62204,506.81625
8716.123,251.77522,506.10794,378.9416,507.5776
8844.548,255.49707,506.73322,381.11514,508.09915
8971.66,259.1677,507.12494,383.1463,508.39194
9097.425,262.7841,507.29483,385.03946,508.46793
9221.818,266.34442,507.2561,386.80026,508.33994
9344.833,269.84662,507.01883,388.43274,508.01825
9466.448,273.29102,506.5949,389.94296,507.51437
9586.662,276.67587,505.99432,391.33508,506.83844
9705.479,280.0008,505.22806,392.61444,506.0013
9822.904,283.26596,504.30826,393.7871,505.01523
9937.929,286.35568,503.3254,394.84055,503.97174
10051.625,289.38925,502.20462,395.79694,502.79422
10163.889,292.36087,500.96176,396.66132,501.49905
10274.629,295.2663,499.61035,397.43832,500.09982
10383.781,298.10254,498.1618,398.13217,498.6082
10491.292,300.86743,496.6265,398.74695,497.03458
10597.121,303.5595,495.01352,399.2865,495.38834
10701.228,306.17767,493.3318,399.75473,493.67828
10803.592,308.72122,491.58954,400.1554,491.9125
10904.183,311.1896,489.79446,400.49203,490.09882
11002.985,313.58246,487.95407,400.76825,488.2442
11099.981,315.89978,486.07516,400.9875,486.35574
11195.147,318.14145,484.16443,401.15295,484.43976
11288.478,320.30762,482.2281,401.26785,482.50232
11379.962,322.39853,480.27194,401.33524,480.5491
11469.587,324.41452,478.30157,401.35803,478.58542
11557.347,326.35605,476.32205,401.33905,476.6163
11643.237,328.22357,474.33807,401.28082,474.64612
11727.26,330.0177,472.35425,401.18597,472.6792
11809.42,331.7393,470.37454,401.05692,470.71954
11889.716,333.38898,468.4028,400.89587,468.7706
11968.15,334.9687,466.44177,400.70523,466.83505
12044.731,336.47922,464.49472,400.48697,464.9159
12119.475,337.9214,462.56458,400.24298,463.0158
12192.395,339.29626,460.65384,399.97504,461.1372
12263.512,340.6053,458.7649,399.6851,459.28214
12332.847,341.84933,456.89966,399.3745,457.45236
12400.424,343.03006,455.05994,399.04498,455.64944
12466.272,344.14874,453.24716,398.69794,453.8748
12530.42,345.20685,451.46295,398.3349,452.12955
12592.894,346.20587,449.70792,397.9569,450.4146
12653.73,347.1474,447.98346,397.56543,448.73074
12712.958,348.03287,446.29013,397.1615,447.07852
12770.617,348.86392,444.62857,396.74625,445.45853
12826.742,349.64224,442.99915,396.32068,443.87082
12881.375,350.36932,441.4022,395.88574,442.3158
12934.549,351.04684,439.83798,395.4424,440.79346
12986.306,351.67642,438.3065,394.99146,439.30374
13036.681,352.2597,436.80762,394.53366,437.84634
13085.722,352.79822,435.3414,394.06982,436.42142
13133.462,353.29364,433.90744,393.60052,435.02832
13179.948,353.7475,432.50546,393.12646,433.6668
13225.217,354.16147,431.1353,392.64838,432.33643
13269.31,354.53696,429.79626,392.16663,431.0368
13312.2705,354.87555,428.4881,391.68182,429.7672
13354.133,355.17868,427.21017,391.19443,428.5273
13394.9375,355.448,425.96204,390.70502,427.31638
13434.728,355.68463,424.74304,390.21384,426.1338
13473.535,355.8903,423.55255,389.72144,424.9791
13511.403,356.06616,422.38995,389.22806,423.85144
13548.366,356.21362,421.25467,388.73413,422.7503
13584.459,356.33408,420.146,388.24005,421.67487
13619.717,356.42856,419.0634,387.74597,420.62448
13654.174,356.49847,418.0058,387.25214,419.5987
13687.862,356.54495,416.973,386.75897,418.59656
13720.818,356.56912,415.96414,386.26663,417.61758
13753.065,356.57217,414.9785,385.77533,416.66104
13784.64,356.55502,414.01562,385.28534,415.72635
13815.57,356.51883,413.07452,384.7967,414.81268
13845.884,356.46457,412.15494,384.30975,413.91962
13875.605,356.39328,411.25595,383.82462,413.0465
13904.764,356.3057,410.37704,383.34137,412.19266
13933.382,356.20288,409.51758,382.86023,411.35748
13961.487,356.08557,408.6771,382.38135,410.54044
13989.097,355.95468,407.8549,381.9048,409.741
14016.243,355.81097,407.05032,381.43066,408.9585
14042.935,355.6551,406.26306,380.95908,408.19263
14069.202,355.48788,405.49237,380.4901,407.44263
14095.061,355.3101,404.7379,380.024,406.7081
14120.527,355.12228,403.99905,379.56067,405.98862
14145.625,354.92508,403.2753,379.1002,405.28366
14170.364,354.7191,402.56628,378.6427,404.59277
14194.768,354.50494,401.87146,378.1882,403.91553
14218.845,354.28317,401.1905,377.73682,403.25156
14242.614,354.05426,400.52286,377.28857,402.60034
14266.088,353.81885,399.8682,376.8435,401.96155
14289.278,353.57727,399.22614,376.4017,401.33487
14312.201,353.33002,398.59625,375.96313,400.7199
14334.864,353.07758,397.97815,375.52786,400.11624
