Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
8421.327,240.96497,507.45087,374.20792,509.25046
8549.613,244.42004,508.01364,376.21686,509.70642
8679.174,247.9559,508.53812,378.247,510.12698
8808.676,251.54277,508.97852,380.26065,510.46396
8937.388,255.15303,509.2969,382.22498,510.68002
9064.896,258.7641,509.4683,384.1162,510.75128
9190.989,262.35867,509.47873,385.9187,510.6645
9315.574,265.9226,509.31894,387.6208,510.41147
9438.617,269.4469,508.9877,389.2173,509.9913
9560.13,272.9235,508.48618,390.70483,509.40567
9680.131,276.3468,507.81967,392.08325,508.65997
9798.66,279.71387,506.9972,393.35553,507.7633
9915.729,283.02155,506.02588,394.5237,506.72284
10030.725,286.238,504.92975,395.58386,505.5633
10143.797,289.36728,503.7126,396.53992,504.2884
10255.026,292.41092,502.38275,397.39685,502.90625
10364.411,295.36868,500.95148,398.1601,501.42798
10472.008,298.2444,499.42487,398.83463,499.85956
10577.776,301.03702,497.81464,399.42584,498.21268
10681.764,303.74875,496.12808,399.93842,496.4945
10783.954,306.37967,494.37436,400.377,494.71423
10886.24,308.94275,492.5734,400.75806,492.8896
10986.516,311.4317,490.72223,401.07697,491.0193
11084.829,313.84515,488.82782,401.3365,489.11066
11181.216,316.18228,486.89737,401.53983,487.17047
11275.706,318.44266,484.93747,401.69006,485.20535
11368.301,320.62613,482.95425,401.7902,483.22134
11459.019,322.73285,480.95374,401.8433,481.2242
11547.86,324.76312,478.94147,401.8523,479.21924
11634.822,326.71735,476.9225,401.81992,477.21133
11719.912,328.59613,474.9016,401.74887,475.20486
11803.127,330.40012,472.88327,401.6417,473.2044
11884.474,332.1302,470.87152,401.50085,471.2134
11963.957,333.7872,468.87006,401.3286,469.2356
12041.589,335.37234,466.88205,401.1272,467.2738
12117.374,336.88675,464.9104,400.89856,465.33078
12191.328,338.33182,462.95795,400.6449,463.40915
12263.465,339.7086,461.02692,400.36774,461.51093
12333.804,341.0186,459.1196,400.0691,459.6381
12402.367,342.26303,457.23773,399.75037,457.79227
12469.173,343.44333,455.38297,399.41315,455.975
12534.255,344.5611,453.55692,399.05902,454.1875
12597.625,345.61765,451.76062,398.68915,452.43082
12659.316,346.61462,449.9952,398.30493,450.7059
12719.37,347.5536,448.2616,397.9076,449.01334
12777.821,348.43607,446.56036,397.49823,447.35376
12834.701,349.26382,444.89212,397.07797,445.72736
12890.051,350.03833,443.25714,396.64774,444.1345
12943.913,350.76132,441.6557,396.2085,442.57526
12996.323,351.43457,440.08774,395.76117,441.04956
13047.315,352.0596,438.55347,395.30652,439.55737
13096.941,352.6381,437.05273,394.8454,438.09836
13145.23,353.17172,435.58527,394.37848,436.67224
13192.2295,353.66214,434.15085,393.9065,435.2789
13237.984,354.11093,432.74905,393.43,433.9176
13282.525,354.51968,431.37952,392.9496,432.58804
13325.896,354.89008,430.04178,392.46594,431.2896
13368.145,355.22348,428.7352,391.97934,430.0218
13409.3,355.5215,427.45944,391.49048,428.78394
13449.412,355.7857,426.21378,390.99976,427.57547
13488.511,356.0174,424.9976,390.5075,426.39572
13526.64,356.21805,423.81015,390.0141,425.24396
13563.835,356.38907,422.651,389.52002,424.11963
13600.134,356.5318,421.51917,389.02548,423.0219
13635.573,356.64755,420.41434,388.53094,421.9502
13670.186,356.7375,419.3356,388.03656,420.90372
13704.003,356.80304,418.2823,387.54266,419.88177
13737.066,356.84525,417.2536,387.04944,418.8839
13769.398,356.86536,416.24915,386.55725,417.90906
13801.04,356.8644,415.26788,386.06616,416.95676
13832.013,356.8435,414.30948,385.57648,416.02637
13862.349,356.80365,413.37302,385.08832,415.1171
13892.078,356.74594,412.45786,384.6019,414.22842
13921.225,356.67126,411.56357,384.11743,413.35962
13949.816,356.5805,410.6892,383.63486,412.51016
13977.872,356.47464,409.83435,383.15448,411.6794
14005.429,356.35452,408.9984,382.67645,410.8667
14032.496,356.22095,408.18073,382.20084,410.0716
14059.102,356.07468,407.38074,381.72772,409.2935
14085.27,355.91647,406.5979,381.2572,408.5318
14111.014,355.74707,405.83167,380.78937,407.786
14136.357,355.56714,405.08157,380.32434,407.05573
14161.319,355.37732,404.34702,379.86218,406.3404
14185.915,355.17838,403.62762,379.403,405.6395
14210.162,354.97073,402.9227,378.94672,404.95255
14234.077,354.75513,402.23203,378.4936,404.27927
14257.676,354.53192,401.5551,378.04352,403.6191
14280.974,354.30188,400.8915,377.59668,402.97174
14303.976,354.06522,400.24075,377.15298,402.33673
14326.707,353.82272,399.60245,376.7126,401.71368
14349.174,353.5746,398.97635,376.27545,401.10233
14371.389,353.32132,398.362,375.84167,400.50214
14393.361,353.06342,397.75897,375.4112,399.91296
14415.104,352.80118,397.16708,374.98413,399.33444
14436.629,352.535,396.58594,374.5605,398.76617
14457.94,352.26523,396.01523,374.14023,398.20798
14479.053,351.99228,395.45474,373.7235,397.6595
14499.968,351.7164,394.904,373.31018,397.1205
14520.699,351.4378,394.36288,372.90033,396.59076
14541.251,351.15695,393.83102,372.494,396.06998
