Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
155.61,0.0,100.0,100.3,100.04,106.48375
300.96091836734695,0.9690061224489797,100.0,100.80388318367346,100.10783042857143,112.54003826530612
446.3118367346939,1.9380122448979593,100.0,101.42032783673469,100.22256146938776,118.59632653061225
591.6627551020408,2.9070183673469385,100.0,102.1130532244898,100.35698257142857,124.65261479591837
737.0136734693878,3.876024489795918,100.00876024489796,102.85453885714286,100.51892416326531,130.70890306122448
882.3645918367347,4.845030612244898,100.01,103.64292510204082,100.70900612244898,136.7651913265306
1027.7155102040815,5.814091007427706,100.02628182014855,104.47011826638783,100.9191000216341,142.82147959183672
1173.0664285714286,7.116442857142857,100.04349328571429,105.325963,101.14911071428573,148.87776785714283
1318.4173469387756,8.085448979591838,100.07341795918367,106.20946755102041,101.3930712244898,154.93405612244896
1463.7682653061224,9.054455102040817,100.11217820408163,107.11173234693878,101.65579197959184,160.99034438775507
1609.1191836734693,10.023461224489795,100.1514076734694,108.03275738775511,101.93727297959184,167.0466326530612
1754.4701020408165,10.992467346938778,100.20954804081632,108.97269332653062,102.23766487755101,173.10292091836735
1899.8210204081633,11.961473469387757,100.28691787755102,109.92224399999999,102.55728624489795,179.15920918367345
2045.1719387755102,12.930479591836734,100.36443836734695,110.8997843877551,102.88636306122449,185.2154974489796
2190.522857142857,13.899485714285714,100.45994857142857,111.87848057142857,103.23381485714285,191.27178571428573
2335.8737755102043,15.201825170068028,100.57623727210884,112.87787992517008,103.59669356462585,197.3280739795918
2481.224693877551,16.170831292517008,100.70391638095238,113.87937285714285,103.96833251700681,203.38436224489794
2626.575612244898,17.139837414965985,100.84097561224489,114.89822765986395,104.35733334013605,209.44065051020405
2771.9265306122447,18.108843537414966,100.98850340136055,115.92646258503402,104.75680272108843,215.49693877551016
2917.277448979592,19.077849659863947,101.15479143537415,116.96407763265306,105.17503234693878,221.5532270408163
3062.628367346939,20.046855782312925,101.33937115646259,118.01107280272109,105.61155365986394,227.60951530612243
3207.9792857142857,21.015861904761906,101.53348961904761,119.06744809523809,106.0574550952381,233.66580357142854
3353.330204081633,21.984868027210887,101.7466709659864,120.13335482993197,106.51288797278912,239.72209183673468
3498.6811224489797,22.953874149659864,101.96939105442178,121.20880030612246,106.98739833333335,245.77838010204079
3644.0320408163266,24.256213605442177,102.20661553741496,122.28695923809524,107.47066893877552,251.8346683673469
3789.3829591836734,25.225219727891158,102.46306152380953,123.374498292517,107.9671142585034,257.890956632653
3934.73387755102,26.194225850340136,102.73438323809525,124.47141746938776,108.47488195918368,263.94724489795914
4080.0847959183675,27.163231972789116,103.01060191156462,125.57771676870749,108.99977758503401,270.0035331632653
4225.435714285714,28.132238095238094,103.31231619047618,126.6933961904762,109.53405333333333,276.05982142857135
4370.786632653061,29.10124421768707,103.62341059183673,127.81845573469387,110.0787216462585,282.1161096938775
4516.137551020408,30.070250340136052,103.94458761904762,128.95219289795918,110.64144770068026,288.1723979591836
4661.488469387755,31.058884693877545,104.28413232653061,130.08651890816324,111.21355387755102,294.2286862244897
4806.839387755102,32.34159591836734,104.63639048979591,131.23308318367347,111.79837351020409,300.28497448979584
4952.190306122448,33.31060204081632,105.00113479591836,132.3827224489796,112.39257326530611,306.341262755102
5097.541224489795,34.2796081632653,105.38184326530612,133.54552979591836,112.99615314285714,312.3975510204081
5242.892142857142,35.248614285714275,105.774418,134.71082328571427,113.61159928571428,318.4538392857142
5388.243061224489,36.217620408163256,106.1835767755102,135.88332069387755,114.24362946938774,324.51012755102033
5533.593979591837,37.186626530612244,106.60211567346938,137.05955063265307,114.88503977551021,330.56641581632647
5678.944897959183,38.15563265306122,107.03159102040816,138.2514281632653,115.53738653061225,336.6227040816326
5824.29581632653,39.1869581632653,107.47982661224489,139.44330569387753,116.20600075510204,342.67899234693874
5969.646734693877,40.42697823129251,107.9449495510204,140.64372278911566,116.88315454421769,348.7352806122449
6114.997653061224,41.39598435374149,108.41403233333332,141.85498044217687,117.57114889115647,354.79156887755096
6260.348571428571,42.36499047619047,108.89614514285714,143.069888,118.26644304761905,360.8478571428571
6405.6994897959175,43.333996598639445,109.39367823129251,144.29083571428572,118.97715748299319,366.90414540816323
6551.050408163265,44.30300272108843,109.90362146938774,145.5148134557823,119.69725204081632,372.96043367346937
