Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
9983.463,246.63556,292.91876,269.77716,294.89252
10104.412,247.4182,292.40497,269.9116,294.39392
10213.506,248.12537,291.71326,269.9193,293.71545
10314.578,248.77042,290.8923,269.83136,292.90298
10410.198,249.36322,289.97742,269.67032,291.9927
10501.859,249.9106,288.99548,269.45303,291.0139
10590.647,250.41759,287.96478,269.1912,289.9866
10677.197,250.88742,286.8991,268.89325,288.92606
10761.849,251.32224,285.80908,268.56567,287.8436
10844.961,251.72386,284.70126,268.21255,286.74643
10926.627,252.09334,283.58194,267.83765,285.6404
11007.069,252.43178,282.45477,267.44327,284.52908
11086.365,252.73993,281.3233,267.03162,283.4156
11164.507,253.01851,280.19107,266.6048,282.30295
11241.627,253.26825,279.05994,266.1641,281.1927
11317.681,253.48991,277.93253,265.7112,280.087
11392.788,253.6843,276.81046,265.24738,278.987
11466.967,253.85211,275.69525,264.77368,277.8942
11540.163,253.99416,274.5889,264.29153,276.81006
11612.482,254.1112,273.4922,263.8017,275.73532
11683.859,254.20407,272.4064,263.30524,274.6711
11757.748,254.24168,271.3443,262.793,273.62634
11830.481,254.25711,270.29257,262.27484,272.59174
11902.287,254.25052,269.25317,261.75183,271.56918
11973.302,254.2222,268.2277,261.22495,270.56012
12043.627,254.17264,267.21738,260.695,269.5657
12113.313,254.10242,266.22308,260.16275,268.5869
12182.413,254.0122,265.24576,259.62897,267.62445
12250.952,253.90277,264.28607,259.09442,266.67908
12318.959,253.77496,263.34473,258.55984,265.75137
12386.454,253.62967,262.42227,258.02597,264.8419
12453.452,253.46773,261.5193,257.4935,263.9511
12519.974,253.29016,260.63626,256.9632,263.07953
12586.031,253.09782,259.77365,256.43573,262.22757
12651.638,252.89171,258.9319,255.9118,261.3957
12716.801,252.67274,258.11142,255.39209,260.5842
12781.541,252.44188,257.31256,254.87723,259.7935
12845.861,252.2,256.53555,254.36777,259.02383
12909.776,251.94807,255.78082,253.86444,258.2756
12973.292,251.687,255.04858,253.3678,257.549
13036.42,251.41766,254.33908,252.87837,256.84436
13099.159,251.14102,253.65253,252.39677,256.16183
13161.492,250.85822,252.98878,251.9235,255.5014
13223.419,250.57004,252.34811,251.45908,254.86324
13284.958,250.27725,251.73062,251.00394,254.24753
13346.111,249.98064,251.13643,250.55853,253.65436
13406.887,249.68103,250.56558,250.1233,253.08388
13467.287,249.3792,250.0182,249.6987,252.53613
13527.316,249.07582,249.49432,249.28506,252.01118
13586.972,248.77171,248.99391,248.88281,251.50903
13646.258,248.46756,248.51707,248.49231,251.02982
13705.173,248.16403,248.06367,248.11386,250.5734
13763.719,247.86188,247.6337,247.74779,250.13986
13821.891,247.56168,247.22717,247.39442,249.72914
13879.692,247.26413,246.844,247.05406,249.34122
13937.12,246.96973,246.48409,246.7269,248.97604
13994.172,246.67915,246.14738,246.41327,248.63354
14050.848,246.39299,245.83374,246.11337,248.3136
14107.141,246.11171,245.54308,245.8274,248.01622
14163.053,245.83586,245.27522,245.55554,247.74126
14218.577,245.56592,245.03008,245.298,247.48856
14273.712,245.3024,244.80748,245.05493,247.25803
14328.454,245.04572,244.60732,244.8265,247.04955
14382.794,244.79623,244.42932,244.61278,246.86296
14436.741,244.55447,244.27342,244.41394,246.69809
14490.275,244.32072,244.13928,244.23001,246.5548
14543.407,244.09544,244.0269,244.06117,246.43294
14596.124,243.87886,243.93588,243.90738,246.33226
14648.423,243.67134,243.86613,243.76874,246.25261
14700.3,243.47319,243.81738,243.6453,246.19379
14751.751,243.28467,243.78943,243.53705,246.15558
14802.771,243.10602,243.78195,243.44398,246.13776
14853.355,242.93747,243.79478,243.36612,246.14009
14903.5,242.77925,243.8276,243.30344,246.16238
14953.198,242.63159,243.88017,243.25589,246.20436
15002.453,242.49463,243.95227,243.22345,246.26576
15051.25,242.36852,244.04353,243.20602,246.34636
15099.592,242.2534,244.15376,243.20358,246.44589
15147.469,242.14943,244.28264,243.21603,246.56404
15194.887,242.05667,244.42984,243.24326,246.70065
15241.829,241.97523,244.59511,243.28517,246.8553
15288.306,241.90518,244.77812,243.34164,247.02782
15334.301,241.84657,244.97859,243.41258,247.21782
15379.821,241.79948,245.19618,243.49783,247.4251
15424.852,241.76393,245.4306,243.59726,247.6493
15469.402,241.73991,245.68149,243.7107,247.89015
15513.46,241.7274,245.94864,243.83801,248.14732
15557.024,241.72638,246.23157,243.97897,248.4205
15600.1,241.73691,246.53009,244.1335,248.70941
15642.676,241.75891,246.84383,244.30136,249.01373
15684.755,241.79228,247.17242,244.48236,249.33313
15726.337,241.837,247.51561,244.6763,249.66727
15767.41,241.89304,247.87299,244.88301,250.01587
15807.981,241.96027,248.24426,245.10226,250.37857
15848.051,242.03862,248.6291,245.33386,250.75507
15887.614,242.12798,249.02719,245.57758,251.14505
15926.671,242.22824,249.43813,245.83319,251.54814
15965.22,242.33931,249.86166,246.1005,251.96411
16003.26,242.46104,250.29747,246.37926,252.39253
16040.792,242.59332,250.74516,246.66925,252.83315
