Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6532.5967,222.51093,283.2852,252.89806,285.7008
6662.1978,223.4993,284.46698,253.98314,286.85706
6782.951,224.44458,285.30975,254.87717,287.67386
6897.9873,225.35573,285.89767,255.62671,288.2308
7009.321,226.23988,286.2907,256.2653,288.5888
7118.037,227.10338,286.5322,256.81778,288.79352
7224.894,227.94992,286.6511,257.3005,288.87643
7330.2837,228.7818,286.66782,257.7248,288.85977
7434.3613,229.60085,286.59653,258.0987,288.7589
7537.333,230.40681,286.44614,258.42648,288.58334
7639.205,231.1999,286.22372,258.71182,288.3402
7740.0986,231.97893,285.93338,258.95615,288.03336
7840.0347,232.74307,285.5786,259.16083,287.6659
7938.9688,233.49171,285.16278,259.32724,287.2409
8036.99,234.22334,284.68802,259.4557,286.75998
8134.04,234.93741,284.15707,259.54724,286.2255
8230.204,235.63255,283.5716,259.60208,285.6387
8325.485,236.30795,282.93365,259.6208,285.0013
8419.823,236.96321,282.2458,259.6045,284.31573
8513.298,237.59726,281.50943,259.55334,283.5831
8605.843,238.2101,280.72656,259.46832,282.8054
8699.268,238.75694,279.92377,259.34036,282.00485
8791.685,239.28143,279.0757,259.1786,281.16058
8883.209,239.78166,278.18652,258.9841,280.27637
8973.908,240.25635,277.25964,258.758,279.35553
9063.823,240.7043,276.2977,258.501,278.40076
9152.979,241.1247,275.3032,258.21393,277.4144
9241.395,241.51692,274.27838,257.89764,276.3987
9329.088,241.8804,273.2254,257.55292,275.35577
9416.072,242.21487,272.14648,257.18066,274.28757
9502.366,242.52016,271.04355,256.78186,273.1962
9587.98,242.796,269.9188,256.3574,272.0835
9672.929,243.0424,268.77405,255.90823,270.95148
9757.226,243.25937,267.61145,255.43541,269.802
9840.886,243.44702,266.43292,254.93997,268.637
9923.925,243.60547,265.24033,254.4229,267.45825
10006.356,243.73492,264.03564,253.88528,266.26764
10088.194,243.83565,262.82062,253.32812,265.0669
10169.452,243.90796,261.59708,252.75252,263.85776
10250.147,243.95218,260.36682,252.1595,262.64194
10330.296,243.96873,259.1315,251.55011,261.42105
10409.906,243.95805,257.8928,250.92542,260.19675
10488.977,243.92102,256.65198,250.2865,258.9702
10567.522,243.8581,255.41063,249.63437,257.74304
10645.559,243.76978,254.17029,248.97003,256.51663
10723.105,243.65663,252.9324,248.29453,255.29243
10800.178,243.51926,251.69843,247.60884,254.07184
10876.787,243.35834,250.46965,246.914,252.85606
10952.947,243.17456,249.2474,246.21098,251.64647
11028.675,242.96864,248.03297,245.50081,250.44415
11103.98,242.74136,246.82753,244.78445,249.25038
11178.879,242.4935,245.63226,244.06288,248.0662
11253.382,242.22581,244.4483,243.33707,246.89272
11327.5,241.93913,243.27667,242.60791,245.73096
11401.247,241.63437,242.11842,241.8764,244.58194
11474.631,241.31232,240.97458,241.14345,243.44664
11547.662,240.97388,239.84602,240.40994,242.32594
11620.3545,240.61992,238.73372,239.67682,241.2207
11692.715,240.25131,237.63852,238.94492,240.13184
11764.751,239.86902,236.5612,238.21512,239.06012
11836.471,239.4739,235.50262,237.48827,238.00629
11907.884,239.06694,234.4635,236.76523,236.97112
11978.992,238.649,233.44453,236.04677,235.9553
12049.812,238.22104,232.44646,235.33374,234.95952
12120.335,237.78397,231.4699,234.62692,233.9844
12190.58,237.33867,230.51543,233.92705,233.03058
12260.541,236.88614,229.58371,233.23492,232.09863
12330.223,236.42723,228.6752,232.55121,231.18907
12399.635,235.96288,227.7905,231.87668,230.30247
12468.773,235.49397,226.93005,231.212,229.43929
12537.638,235.02142,226.09431,230.55786,228.60002
12606.233,234.54614,225.28372,229.91493,227.78502
12674.557,234.06894,224.49869,229.28381,226.99478
12742.608,233.59073,223.73953,228.66513,226.22968
12810.388,233.11234,223.00665,228.0595,225.49
12877.888,232.63458,222.30032,227.46745,224.77617
12945.113,232.15833,221.62082,226.88957,224.08846
13012.057,231.68434,220.96848,226.32642,223.4271
13078.711,231.21344,220.34344,225.77844,222.79239
13145.08,230.74634,219.74594,225.24614,222.18452
13211.155,230.28384,219.17621,224.73003,221.60376
13276.926,229.82664,218.63431,224.23047,221.05026
13342.394,229.37546,218.12045,223.74796,220.52415
13407.545,228.93095,217.63472,223.28284,220.02559
13472.378,228.4938,217.17714,222.83548,219.55469
13536.887,228.06468,216.74786,222.40628,219.11151
13601.064,227.64418,216.34686,221.99551,218.6962
13664.893,227.23285,215.97415,221.6035,218.30867
13728.377,226.83131,215.62978,221.23055,217.949
13791.501,226.44008,215.31361,220.87685,217.61723
13854.258,226.05968,215.02568,220.54268,217.3133
13916.642,225.69061,214.76588,220.22824,217.03716
13978.643,225.33336,214.53404,219.9337,216.78873
14040.25,224.98834,214.33015,219.65924,216.56796
14101.455,224.65598,214.15402,219.405,216.37473
14162.25,224.33669,214.00546,219.17108,216.20888
14222.625,224.0308,213.88438,218.9576,216.0703
14282.572,223.73866,213.79048,218.76457,215.95882
14342.082,223.46062,213.72363,218.59213,215.87422
14401.145,223.19695,213.68353,218.44025,215.81635
