Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
10555.021,423.01404,486.984,454.99902,487.8945
10647.884,423.11835,486.43347,454.7759,487.30576
10717.799,422.7548,485.51343,454.1341,486.3283
10773.996,422.07028,484.33527,453.20276,485.09366
10821.667,421.16315,482.9753,452.0692,483.69168
10863.9795,420.10565,481.49283,450.79926,482.18484
10903.014,418.95016,479.9318,449.44098,480.6153
10939.948,417.7341,478.3254,448.02975,479.01306
10975.628,416.48444,476.697,446.5907,477.39825
11010.528,415.22006,475.06396,445.14203,475.7853
11044.874,413.95425,473.43854,443.6964,474.1844
11078.928,412.69632,471.8295,442.2629,472.6022
11112.737,411.45245,470.24304,440.84775,471.04404
11146.453,410.2271,468.68393,439.4555,469.5134
11180.112,409.0234,467.15524,438.08932,468.01285
11213.672,407.84305,465.65967,436.75134,466.54474
11247.223,406.68793,464.19885,435.4434,465.1103
11280.693,405.55865,462.77408,434.16638,463.71063
11314.149,404.45605,461.3858,432.92093,462.34592
11347.554,403.38052,460.0335,431.70703,461.01578
11380.803,402.33215,458.7161,430.5241,459.719
11413.553,401.3676,457.35126,429.35944,458.37683
11446.159,400.40674,456.00845,428.20758,457.0571
11478.7,399.45465,454.68665,427.07065,455.7587
11511.19,398.5145,453.38492,425.9497,454.48032
11543.62,397.5882,452.1021,424.84515,453.22083
11575.98,396.67657,450.83755,423.75708,451.97934
11608.256,395.78012,449.59055,422.68533,450.75497
11640.429,394.89868,448.36023,421.62946,449.54703
11672.491,394.03217,447.14612,420.58914,448.35498
11704.4375,393.1803,445.94766,419.56396,447.17825
11736.255,392.34244,444.7643,418.55338,446.01645
11767.948,391.51807,443.59573,417.5569,444.86908
11799.512,390.70688,442.44138,416.57413,443.7358
11830.9375,389.90823,441.30118,415.6047,442.6163
11862.234,389.12173,440.1746,414.64816,441.51028
11893.4,388.34686,439.06116,413.704,440.41748
11924.434,387.58316,437.96106,412.7721,439.3375
11955.337,386.83038,436.8736,411.852,438.2702
11986.114,386.08792,435.7988,410.94336,437.21518
12016.763,385.3556,434.73633,410.04596,436.17245
12047.294,384.6329,433.68604,409.1595,435.1416
12077.722,383.91904,432.64804,408.28354,434.1229
12108.042,383.21384,431.62195,407.4179,433.1159
12138.25,382.5171,430.6076,406.56235,432.1204
12168.35,381.82855,429.60468,405.7166,431.1361
12198.337,381.14804,428.6131,404.88055,430.1629
12228.209,380.47528,427.63254,404.0539,429.20056
12257.975,379.81012,426.66287,403.2365,428.2489
12287.629,379.15213,425.70392,402.42804,427.3077
12317.178,378.50125,424.7555,401.62836,426.3769
12346.619,377.85724,423.81757,400.8374,425.45627
12375.957,377.21976,422.88974,400.05475,424.54565
12405.19,376.5888,421.972,399.2804,423.64496
12434.324,375.9641,421.06427,398.5142,422.75397
12463.359,375.34546,420.1663,397.75586,421.87256
12492.294,374.73264,419.27795,397.0053,421.00067
12521.133,374.12552,418.3991,396.26233,420.13806
12549.88,373.52405,417.5297,395.52686,419.2846
12578.529,372.92798,416.66953,394.79877,418.44028
12607.089,372.3373,415.81857,394.07794,417.60495
12635.563,371.7517,414.97656,393.36414,416.7783
12663.944,371.1711,414.14346,392.6573,415.9604
12692.237,370.59546,413.3192,391.95734,415.1512
12720.449,370.0246,412.5036,391.2641,414.3504
12748.57,369.4585,411.69662,390.57758,413.55804
12776.61,368.897,410.89807,389.89752,412.77393
12804.567,368.33997,410.10782,389.22388,411.99802
12832.445,367.78738,409.32587,388.55664,411.2302
12860.242,367.23904,408.5521,387.89557,410.47028
12887.96,366.69507,407.7864,387.24072,409.71838
12915.601,366.15515,407.02866,386.59192,408.9742
12943.166,365.61935,406.2789,385.94913,408.2378
12970.657,365.08765,405.537,385.31232,407.50897
12998.072,364.5598,404.8027,384.68127,406.7877
13025.415,364.03595,404.07617,384.05606,406.07397
13052.684,363.51587,403.35712,383.4365,405.36758
13079.886,362.99954,402.64554,382.82254,404.66852
13107.014,362.48703,401.9414,382.21423,403.97668
13134.075,361.97812,401.24463,381.6114,403.29205
13161.063,361.47287,400.55515,381.014,402.61447
13187.99,360.9712,399.87283,380.422,401.94403
13214.845,360.473,399.19772,379.83536,401.28043
13241.634,359.97836,398.52957,379.25397,400.6238
13268.358,359.48724,397.86853,378.6779,399.97397
13295.017,358.99945,397.2143,378.10687,399.33096
13321.61,358.5152,396.56705,377.54114,398.69464
13348.139,358.03415,395.92657,376.98035,398.06494
13374.6045,357.55655,395.2929,376.42474,397.44193
13401.007,357.08224,394.66586,375.87405,396.82544
13427.35,356.6112,394.0456,375.3284,396.2154
13453.625,356.14346,393.4318,374.78763,395.61185
13479.841,355.6789,392.82462,374.25177,395.01465
13505.989,355.2176,392.2239,373.72076,394.4238
13532.082,354.75952,391.6296,373.19458,393.83923
13558.109,354.30457,391.04178,372.67316,393.2609
13584.076,353.85287,390.46027,372.15656,392.68878
13609.983,353.40433,389.885,371.64465,392.12283
13635.827,352.95886,389.31607,371.13745,391.56305
13661.609,352.51657,388.7533,370.63495,391.00925
