Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6956.4844,201.63138,465.1179,333.37463,467.6498
7096.7964,205.43762,470.56448,338.00104,473.08734
7235.8545,209.33383,475.3123,342.32306,477.81476
7374.233,213.28012,479.48694,346.38354,481.94247
7512.1396,217.25139,483.18112,350.21625,485.5643
7649.5835,221.22919,486.45825,353.84372,488.74985
7786.462,225.20065,489.36346,357.28204,491.55096
7922.632,229.1571,491.9295,360.5433,494.006
8057.937,233.09009,494.1779,363.63397,496.1408
8192.244,236.99345,496.12744,366.56046,497.97726
8325.448,240.8608,497.79126,369.32602,499.53018
8457.468,244.6872,499.1817,371.93445,500.8129
8588.23,248.46909,500.3115,374.3903,501.8387
8717.7,252.20323,501.18958,376.6964,502.61688
8845.83,255.88718,501.82837,378.8578,503.15985
8972.606,259.51788,502.23743,380.87766,503.47723
9098.018,263.09326,502.42813,382.76068,503.5802
9222.054,266.61234,502.41287,384.5126,503.48135
9344.72,270.07367,502.20166,386.13766,503.19052
9466.006,273.478,501.80582,387.6419,502.7191
9585.919,276.82425,501.2351,389.02966,502.07684
9703.655,280.00922,500.58118,390.2952,501.35635
9820.067,283.13947,499.77075,391.4551,500.48315
9935.066,286.20944,498.8198,392.51462,499.47345
10048.579,289.2151,497.74197,393.47852,498.34116
10160.541,292.1535,496.54895,394.35123,497.09833
10270.907,295.02252,495.2516,395.13705,495.75574
10379.64,297.8206,493.8596,395.8401,494.3234
10486.704,300.54654,492.38232,396.46442,492.8105
10592.074,303.19946,490.82846,397.01398,491.2259
10695.719,305.77875,489.20636,397.49255,489.5779
10797.628,308.28387,487.5241,397.904,487.87436
10897.77,310.71466,485.78912,398.2519,486.12265
10996.132,313.07083,484.00876,398.5398,484.32996
11092.694,315.35226,482.1897,398.771,482.503
11187.446,317.55908,480.33862,398.94885,480.6481
11280.37,319.69144,478.4616,399.07654,478.77127
11371.457,321.74954,476.5642,399.15686,476.87793
11460.703,323.73367,474.652,399.19284,474.97345
11548.095,325.64438,472.72995,399.18716,473.0627
11633.634,327.48215,470.80286,399.14252,471.15002
11717.32,329.24747,468.87485,399.06116,469.23987
11799.146,330.94205,466.94965,398.94586,467.33517
11879.123,332.56647,465.031,398.79874,465.43985
11957.255,334.12158,463.12228,398.62195,463.557
12033.551,335.60815,461.22662,398.4174,461.68954
12108.03,337.0272,459.3468,398.187,459.8399
12180.708,338.38007,457.4853,397.93268,458.01068
12251.602,339.66776,455.64447,397.65613,456.2037
12320.735,340.8917,453.82617,397.35895,454.4209
12388.133,342.05316,452.03226,397.04272,452.66367
12453.823,343.1535,450.2642,396.70886,450.9335
12517.83,344.19424,448.5233,396.35876,449.2315
12580.189,345.17676,446.81067,395.9937,447.5585
12640.929,346.1026,445.12735,395.615,445.91547
12700.084,346.97327,443.47406,395.22366,444.30292
12757.694,347.79053,441.85135,394.82092,442.7213
12813.787,348.55573,440.2597,394.4077,441.171
12868.405,349.27057,438.6995,393.98505,439.65213
12921.589,349.93658,437.1708,393.5537,438.16486
12973.371,350.55542,435.67377,393.1146,436.70914
13023.798,351.1287,434.20844,392.66858,435.28482
13072.899,351.65787,432.77463,392.21625,433.8917
13120.726,352.14462,431.37222,391.75842,432.5296
13167.312,352.59048,430.0009,391.2957,431.19803
13212.702,352.99698,428.66028,390.8286,429.8968
13256.931,353.36566,427.34995,390.3578,428.6252
13300.039,353.69806,426.0696,389.88385,427.3829
13342.072,353.99557,424.8188,389.40717,426.1695
13383.057,354.25964,423.59686,388.92825,424.98422
13423.041,354.49176,422.40314,388.44745,423.82642
13462.0625,354.69324,421.23727,387.96527,422.6958
13500.15,354.8654,420.0987,387.48206,421.59152
13537.346,355.00967,418.9866,386.99814,420.51294
13573.687,355.12714,417.9005,386.51382,419.45953
13609.198,355.21924,416.8397,386.02948,418.43066
13643.918,355.28705,415.8035,385.5453,417.4255
13677.887,355.33182,414.7914,385.0616,416.4436
13711.122,355.3546,413.80258,384.5786,415.48425
13743.667,355.35657,412.83655,384.09656,414.54678
13775.543,355.3387,411.8926,383.61566,413.63052
13806.782,355.30215,410.9702,383.13617,412.73508
13837.409,355.24762,410.0685,382.65808,411.85956
13867.453,355.17633,409.18723,382.18176,411.0036
13896.937,355.08908,408.32544,381.70728,410.1664
13925.89,354.9868,407.48285,381.2348,409.34766
13954.328,354.87027,406.65866,380.76447,408.5465
13982.285,354.74026,405.85233,380.2963,407.7626
14009.773,354.59775,405.06342,379.83057,406.9954
14036.815,354.44318,404.2914,379.3673,406.24432
14063.437,354.27756,403.5356,378.9066,405.50888
14089.65,354.10135,402.7958,378.44858,404.78864
14115.476,353.9154,402.07123,377.99332,404.0831
14140.932,353.7201,401.3615,377.5408,403.39185
14166.03,353.51624,400.66635,377.0913,402.71442
14190.797,353.30432,399.98502,376.64465,402.05038
14215.238,353.0849,399.31735,376.2011,401.39932
14239.373,352.85846,398.6628,375.76062,400.76086
14263.213,352.62558,398.02087,375.32324,400.13458
14286.7705,352.38666,397.39142,374.88904,399.5202
