Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
144.0,100.0,119.91,102.05,201.000000008
289.46938775510205,100.0,128.23084897959185,103.97019591836735,202.01020409771428
434.9387755102041,100.02043809523809,133.49415782312926,105.65976326530613,203.02040818742856
580.4081632653061,100.08832380952381,137.23757006802722,107.17264489795917,204.03061227714286
725.8775510204082,100.24335276967929,140.16124781341108,108.55662973760934,205.040816366428
871.3469387755102,100.50812244897959,142.56432653061225,109.84171428571429,206.05102042124082
1016.8163265306123,100.86885131195335,144.62882507288631,111.06212827988338,207.0612244462857
1162.2857142857142,101.33093333333333,146.61500952380953,112.20297142857143,208.07142853599998
1307.7551020408164,101.87555685131196,148.27862390670555,113.30735860058309,209.0816326257143
1453.2244897959185,102.48216909620992,149.76763265306124,114.36588921282798,210.0918367154286
1598.6938775510205,103.15248979591837,151.14126530612245,115.40383673469387,211.10204080514288
1744.1632653061224,103.87226822157434,152.43566180758017,116.42969096209913,212.11224489485716
1889.6326530612246,104.62441632653062,153.6571455782313,117.42630204081632,213.12244898457143
2035.1020408163267,105.41185422740524,154.83643731778426,118.41454227405248,214.1326530742857
2180.5714285714284,106.22469387755102,155.9654693877551,119.39008163265306,215.142857164
2326.0408163265306,107.05783673469388,157.06310204081632,120.3554693877551,216.15306125371427
2471.5102040816328,107.90381049562681,158.13632361516034,121.31506705539358,217.16326534342858
2616.979591836735,108.76940952380953,159.1839210884354,122.27166530612246,218.17346942211267
2762.448979591837,109.65201166180759,160.21914285714286,123.22991836734694,219.18367344716737
2907.918367346939,110.53692711370262,161.23742857142858,124.1754693877551,220.19387751257142
3053.387755102041,111.43024489795918,162.25179591836735,125.122,221.20408160228573
3198.857142857143,112.3244693877551,163.25044897959185,126.06979591836735,222.214285692
3344.326530612245,113.2300462585034,164.24622040816325,127.00813333333333,223.22448978171428
3489.795918367347,114.14214577259476,165.23504373177843,127.95583090379009,224.23469387142856
3635.265306122449,115.05652478134111,166.2199241982507,128.89322448979593,225.24489796114287
3780.7346938775513,115.97265306122449,167.1973469387755,129.83755102040817,226.25510205085715
3926.2040816326535,116.89242565597668,168.17622740524783,130.77702623906706,227.26530614057143
4071.673469387755,117.80859863945578,169.1536680272109,131.71362176870747,228.2755102302857
4217.142857142857,118.73069387755102,170.1325306122449,132.65542857142856,229.28571432
