Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
5674.3354,216.6449,273.55746,245.10118,276.22272
5805.514,217.52614,274.85785,246.19199,277.4889
5928.6445,218.37971,275.90616,247.14294,278.50302
6046.5405,219.21162,276.75842,247.98502,279.31738
6160.861,220.02798,277.45557,248.74178,279.97342
6272.747,220.83246,278.02585,249.42915,280.50122
6382.766,221.6285,278.4895,250.05899,280.92307
6491.38,222.41724,278.8595,250.63837,281.25327
6598.816,223.19931,279.1448,251.17206,281.50198
6705.139,223.9755,279.35202,251.66376,281.67612
6810.5107,224.74477,279.48468,252.11472,281.77957
6914.908,225.50685,279.54626,252.52655,281.81564
7018.439,226.26036,279.53842,252.89938,281.78574
7121.1226,227.00424,279.463,253.23363,281.69135
7222.8965,227.73792,279.32205,253.52998,281.53433
7323.8496,228.4598,279.11658,253.78818,281.31528
7423.9155,229.16934,278.8486,254.00897,281.03598
7523.1743,229.86507,278.51898,254.19202,280.69702
7621.6226,230.54604,278.12912,254.33759,280.29962
7719.192,231.21179,277.681,254.4464,279.8456
7815.962,231.86104,277.17554,254.51828,279.33575
7913.6343,232.46075,276.63147,254.54611,278.78555
8010.3105,233.0423,276.03207,254.53719,278.1816
8106.115,233.604,275.38046,254.49223,277.5268
8201.112,234.1443,274.67914,254.41171,276.82358
8295.346,234.66208,273.9303,254.29619,276.0742
8388.839,235.15619,273.13614,254.14616,275.28067
8481.613,235.62582,272.2987,253.96227,274.44507
8573.68,236.07018,271.41998,253.74509,273.56924
8665.048,236.48865,270.50195,253.4953,272.6552
8755.731,236.88066,269.54666,253.21365,271.70493
8845.739,237.24574,268.55612,252.90094,270.72034
8935.081,237.58348,267.53238,252.55792,269.70334
9023.769,237.89357,266.47742,252.18549,268.65594
9111.81,238.17575,265.3933,251.78453,267.58017
9199.217,238.42978,264.28204,251.35591,266.4779
9286.0,238.6555,263.14566,250.90057,265.35107
9372.173,238.85284,261.98615,250.4195,264.20175
9457.745,239.0218,260.80545,249.91364,263.03168
9542.7295,239.16235,259.6056,249.38397,261.84286
9627.139,239.2746,258.3885,248.83154,260.63715
9710.988,239.3586,257.15607,248.25732,259.41644
9794.266,239.41493,255.90982,247.66238,258.1822
9876.991,239.44365,254.65172,247.04768,256.93628
9959.18,239.44505,253.38356,246.4143,255.68044
10040.848,239.41942,252.10709,245.76324,254.41638
10122.007,239.3671,250.824,245.09555,253.14572
10202.673,239.28853,249.53601,244.41226,251.87012
10282.859,239.18413,248.24477,243.71445,250.59114
10362.582,239.05438,246.95186,243.00311,249.31033
10441.849,238.89986,245.65881,242.27933,248.02919
10520.679,238.72113,244.36719,241.54416,246.74916
10599.084,238.51875,243.0784,240.79858,245.47168
10677.078,238.29346,241.7939,240.04367,244.19809
10754.67,238.04587,240.51512,239.28049,242.92975
10831.877,237.7767,239.24336,238.51004,241.66798
10908.71,237.48674,237.97989,237.7333,240.41397
10985.18,237.17673,236.72601,236.95137,239.169
11061.299,236.84747,235.48291,236.16519,237.93423
11137.077,236.49977,234.2518,235.3758,236.7108
11212.526,236.13445,233.03377,234.5841,235.4998
11287.66,235.75241,231.82997,233.7912,234.30229
11362.481,235.35449,230.6414,232.99796,233.1193
11437.001,234.94164,229.46913,232.20538,231.95181
11511.231,234.51466,228.31406,231.41437,230.80078
11585.179,234.07457,227.17719,230.62589,229.66716
11658.846,233.62224,226.05943,229.84084,228.55177
11732.242,233.15862,224.96158,229.06009,227.45549
11805.378,232.68466,223.88452,228.28459,226.37917
11878.249,232.20131,222.82906,227.51518,225.32352
11950.87,231.70952,221.7959,226.75272,224.28929
12023.236,231.21022,220.78574,225.99799,223.27727
12095.352,230.70438,219.79932,225.25185,222.28809
12167.225,230.19295,218.83727,224.5151,221.3224
12238.85,229.67688,217.9002,223.78854,220.38083
12310.227,229.1571,216.98871,223.0729,219.46393
12381.359,228.63454,216.10332,222.36893,218.57233
12452.247,228.11014,215.24457,221.67735,217.70648
12522.887,227.58478,214.41295,220.99887,216.86693
12593.275,227.05942,213.60887,220.33414,216.05411
12663.411,226.5349,212.83281,219.68385,215.26845
12733.288,226.01208,212.0851,219.04858,214.5104
12802.904,225.49191,211.36613,218.42902,213.7803
12872.254,224.97514,210.67624,217.82568,213.07857
12941.335,224.46263,210.01569,217.23917,212.40543
13010.136,223.95522,209.38478,216.67,211.7612
13078.649,223.45366,208.78369,216.11868,211.14621
13146.872,222.95871,208.21269,215.5857,210.56058
13214.795,222.47112,207.67192,215.07152,210.00458
13282.412,221.99161,207.16154,214.57657,209.47841
13349.716,221.52092,206.68167,214.10129,208.98216
13416.688,221.05966,206.23239,213.64603,208.51602
13483.333,220.60852,205.81374,213.21112,208.08003
13549.632,220.16809,205.42578,212.79694,207.67426
13615.575,219.73901,205.06853,212.40378,207.29878
13681.158,219.32181,204.74197,212.03189,206.9536
13746.367,218.91705,204.446,211.68152,206.6387
13811.196,218.52522,204.18063,211.35294,206.35403
13875.629,218.14687,203.94568,211.04626,206.09953
13939.66,217.78241,203.74104,210.76172,205.87517
