Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.97,107.2,107.86,107.26,107.87547387768193
293.97,107.2,108.47,107.36,108.49965292647867
433.97,107.2,109.12,107.48,109.1429886704052
583.97,107.2,109.86,107.63,109.87396502053556
723.97,107.21,110.56,107.79,110.6223450321768
873.97,107.22,111.5,108.0,111.51793474818083
1014.0,107.24,112.39,108.22,112.43924465005476
1154.0,107.27,113.37,108.46,113.43580187824875
1304.0,107.31,114.52,108.76,114.58455596005662
1444.0,107.36,115.6,109.07,115.73388701223617
1594.0,107.42,116.96,109.43,117.049598769623
1734.0,107.5,118.23,109.8,118.35695478782657
1874.0,107.59,119.62,110.21,119.7422059781834
2024.0,107.71,121.23,110.69,121.33227439128105
2164.0,107.84,122.74,111.16,122.94823720696678
2314.0,107.99,124.71,111.74,124.84601446153972
2454.0,108.16,126.56,112.31,126.75790524988732
2594.0,108.35,128.56,112.94,128.7845667957427
2744.0,108.58,130.87,113.67,131.08339086767236
2884.0,108.82,133.04,114.4,133.3672869717184
3034.0,109.1,135.75,115.25,135.9839637227974
3174.0,109.4,138.29,116.1,138.60208954392922
3314.0,109.72,141.07,117.02,141.40586237552034
3464.0,110.1,144.29,118.09,144.6166419262277
3604.0,110.49,147.3,119.14,147.7930388333047
3754.0,110.95,151.01,120.37,151.38454627902252
3894.0,111.42,154.48,121.56,154.94287892067692
4034.0,111.92,158.24,122.82,158.73560839912776
4184.0,112.51,162.57,124.29,163.06352751240934
4324.0,113.1,166.63,125.74,167.32447713350524
4474.0,113.78,171.53,127.41,172.11005817185844
4614.0,114.46,176.11,129.07,176.80339266036268
4754.0,115.2,181.01,130.82,181.742823885108
4904.0,116.05,186.59,132.82,187.3138494203425
5044.0,116.9,191.8,134.79,192.75871373810057
5194.0,117.88,198.01,137.01,198.84053373056227
5334.0,118.85,203.78,139.13,204.74286369477093
5474.0,119.88,209.84,141.37,210.8596112633029
5624.0,121.05,216.61,143.92,217.64562911861427
5764.0,122.22,222.95,146.39,224.18973769647388
5914.0,123.55,230.25,149.19,231.419459083448
6054.0,124.87,237.07,151.92,238.3631333256896
6194.0,126.25,244.15,154.7,245.487676410872
6344.0,127.81,251.91,157.76,253.2969000783913
6484.0,129.35,259.17,160.73,260.7132810907232
6634.0,131.08,267.22,164.04,268.76479431219553
6774.0,132.77,274.75,167.24,276.37715425377223
6914.0,134.55,282.38,170.54,284.0873920279992
7064.0,136.54,290.69,174.11,292.4258295920329
7204.0,138.46,298.4,177.48,300.2224195215252
7354.0,140.61,306.64,181.2,308.53989403763245
7494.0,142.7,314.32,184.76,316.2670919678625
7634.0,144.88,321.95,188.4,323.9657197314591
7784.0,147.3,330.07,192.37,332.1604398616472
7924.0,149.61,337.68,196.01,339.71414735466254
8074.0,152.15,345.47,199.96,347.6629602290618
8214.0,154.61,352.74,203.72,354.9292319074138
8354.0,157.15,359.8,207.52,362.0354066918525
8504.0,159.94,367.14,211.62,369.4567893763773
8644.0,162.63,373.97,215.5,376.1896441296214
8794.0,165.54,380.85,219.52,383.1821895155974
8934.0,168.29,387.19,223.26,389.4959903840782
9074.0,171.11,393.27,227.03,395.5999943934327
9224.0,174.19,399.5,231.07,401.902378760174
9364.0,177.13,405.3,234.86,407.5585372638778
9514.0,180.34,410.92,238.9,413.3694377252414
9654.0,183.39,416.16,242.67,418.5463505993111
9794.0,186.49,421.08,246.44,423.4711778134621
9944.0,189.74,426.09,250.25,428.4768413867717
10084.0,192.8,430.7,253.81,432.9243226949832
10234.0,196.13,435.08,257.58,437.4693567619252
10374.0,199.26,439.16,261.09,441.487753654426
10514.0,202.43,442.95,264.58,445.2664670457914
10664.0,205.86,446.71,268.27,449.0576859769882
10804.0,209.08,450.2,271.7,452.3929076263802
10954.0,212.55,453.47,275.31,455.7794632688712
11094.0,215.82,456.51,278.66,458.7594880626529
11234.0,219.1,459.31,281.97,461.5523846787837
11384.0,222.63,462.08,285.46,464.33996283976063
11524.0,225.93,464.65,288.69,466.767162537989
11674.0,229.33,467.05,292.04,469.20013045974775
11814.0,232.47,469.24,295.07,471.3341648708627
11954.0,235.61,471.28,298.06,473.35461465059547
12104.0,238.97,473.3,301.2,475.3904390471496
12244.0,242.11,475.17,304.1,477.14810768598727
12394.0,245.46,476.82,307.15,478.86552964564976
12534.0,248.59,478.35,309.96,480.3392168886849
12674.0,251.71,479.77,312.73,481.7198242875776
12824.0,255.04,481.17,315.65,483.11291962280353
12964.0,258.14,482.46,318.34,484.3338249012227
13114.0,261.44,483.65,321.17,485.5577736739987
13254.0,264.51,484.76,323.78,486.6230993485038
13394.0,267.56,485.77,326.36,487.615482765751
13544.0,270.8,486.75,329.07,488.5944938339659
13684.0,273.71,487.67,331.57,489.42244106830486
13834.0,276.74,488.46,334.16,490.2168798596051
13974.0,279.55,489.18,336.53,490.8943911199975
14114.0,282.34,489.86,338.85,491.5362992991907
14264.0,285.31,490.55,341.29,492.203745493048
14400.0,287.99,491.17,343.47,492.8
