Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6103.951,219.4895,278.4205,248.955,280.95578
6234.245,220.42517,279.65784,250.0415,282.16306
6356.135,221.32549,280.59943,250.96246,283.07452
6472.539,222.19829,281.31555,251.75693,283.75613
6585.3623,223.04953,281.85602,252.45277,284.2585
6695.702,223.88423,282.25665,253.07043,284.61948
6804.1455,224.70642,282.54236,253.62439,284.86627
6911.157,225.51765,282.72958,254.12363,285.017
7016.8916,226.31935,282.83017,254.57477,285.08463
7121.558,227.11122,282.85135,254.9813,285.07675
7225.2314,227.89287,282.7985,255.34567,284.99887
7327.888,228.6641,282.6757,255.66989,284.85516
7429.6343,229.42346,282.4856,255.95453,284.64774
7530.421,230.17038,282.2309,256.20062,284.37912
7630.3374,230.90338,281.91327,256.40833,284.0504
7729.3887,231.62141,281.5344,256.5779,283.66306
7827.512,232.32388,281.09677,256.71033,283.2192
7924.792,233.00941,280.6017,256.80557,282.7199
8021.159,233.67755,280.05154,256.86456,282.1672
8116.6987,234.3271,279.4474,256.88724,281.56204
8211.405,234.95729,278.79074,256.87402,280.90588
8306.953,235.52986,278.10495,256.8174,280.2183
8401.502,236.08194,277.3686,256.72528,279.48166
8495.169,236.61182,276.58533,256.59857,278.6994
8588.0205,237.11795,275.75815,256.43805,277.87445
8680.099,237.59924,274.8895,256.2444,277.0093
8771.428,238.05473,273.98184,256.01828,276.1062
8862.025,238.48361,273.0373,255.76045,275.16727
8951.911,238.88533,272.05792,255.47162,274.19455
9041.093,239.25934,271.0459,255.15262,273.19016
9129.585,239.60524,270.00333,254.80429,272.15598
9217.401,239.92276,268.93216,254.42746,271.09402
9304.553,240.21165,267.83453,254.0231,270.00635
9391.05,240.4718,266.71243,253.59212,268.89484
9476.908,240.70305,265.5679,253.13547,267.76144
9562.139,240.90543,264.40295,252.65419,266.6081
9646.754,241.07893,263.21948,252.1492,265.43674
9730.769,241.2237,262.0195,251.6216,264.24918
9814.193,241.33977,260.80493,251.07236,263.0473
9897.045,241.42746,259.5776,250.50253,261.83292
9979.335,241.4869,258.3394,249.91315,260.60785
10061.081,241.51848,257.0921,249.3053,259.37378
10142.271,241.52283,255.8371,248.67996,258.1321
10222.925,241.50026,254.57623,248.03824,256.88458
10303.06,241.45116,253.31111,247.38113,255.6328
10382.69,241.37599,252.04338,246.70969,254.37831
10461.83,241.27522,250.77464,246.02493,253.1226
10540.496,241.14943,249.50641,245.32791,251.8672
10618.702,240.99916,248.24016,244.61966,250.61354
10696.458,240.82507,246.97733,243.9012,249.36295
10773.783,240.6278,245.71933,243.17357,248.11682
10850.688,240.40802,244.46748,242.43774,246.87637
10927.183,240.1665,243.22307,241.6948,245.64293
11003.286,239.90395,241.98737,240.94565,244.41768
11079.003,239.62117,240.76154,240.19135,243.20177
11154.354,239.31894,239.54686,239.43289,241.99635
11229.343,238.99812,238.34435,238.67123,240.80254
11303.982,238.65948,237.1551,237.90729,239.62128
11378.285,238.30394,235.98022,237.14209,238.45372
11452.263,237.93234,234.82068,236.37651,237.30077
11525.917,237.54558,233.67741,235.6115,236.16331
11599.263,237.14455,232.5514,234.84798,235.04231
11672.309,236.73022,231.44344,234.08682,233.93866
11745.06,236.30345,230.35443,233.32895,232.85312
11817.5205,235.86517,229.28517,232.57516,231.78648
11889.704,235.4163,228.23647,231.82639,230.73958
11961.612,234.95786,227.20901,231.08344,229.71307
12033.249,234.49069,226.20352,230.3471,228.70767
12104.617,234.01578,225.22066,229.61823,227.72409
12175.725,233.534,224.26112,228.89755,226.7629
12246.57,233.04636,223.3254,228.18588,225.82469
12317.156,232.55374,222.41414,227.48395,224.9101
12387.486,232.05711,221.52788,226.7925,224.01962
12457.56,231.55737,220.66704,226.11221,223.15378
12527.374,231.05537,219.83218,225.44379,222.31306
12596.929,230.55205,219.02371,224.78787,221.49788
12666.222,230.0483,218.24205,224.14517,220.70874
12735.258,229.54497,217.4876,223.51628,219.94595
12804.022,229.04292,216.76064,222.90178,219.20995
12872.5205,228.54301,216.06155,222.30228,218.50105
12940.745,228.04604,215.39061,221.71832,217.81953
13008.692,227.55281,214.74811,221.15045,217.16577
13076.354,227.0641,214.13428,220.59918,216.53996
13143.728,226.58073,213.54927,220.065,215.94235
13210.807,226.1034,212.99332,219.54836,215.37314
13277.578,225.6328,212.46655,219.04968,214.83253
13344.043,225.16972,211.96912,218.56943,214.32066
13410.189,224.7148,211.50111,218.10796,213.83765
13476.012,224.26868,211.06256,217.66562,213.38367
13541.495,223.83199,210.6536,217.2428,212.9587
13606.64,223.40535,210.27422,216.83978,212.56288
13671.433,222.9894,209.92435,216.45688,212.19618
13735.865,222.5846,209.60406,216.09433,211.85863
13799.923,222.19148,209.31322,215.75235,211.55023
13863.608,221.81062,209.05182,215.43121,211.27089
13926.9,221.44247,208.81969,215.13107,211.02058
13989.793,221.08745,208.61678,214.85211,210.79922
14052.278,220.74602,208.44292,214.59447,210.6067
14114.345,220.41853,208.2979,214.35822,210.44286
14175.982,220.10544,208.1816,214.14352,210.30757
