Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
183.51,100.0,201.27,113.62,201.2721875
328.5762244897959,100.0,202.28407100340138,115.72940212585034,202.28292517006804
473.64244897959185,100.0,203.29147534013606,117.46213758503401,203.29032950680272
618.7086734693878,100.0,204.29512415816328,118.95058772959185,204.2958560841836
763.7748979591837,100.0,205.2996173469388,120.26225163265306,205.30180484693878
908.8411224489796,100.00044429722885,206.30732096722346,121.49176393951197,206.30935882544847
1053.9073469387756,100.01168929705216,207.3211621315193,122.61467650793651,207.31998157596377
1198.9735714285716,100.01974853174603,208.328566468254,123.68655472222223,208.32738591269847
1344.0397959183674,100.04342329931973,209.3320669217687,124.66522032312925,209.33283830782312
1489.1060204081634,100.07520200680273,210.3367084750567,125.60630446145124,210.33886125283445
1634.1722448979592,100.12444676870749,211.34470571428574,126.51581217687075,211.3465620408163
1779.2384693877552,100.18985470521542,212.35818381519275,127.40244534580499,212.35700325963722
1924.3046938775512,100.27053646258503,213.36556579931974,128.26469404761903,213.3643964200681
2069.3709183673473,100.36940318877551,214.3689405187075,129.1066018707483,214.36978594812925
2214.437142857143,100.4881073015873,215.37373015873018,129.92581396825395,215.37588293650794
2359.503367346939,100.62867059523809,216.3820235714286,130.73935213435374,216.3837318112245
2504.5695918367346,100.80019616780045,217.39520549886623,131.54131946712016,217.3940249433107
2649.6358163265304,100.97869240646259,218.4024393962585,132.32323567176869,218.40134406037419
2794.702040816327,101.1868030612245,219.40581411564625,133.10641088435375,219.40673358843537
2939.768265306123,101.41378044217687,220.41075184240364,133.87384538548756,220.4129046201814
3084.8344897959187,101.65733535714286,221.41934142857144,134.63200607142858,221.42090158163265
3229.9007142857145,101.92022361111111,222.4322271825397,135.38973702380954,222.43104662698417
3374.9669387755102,102.20293387755103,223.4393129931973,136.13829027210886,223.4382917006803
3520.033163265306,102.49915518707483,224.44268771258504,136.87571024659863,224.4436812287415
3665.0993877551027,102.81688752834468,225.4477735260771,137.61141912698415,225.44992630385485
3810.1656122448985,103.1444418962585,226.4566592857143,138.34555019557823,226.45807135204083
3955.2318367346943,103.49645560090704,227.46924886621318,139.07865918367347,227.46806831065766
4100.29806122449,103.8533949914966,228.47618659013608,139.80399030612244,228.47523934098643
4245.364285714286,104.22814940476191,229.4795613095238,140.52583273809523,229.48062886904762
4390.430510204083,104.61219972222223,230.4847952097506,141.2409341893424,230.48694798752834
4535.496734693878,105.00799102040817,231.49397714285715,141.9599836734694,231.495241122449
4680.562959183674,105.41484854875283,232.50627054988664,142.67897446712018,232.50508999433112
4825.62918367347,105.83454345238096,233.51306018707484,143.3888018197279,233.51218698129256
4970.695408163266,106.2615862244898,234.5164349064626,144.10204409013608,234.51757650935374
5115.7616326530615,106.70079943310658,235.52181689342405,144.8172936281179,235.5239696712018
5260.827857142857,107.14820488095238,236.531295,145.53041797619048,236.53241089285714
5405.894081632654,107.6075812585034,237.54329223356012,146.2385040702948,237.5421116780046
5550.96030612245,108.06924599489797,238.54993378401363,146.95272481292517,238.54913462159868
5696.026530612246,108.5407112244898,239.55330850340138,147.65825544217688,239.55452414965987
5841.092755102041,109.01864251700681,240.55883857709753,148.36934235827664,240.56099135487528
5986.158979591837,109.50219659863946,241.56861285714288,149.0797399829932,241.56958066326533
6131.225204081633,109.98951319160999,242.58031391723358,149.79110099773243,242.57913336167806
6276.29142857143,110.48477000000001,243.5868073809524,150.49849190476192,243.5860822619048
6421.357653061225,110.9925017857143,244.59018210034014,151.2044667942177,244.591471789966
6566.423877551021,111.50023357142857,245.595860260771,151.91540562358276,245.59801303854874
6711.490102040817,112.01196453231293,246.60593071428573,152.62595133503402,246.60675043367348
6856.556326530613,112.5297558276644,247.61733560090704,153.33716426303855,247.61615504535152
7001.6225510204085,113.04660580782313,248.62368097789115,154.03790523809525,248.62302990221093
7146.688775510205,113.56642644557823,249.62705569727893,154.71488095238095,249.62841943027212
7291.755000000001,114.08379555555555,250.63288194444445,155.39185666666665,250.6350347222222
7436.821224489797,114.60551115646258,251.6432485714286,156.0688323809524,251.64392020408164
7581.887448979593,115.13306578798186,252.65435728458053,156.75016295351475,252.653176729025
7726.953673469388,115.65933013605442,253.66055457482994,157.4364049489796,253.65997754251705
7872.019897959184,116.19123962585034,254.6639292942177,158.11975952380953,254.6653670705782
8017.08612244898,116.72314911564627,255.6699036281179,158.80713369614514,255.6720564058957
8162.152346938777,117.2599463010204,256.6805664285714,159.4985986479592,256.6810899744898
8307.218571428572,117.80161912698412,257.69137896825396,160.1853376984127,257.6901984126984
8452.284795918367,118.33887758503401,258.6974281717687,160.87172778061225,258.6969251828231
8597.351020408165,118.87694132653061,259.70080289115646,161.56694659863948,259.70231471088437
8742.41724489796,119.42368736961451,260.7069253117914,162.26260461451247,260.7090780895692
8887.483469387756,119.9752699659864,261.7178842857143,162.95392147959186,261.718259744898
9032.549693877552,120.52640995464853,262.7284006519275,163.65040685374152,262.7272200963719
9177.615918367348,121.0774443537415,263.7343017687075,164.35156027210886,263.7338728231293
9322.682142857144,121.63353154761906,264.73767648809525,165.0527136904762,264.73926235119046
9467.74836734694,122.1896187414966,265.74394699546485,165.75386710884354,265.74609977324263
9612.814591836735,122.74570593537415,266.7552021428572,166.45502052721088,266.7554295153061
9757.880816326531,123.30703650793652,267.76542233560093,167.16141732426306,267.7642417800454
9902.947040816327,123.86788032312926,268.7711753656463,167.86732736394558,268.77082046343537
10048.013265306123,124.42963680243881,269.772124566009,168.57379939029553,269.7749972319841
10193.079489795919,125.00025798752834,270.7774964569161,169.28327750566893,270.781385345805
10338.145714285714,125.57040404761905,271.78902,169.98837095238096,271.7908492857143
10483.211938775512,126.14133598072563,272.79897179705216,170.70054791950113,272.7995273526077
10628.278163265308,126.71175613945579,273.8045906292517,171.4160343027211,273.80603893707485
10773.344387755104,127.28737755102041,274.80796534863947,172.12927657312926,274.8114284651361
10918.4106122449,127.8676424489796,275.81451814058954,172.84569691609977,275.81840702947846
11063.476836734695,128.44128427721088,276.82633785714285,173.56076111394557,276.82801905612246
11208.54306122449,129.02398019274378,277.8359934807256,174.27690735827665,277.83654903628116
11353.609285714287,129.60843714285716,278.8414642261905,174.99804642857143,278.84298657738094
11498.675510204082,130.18870204081634,279.8448389455782,175.7233775510204,279.8483761054422
11643.741734693878,130.7756192573696,280.851539824263,176.4420563548753,280.8554287131519
11788.807959183674,131.36629916666666,281.8636557142857,177.16403979591837,281.86518882653064
11933.87418367347,131.96170497732427,282.87301516439913,177.88937091836735,282.87357071995467
12078.940408163266,132.55600666666666,283.87833782312924,178.62094707482993,283.87993421768704
12224.006632653061,133.14836041666666,284.881712542517,179.3500331632653,284.88532374574834
12369.072857142859,133.7441884126984,285.8885615079365,180.0753642857143,285.89245039682544
12514.139081632655,134.34557950680272,286.9009735714286,180.80820699829934,286.90235859693877
12659.20530612245,134.95002210884354,287.9100368480726,181.54242682539683,287.91059240362813
12804.271530612246,135.54777541666667,288.91521142006803,182.27135765306124,288.9168818579932
12949.337755102042,136.15768545918368,289.9185861394558,183.00546692176871,289.92227138605443
13094.403979591838,136.763349914966,290.92558319161,183.73926456349207,290.9294720804989
13239.470204081634,137.36779251700682,291.93829142857146,184.4753068707483,291.93952836734695
13384.53642857143,137.9789315873016,292.94705853174605,185.21607507936508,292.9476140873016
13529.602653061225,138.57954416666666,293.9520850170068,185.93374615646258,293.9538294982993
13674.668877551021,139.16267551020408,294.9554597363946,186.63489957482994,294.9592190263606
13819.735102040817,139.75048124716554,295.96260487528343,187.34359383219956,295.96649376417236
13964.801326530613,140.34160541666665,296.9756092857143,188.05560652210886,296.9766981377551
14109.86755102041,140.93745548752835,297.9840802154195,188.76535247165535,297.98463577097505
14254.933775510206,141.53131291666668,298.9889586139456,189.47709106292518,298.99077713860544
14400.0,142.12,300.0,190.19,300.0
