Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12310.474,171.27574,191.81468,181.54521,192.35414
12430.175,172.05038,191.57872,181.81454,192.14851
12539.756,172.82463,191.11887,181.97174,191.71779
12642.57,173.59451,190.51804,182.05627,191.13397
12740.607,174.35666,189.83559,182.09613,190.45694
12835.243,175.10828,189.11172,182.11,189.73123
12927.251,175.84682,188.37373,182.11028,188.9888
13017.026,176.56981,187.63995,182.10489,188.25172
13104.948,177.27545,186.92227,182.09886,187.53403
13191.118,177.96219,186.2287,182.09544,186.84485
13275.751,178.62898,185.5645,182.09674,186.18951
13358.924,179.27524,184.93335,182.1043,185.57123
13440.608,179.9007,184.33777,182.11923,184.99187
13520.94,180.50555,183.77948,182.14252,184.45226
13599.863,181.09026,183.2597,182.17499,183.95288
13677.496,181.6556,182.7794,182.2175,183.49379
13753.857,182.2024,182.33914,182.27077,183.07501
13828.874,182.73166,181.93912,182.33539,182.69638
13902.647,183.2445,181.57968,182.4121,182.35773
13975.105,183.74207,181.26056,182.50131,182.05869
14046.363,184.22542,180.98184,182.60364,181.7991
14120.206,184.63818,180.80548,182.72183,181.6295
14192.607,185.04599,180.66498,182.85548,181.4956
14263.76,185.4482,180.56345,183.00583,181.40028
14333.79,185.8447,180.5026,183.17365,181.34518
14402.768,186.2356,180.4831,183.35934,181.33107
14470.751,186.6214,180.5051,183.56325,181.35802
14537.7705,187.00273,180.56828,183.7855,181.4258
14603.8545,187.38039,180.67221,184.0263,181.53392
14669.025,187.75516,180.81631,184.28574,181.6817
14733.292,188.12798,180.9998,184.56389,181.86847
14796.676,188.49971,181.22194,184.86082,182.0934
14859.182,188.87122,181.48192,185.17657,182.35568
14920.824,189.24333,181.7789,185.51111,182.65448
14981.615,189.61691,182.11197,185.86444,182.98894
15041.556,189.99265,182.48026,186.23645,183.3582
15100.659,190.37132,182.88284,186.62708,183.76137
15158.938,190.75356,183.31879,187.03616,184.19757
15216.391,191.13997,183.78711,187.46353,184.6659
15273.027,191.53114,184.28696,187.90906,185.16547
15328.863,191.92758,184.81735,188.37247,185.69542
15383.89,192.32974,185.37732,188.85353,186.25479
15438.087,192.73859,185.96538,189.35199,186.8423
15491.461,193.1543,186.58069,189.8675,187.45706
15544.026,193.57715,187.22235,190.39975,188.09828
15595.795,194.00737,187.88945,190.94841,188.76505
15646.7705,194.44525,188.58116,191.51321,189.45648
15696.962,194.89088,189.29648,192.09369,190.17169
15746.375,195.34454,190.03453,192.68954,190.90984
15795.019,195.80629,190.79445,193.30037,191.67
15842.896,196.27621,191.5753,193.92575,192.45134
15890.019,196.75446,192.37628,194.56537,193.25305
15936.385,197.24104,193.19647,195.21875,194.07423
15982.01,197.73602,194.03514,195.88559,194.91415
16026.897,198.23936,194.89136,196.56537,195.77194
16071.049,198.75107,195.76439,197.25772,196.64685
16114.477,199.2711,196.65344,197.96228,197.5381
16157.184,199.7994,197.55772,198.67856,198.44495
16199.179,200.33586,198.47655,199.4062,199.36661
16240.467,200.88045,199.40909,200.14478,200.30243
16281.059,201.43297,200.35472,200.89384,201.25163
16320.96,201.99336,201.31267,201.65302,202.2136
16360.171,202.56151,202.28233,202.42192,203.18759
16398.707,203.13718,203.26305,203.2001,204.17299
16436.572,203.72025,204.25407,203.98715,205.16917
16473.771,204.31055,205.25491,204.78273,206.1755
16510.32,204.90791,206.26492,205.58643,207.19133
16546.209,205.51215,207.28354,206.39784,208.21613
16581.465,206.12305,208.3101,207.21658,209.24931
16616.084,206.7404,209.34413,208.04227,210.2903
16650.074,207.36404,210.38513,208.87459,211.33858
16683.447,207.99374,211.43248,209.7131,212.39365
16716.201,208.6293,212.48573,210.55753,213.4549
16748.354,209.27055,213.5444,211.40747,214.52193
16779.902,209.91716,214.60797,212.26257,215.5942
16810.865,210.56902,215.67606,213.12253,216.67131
16841.242,211.22585,216.74817,213.987,217.75275
16871.04,211.88745,217.82385,214.85565,218.8381
16900.273,212.55363,218.90279,215.72821,219.92694
16928.938,213.22412,219.9845,216.60431,221.01886
16957.047,213.89876,221.06859,217.48367,222.11351
16984.61,214.57729,222.15474,218.36601,223.21045
17011.629,215.25952,223.24258,219.25105,224.30933
17038.115,215.94522,224.33177,220.13849,225.40977
17064.072,216.6342,225.42192,221.02806,226.51147
17089.508,217.32622,226.51276,221.9195,227.61407
17114.43,218.02113,227.60396,222.81255,228.71725
17138.85,218.71866,228.69525,223.70695,229.82074
17162.764,219.41867,229.78627,224.60248,230.92415
17186.184,220.12091,230.87686,225.49889,232.02728
17209.12,220.82529,231.96667,226.39598,233.12982
17231.576,221.53145,233.05544,227.29344,234.2315
17253.56,222.23933,234.14293,228.19113,235.3321
17275.072,222.94872,235.22896,229.08884,236.43132
17296.125,223.65941,236.31326,229.98633,237.52896
17316.729,224.37129,237.39557,230.88342,238.62477
17336.883,225.08412,238.47577,231.77994,239.71857
17356.594,225.79779,239.55357,232.67569,240.81007
17375.875,226.51207,240.62883,233.57045,241.89915
17394.72,227.22684,241.70139,234.46411,242.9856
