Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
161.0,100.0,106.49,100.22,106.70833333333331
306.2959183673469,100.0,112.45520464852608,100.53480782312926,112.76232993197277
451.59183673469386,100.0,118.43269727891156,100.8956955782313,118.81632653061223
596.8877551020407,100.0,124.42581122448979,101.32031122448979,124.87032312925169
742.1836734693877,100.0,130.42330385487526,101.7804149659864,130.92431972789117
887.4795918367347,100.0,136.4178231292517,102.28411848072562,136.9783163265306
1032.7755102040815,100.0,142.42338775510203,102.82494217687075,143.03231292517003
1178.0714285714284,100.0,148.42895238095238,103.36901785714285,149.0863095238095
1323.3673469387754,100.0,154.4345170068027,103.95443990929705,155.14030612244895
1468.6632653061224,100.0,160.44008163265306,104.56791156462586,161.1943027210884
1613.9591836734694,100.0,166.4456462585034,105.20903628117914,167.24829931972786
1759.2551020408162,100.0,172.45121088435374,105.87093990929705,173.30229591836732
1904.5510204081631,100.0,178.45707142857142,106.54716326530612,179.35629251700678
2049.8469387755104,100.0,184.47554535147393,107.25263208616781,185.4102891156462
2195.142857142857,100.0,190.49725396825397,107.97103968253968,191.46428571428567
2340.438775510204,100.0,196.5045493197279,108.6893537414966,197.51828231292512
2485.734693877551,100.0,202.51818594104307,109.43197732426304,203.57227891156458
2631.030612244898,100.0,208.5345986394558,110.20349659863946,209.62627551020404
2776.326530612245,100.0,214.54212585034014,110.98429591836735,215.6802721088435
2921.622448979592,100.0,220.55577976190477,111.78347534013605,221.73426870748295
3066.918367346939,100.0,226.57273242630384,112.59975056689342,227.7882653061224
3212.2142857142853,100.0,232.58636904761903,113.43923809523808,233.84226190476184
3357.5102040816323,100.0,238.6237976190476,114.25355782312924,239.8962585034013
3502.8061224489793,100.0,244.6403089569161,115.08619160997732,245.95025510204076
3648.1020408163263,100.0005918367347,250.65414285714286,115.94261224489796,252.00425170068021
3793.3979591836733,100.01,256.6709155328798,116.81618764172336,258.0582482993197
3938.6938775510203,100.01,262.684552154195,117.69603514739228,264.11224489795916
4083.9897959183672,100.01,268.7021607142857,118.60368622448979,270.1662414965986
4229.285714285714,100.01268253968254,274.72922222222223,119.51312698412698,276.2202380952381
4374.581632653061,100.02,280.7725059523809,120.42488520408163,282.27423469387753
4519.877551020408,100.02215986394557,286.78909863945574,121.33622448979592,288.328231292517
4665.173469387755,100.03,292.8028511904762,122.25712755102042,294.38222789115645
4810.469387755102,100.03245578231292,298.8205238095238,123.20155102040816,300.4362244897959
4955.765306122448,100.04304251700681,304.83971768707477,124.15510204081633,306.4902210884353
5101.061224489796,100.05167176870748,310.860869047619,125.12374149659864,312.5442176870748
5246.357142857142,100.06251984126985,316.87980158730153,126.09994047619047,318.5982142857142
5391.65306122449,100.07088775510204,322.90476530612244,127.09013265306122,324.65221088435374
5536.948979591836,100.08299574829933,328.9588869047619,128.0526556122449,330.70620748299314
5682.244897959184,100.09680498866213,334.974858276644,129.03510430839003,336.76020408163265
5827.54081632653,100.11442346938776,340.98923214285713,130.02578571428572,342.81420068027205
5972.836734693878,100.1357596371882,347.0083446712018,131.04285714285714,348.86819727891157
6118.132653061224,100.15285544217687,353.0295773809524,132.061356292517,354.92219387755097
6263.428571428571,100.17707142857142,359.05078571428567,133.09407142857143,360.9761904761904
6408.724489795918,100.20128741496599,365.0956162131519,134.1315963718821,367.0301870748299
6554.020408163265,100.22825510204082,371.14759523809516,135.16114285714286,373.08418367346934
6699.316326530612,100.2597193877551,377.16364795918366,136.1879336734694,379.1381802721088
6844.612244897959,100.28590306122449,383.17794047619043,137.2311887755102,385.19217687074826
6989.908163265306,100.32222704081633,389.1996887755102,138.28458418367347,391.2461734693877
7135.204081632653,100.36061224489796,394.5575102040816,139.33179591836736,396.59591836734694
7280.499999999999,100.399875,398.0229166666667,140.33358333333334,400.0
7425.7959183673465,100.44159863945579,398.11159863945574,141.19357709750568,400.0
7571.091836734693,100.48752295918368,398.15752295918367,142.00048979591836,400.0
7716.3877551020405,100.53307823129252,398.189231292517,142.7615544217687,400.0
7861.683673469387,100.58689455782313,398.2134472789116,143.48445351473922,400.0
8006.9795918367345,100.63915816326531,398.23766326530614,144.18840306122448,400.0
8152.275510204081,100.69771825396825,398.2618792517007,144.86469954648527,400.0
8297.571428571428,100.7582857142857,398.2830476190476,145.5215238095238,400.0
8442.867346938774,100.82577806122448,398.3003112244898,146.15809183673468,400.0
8588.163265306122,100.89358163265305,398.31968480725624,146.77318027210885,400.0
8733.459183673469,100.96622959183674,398.33437159863945,147.37420833333334,400.0
8878.755102040815,101.04319727891156,398.34431972789116,147.9653401360544,400.0
9024.051020408162,101.12152551020408,398.35717517006805,148.54861649659864,400.0
9169.34693877551,101.19986904761905,398.3756955782313,149.11199659863945,400.0
9314.642857142857,101.29242857142857,398.38520238095236,149.6637619047619,400.0
9459.938775510203,101.38438095238095,398.39491156462583,150.2061088435374,400.0
9605.23469387755,101.47615646258504,398.4046797052154,150.73418083900228,400.0
9750.530612244896,101.57714795918368,398.41412755102044,151.25748469387756,400.0
9895.826530612245,101.68611989795919,398.4262355442177,151.77812840136053,400.0
10041.122448979591,101.79231065759637,398.4355623582766,152.28486621315193,400.0
10186.418367346938,101.90451530612245,398.4672576530612,152.77260969387754,400.0
10331.714285714284,102.02055555555556,398.4950396825397,153.2372619047619,400.0
10477.010204081633,102.13667517006803,398.5046675170068,153.6926981292517,400.0
10622.30612244898,102.2645306122449,398.51,154.140693877551,400.0
10767.602040816326,102.39475736961451,398.5159223356009,154.58572845804989,400.0
10912.897959183672,102.52590646258503,398.52599149659864,155.02569387755102,400.0
