Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12685.124,316.74182,390.1985,353.47015,391.75006
12791.983,317.73206,389.79495,353.7635,391.38144
12881.848,318.60287,389.14728,353.87506,390.76492
12960.421,319.3814,388.3385,353.85995,389.98016
13031.343,320.08704,387.42694,353.757,389.08707
13096.796,320.7328,386.45395,353.59338,388.13028
13158.253,321.328,385.44727,353.38763,387.13974
13216.616,321.87897,384.42633,353.15265,386.13657
13272.4,322.3899,383.40457,352.89722,385.13513
13326.062,322.86426,382.39038,352.62732,384.1439
13377.795,323.30426,381.38995,352.3471,383.1691
13427.8545,323.71216,380.40698,352.05957,382.21387
13476.375,324.0896,379.444,351.76678,381.28036
13523.395,324.43784,378.50336,351.47058,380.3703
13569.064,324.7586,377.5858,351.17218,379.48392
13613.383,325.05313,376.6924,350.87277,378.62192
13656.481,325.32288,375.82333,350.57312,377.78406
13698.401,325.56918,374.9787,350.27393,376.97012
13739.12,325.79318,374.1587,349.97595,376.18002
13778.741,325.9961,373.3624,349.67926,375.41275
13817.248,326.179,372.58923,349.3841,374.66745
13859.27,326.29898,371.84293,349.07095,373.945
13899.87,326.40152,371.11438,348.75793,373.23987
13939.356,326.4866,370.4045,348.44556,372.5528
13977.923,326.55444,369.71332,348.13388,371.88376
14015.69,326.60535,369.04102,347.82318,371.23273
14052.745,326.63974,368.38702,347.51337,370.5995
14089.15,326.65817,367.75098,347.2046,369.98364
14124.952,326.66147,367.1325,346.89697,369.3847
14160.186,326.65012,366.53113,346.59064,368.80212
14194.885,326.6249,365.94647,346.2857,368.23563
14229.075,326.58658,365.37805,345.9823,367.68472
14262.782,326.53583,364.82544,345.68063,367.14893
14296.03,326.4734,364.2881,345.38074,366.62778
14328.837,326.39993,363.76584,345.0829,366.12097
14361.223,326.31622,363.25806,344.78714,365.62808
14393.207,326.22284,362.76456,344.4937,365.1488
14424.805,326.12042,362.28476,344.20258,364.68265
14456.032,326.00955,361.81854,343.91406,364.22934
14486.909,325.8909,361.36536,343.6281,363.78864
14517.444,325.76505,360.92493,343.34497,363.36008
14547.656,325.63242,360.49695,343.0647,362.94342
14577.498,325.49396,360.08087,342.7874,362.53812
14607.004,325.3502,359.6764,342.5133,362.14407
14636.186,325.20142,359.2832,342.2423,361.7607
14665.052,325.0481,358.9011,341.9746,361.38803
14693.62,324.89056,358.52957,341.71008,361.02563
14721.903,324.7293,358.1686,341.44897,360.67325
14749.903,324.56467,357.81784,341.19125,360.3307
14777.634,324.397,357.477,340.937,359.99765
14805.095,324.2266,357.14575,340.68616,359.67392
14832.296,324.0539,356.82404,340.43896,359.35925
14859.25,323.8792,356.5114,340.1953,359.05344
14885.955,323.70282,356.2078,339.95532,358.75623
14912.418,323.52496,355.91296,339.71896,358.4675
14938.645,323.34595,355.62665,339.4863,358.18698
14964.643,323.1661,355.3486,339.25735,357.91446
14990.409,322.98553,355.07874,339.03214,357.64984
15015.954,322.80463,354.81686,338.81073,357.39288
15041.28,322.62344,354.56268,338.59308,357.14346
15066.389,322.44235,354.31616,338.37927,356.90134
15091.287,322.2614,354.07703,338.16922,356.66644
15115.975,322.0809,353.8451,337.963,356.43857
15140.455,321.90097,353.62033,337.76065,356.2176
15164.733,321.72177,353.40253,337.56213,356.00336
15188.813,321.54346,353.1915,337.3675,355.79572
15212.692,321.36618,352.98715,337.17667,355.5946
15236.376,321.19012,352.78937,336.98975,355.39978
15259.863,321.01532,352.598,336.80664,355.21127
15283.165,320.84195,352.4129,336.62744,355.02887
15306.2705,320.67014,352.23395,336.45203,354.8524
15329.1875,320.49994,352.061,336.28046,354.6819
15351.919,320.33148,351.894,336.11273,354.51712
15374.466,320.16492,351.73288,335.9489,354.35806
15396.825,320.0003,351.57745,335.78888,354.2046
15419.003,319.83768,351.4276,335.63263,354.05655
15440.996,319.67706,351.28326,335.48016,353.91394
15462.812,319.51868,351.14435,335.3315,353.7766
15484.445,319.36255,351.01077,335.18665,353.64453
15505.897,319.2087,350.88242,335.04556,353.5175
15527.17,319.0572,350.75916,334.90817,353.39554
15548.265,318.90802,350.641,334.7745,353.27856
15569.184,318.76138,350.5278,334.6446,353.16644
15589.922,318.61716,350.41946,334.5183,353.0591
15610.488,318.47552,350.31595,334.39575,352.9565
15630.873,318.3364,350.2171,334.27673,352.85852
15651.09,318.19992,350.12302,334.16147,352.76517
15671.128,318.06604,350.0334,334.0497,352.67627
15690.993,317.93484,349.94833,333.9416,352.5918
15710.678,317.80627,349.8677,333.83698,352.51175
15730.192,317.68045,349.79138,333.7359,352.4359
15749.536,317.5573,349.7194,333.63837,352.36432
15768.704,317.43695,349.65164,333.5443,352.297
15787.698,317.3193,349.58804,333.45367,352.2337
15806.52,317.2044,349.52853,333.36646,352.17444
15825.171,317.0923,349.47305,333.28265,352.1191
15843.649,316.98294,349.42154,333.20224,352.06778
15861.954,316.87634,349.3739,333.12512,352.0203
15880.089,316.7725,349.3301,333.0513,351.9766
15898.052,316.67148,349.2901,332.98077,351.93665
