Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
11921.192,429.9186,487.52963,458.72412,488.72495
12007.7295,429.87698,487.09082,458.4839,488.2517
12067.05,429.36215,486.29996,457.83105,487.4021
12109.971,428.52875,485.2633,456.89603,486.30338
12142.612,427.47696,484.0508,455.7639,485.0409
12168.9375,426.27972,482.71646,454.4981,483.67288
12191.328,424.98947,481.3015,453.1455,482.23975
12211.396,423.64352,479.83676,451.74014,480.76947
12230.108,422.2687,478.34467,450.3067,479.2816
12248.003,420.8838,476.84204,448.8629,477.79004
12265.542,419.50174,475.34073,447.42123,476.30466
12282.899,418.13165,473.84976,445.99072,474.8327
12300.301,416.77994,472.37558,444.57776,473.37936
12317.837,415.4507,470.92316,443.18695,471.94858
12335.492,414.14685,469.49628,441.82156,470.54355
12353.38,412.87054,468.09772,440.48413,469.16653
12371.434,411.62305,466.72992,439.17648,467.8195
12389.731,410.40543,465.39423,437.89984,466.5036
12408.245,409.21796,464.0914,436.65466,465.21933
12426.873,408.0612,462.8215,435.44135,463.96683
12445.651,406.93488,461.58325,434.25906,462.74435
12465.804,405.88867,460.3044,433.09656,461.48337
12485.818,404.84982,459.04315,431.94647,460.24057
12505.872,403.82336,457.7995,430.81143,459.01578
12526.047,402.81198,456.5729,429.69244,457.80838
12546.364,401.81747,455.36316,428.59033,456.61774
12566.827,400.8405,454.16946,427.505,455.44302
12587.43,399.8813,452.99136,426.43634,454.2839
12608.163,398.9397,451.8285,425.3841,453.13962
12629.014,398.01547,450.6802,424.34784,452.00992
12649.97,397.108,449.54623,423.32712,450.8941
12671.017,396.21683,448.4262,422.32153,449.79218
12692.147,395.3414,447.31955,421.33047,448.7035
12713.356,394.4812,446.2262,420.3537,447.62787
12734.633,393.63562,445.1457,419.39066,446.56506
12755.973,392.804,444.07788,418.44092,445.5147
12777.367,391.98602,443.02246,417.50424,444.4767
12798.817,391.1811,441.9792,416.58014,443.4506
12820.312,390.3888,440.94788,415.66833,442.4364
12841.854,389.60873,439.92825,414.7685,441.43387
12863.438,388.84042,438.92038,413.8804,440.44284
12885.065,388.0834,437.92383,413.0036,439.463
12906.731,387.337,436.9388,412.1379,438.49463
12928.431,386.60098,435.96503,411.28302,437.5372
12950.16,385.87503,435.00226,410.43866,436.59067
12971.916,385.15894,434.0502,409.60455,435.65472
12993.69,384.45245,433.109,408.78073,434.72937
13015.485,383.75516,432.17807,407.9666,433.8143
13037.293,383.06683,431.25766,407.16223,432.90936
13059.113,382.38724,430.3473,406.36725,432.01443
13080.941,381.7161,429.44696,405.58154,431.12936
13102.78,381.0531,428.55646,404.80478,430.25397
13124.625,380.3982,427.67587,404.03705,429.3882
13146.47,379.7509,426.8047,403.27777,428.53186
13168.32,379.11118,425.94302,402.5271,427.68488
13190.171,378.47873,425.09067,401.7847,426.84702
13212.019,377.8534,424.24762,401.0505,426.0182
13233.863,377.23502,423.41357,400.32428,425.1984
13255.709,376.62335,422.58853,399.60596,424.38727
13277.544,376.01825,421.77234,398.8953,423.58484
13299.375,375.4195,420.96487,398.1922,422.79108
13321.196,374.82697,420.16605,397.49652,422.00568
13343.011,374.2406,419.3757,396.80817,421.22873
13364.816,373.66016,418.59378,396.12695,420.45996
13386.605,373.08548,417.82013,395.45282,419.69937
13408.389,372.5165,417.05472,394.7856,418.9468
13430.154,371.95303,416.2974,394.1252,418.2022
13451.908,371.3951,415.5481,393.47162,417.46536
13473.646,370.8424,414.80667,392.82452,416.73636
13495.366,370.29492,414.07306,392.184,416.01505
13517.072,369.7525,413.34723,391.54987,415.3012
13538.761,369.21518,412.62903,390.92212,414.59497
13560.429,368.68268,411.9183,390.30048,413.89606
13582.08,368.15494,411.2151,389.685,413.2044
13603.71,367.63202,410.5193,389.07565,412.5201
13625.318,367.11368,409.83072,388.4722,411.84286
13646.912,366.5999,409.14944,387.8747,411.1728
13668.479,366.09067,408.4753,387.283,410.50967
13690.022,365.58582,407.8083,386.69705,409.85342
13711.544,365.0853,407.1482,386.11676,409.20413
13733.043,364.58902,406.4951,385.54205,408.56158
13754.517,364.09695,405.84882,384.9729,407.9258
13775.967,363.609,405.20932,384.40918,407.2966
13797.392,363.12515,404.57657,383.85086,406.674
13818.79,362.64536,403.9505,383.2979,406.05804
13840.159,362.16956,403.33093,382.75024,405.4483
13861.501,361.6976,402.71802,382.20782,404.84515
13882.821,361.22968,402.11157,381.67062,404.24826
13904.104,360.7655,401.51144,381.1385,403.65768
13925.365,360.3051,400.91772,380.61142,403.07327
13946.588,359.84842,400.33032,380.08936,402.49512
13967.786,359.39542,399.7491,379.57227,401.92297
13988.952,358.94614,399.17416,379.06015,401.3569
14010.088,358.5005,398.60526,378.55286,400.79684
14031.189,358.05844,398.0425,378.05048,400.24283
14052.257,357.6199,397.48575,377.55283,399.69458
14073.292,357.18497,396.93497,377.05997,399.15225
14094.292,356.7535,396.39014,376.57184,398.61572
14115.255,356.32556,395.8512,376.08838,398.0849
14136.184,355.90094,395.3181,375.60953,397.55978
