Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
187.6,0.0,100.0,107.5,100.29,107.81666666666666
332.62448979591835,0.9668299319727889,100.0,113.41699918367347,100.6670636734694,113.85935374149659
477.6489795918367,2.2669931972789112,100.0,119.3520081632653,101.14951619047619,119.90204081632652
622.6734693877551,3.2338231292517,100.0,125.30035047619047,101.71198503401361,125.94472789115645
767.6979591836734,4.2006530612244894,100.00200653061225,131.25602285714285,102.35647673469387,131.9874149659864
912.7224489795918,5.167482993197279,100.01167482993198,137.21169523809525,103.07566122448979,138.03010204081633
1057.74693877551,6.134312925170067,100.0226862585034,143.1687107482993,103.86819537414966,144.07278911564623
1202.7714285714285,7.101142857142857,100.04303428571428,149.1340514285714,104.72709714285713,150.1154761904762
1347.7959183673468,8.067972789115645,100.07407836734693,155.09939210884355,105.65933224489797,156.15816326530611
1492.820408163265,9.05220408163265,100.13261020408163,161.0650808163265,106.6475869387755,162.20085034013604
1637.8448979591835,10.334965986394558,100.21014693877551,167.03674013605442,107.7118612244898,168.24353741496597
1782.8693877551018,11.301795918367345,100.30923346938775,173.0050987755102,108.83215510204082,174.2862244897959
1927.89387755102,12.268625850340134,100.44298013605443,178.980107755102,110.00846857142857,180.32891156462583
2072.918367346939,13.235455782312926,100.60944571428571,184.9551167346939,111.2431561904762,186.37159863945578
2217.942857142857,14.202285714285715,100.82057142857143,190.93012571428574,112.53915428571429,192.4142857142857
2362.9673469387753,15.169115646258502,101.06904353741496,196.90513469387756,113.88521768707483,198.45697278911564
2507.9918367346936,16.13594557823129,101.35622149659864,202.88014367346938,115.29391836734695,204.49965986394557
2653.016326530612,17.15416326530612,101.6900824489796,208.85669428571427,116.75032979591836,210.5423469387755
2798.04081632653,18.4029387755102,102.08326367346939,214.84016163265304,118.27470204081632,216.5850340136054
2943.065306122449,19.369768707482994,102.51748897959183,220.81886829931972,119.84381605442177,222.62772108843535
3088.089795918367,20.336598639455783,103.00176326530612,226.80017959183672,121.46558367346938,228.67040816326528
3233.1142857142854,21.30342857142857,103.53902285714285,232.78125714285713,123.13706857142857,234.7130952380952
3378.1387755102037,22.270258503401358,104.1283706122449,238.7701975510204,124.86187047619048,240.75578231292513
3523.163265306122,23.237088435374147,104.77833278911564,244.74757741496597,126.63335537414966,246.79846938775506
3668.1877551020402,24.203918367346937,105.47701714285714,250.73225469387754,128.45152326530612,252.841156462585
3813.212244897959,25.170748299319726,106.23001360544218,256.7186394557823,130.31808163265305,258.883843537415
3958.236734693877,26.206367346938773,107.03175673469387,262.71229714285715,132.23653224489797,264.9265306122449
4103.2612244897955,27.437741496598637,107.90272217687074,268.69961986394554,134.2017474829932,270.9692176870748
4248.285714285714,28.404571428571423,108.81648,274.68429714285713,136.21364571428572,277.0119047619047
4393.310204081633,29.37140136054422,109.78997142857143,280.67640244897956,138.26851292517006,283.05459183673463
4538.334693877551,30.338231292517005,110.82205442176871,286.67365170068024,140.36410884353742,289.09727891156456
4683.3591836734695,31.305061224489794,111.90387102040816,292.6613795918367,142.50638775510203,295.1399659863945
4828.383673469388,32.27189115646258,113.03898829931973,298.6530062585034,144.69534965986395,301.1826530612244
4973.408163265306,33.23872108843537,114.22556299319727,304.6424579591837,146.9262201360544,307.22534013605434
5118.432653061224,34.30832653061224,115.47132734693878,310.64338857142855,149.18715591836732,313.26802721088427
5263.457142857143,35.505714285714284,116.77282857142856,316.6354285714285,151.50382857142856,319.31071428571425
5408.481632653061,36.47254421768707,118.12101278911564,322.62504870748296,153.8624587755102,325.3534013605442
5553.506122448979,37.439374149659855,119.5202737414966,328.6185134693877,156.25404163265304,331.3960884353741
5698.530612244898,38.40620408163265,120.97555428571428,334.61846530612246,158.67769632653062,337.43877551020404
5843.555102040817,39.37303401360544,122.48312408163265,340.61281088435373,161.1461580952381,343.48146258503397
5988.579591836735,40.33986394557823,124.0373768707483,346.6139537414966,163.66044353741498,349.5241496598639
6133.604081632653,41.30669387755102,125.63831265306122,352.61843510204085,166.2027387755102,355.5668367346938
6278.628571428571,42.41028571428571,127.28593142857143,358.60858285714284,168.77851428571427,361.60952380952375
6423.65306122449,43.57368707482993,128.99689986394557,364.60685986394554,171.4061657142857,367.65221088435374
6568.677551020408,44.540517006802716,130.74914612244896,370.61201578231294,174.0618269387755,373.69489795918366
6713.702040816326,45.507346938775505,132.54381224489796,376.61555102040813,176.75057142857142,379.7375850340136
6858.7265306122445,46.474176870748295,134.38990312925168,382.6098965986394,179.47192054421768,385.7802721088435
7003.751020408163,47.441006802721084,136.28319346938773,388.6042421768707,182.23009959183673,391.82295918367345
7148.775510204081,48.40783673469387,138.21790857142855,394.0194595918367,185.0104914285714,397.2267020408163
7293.8,49.37466666666666,140.19930666666664,396.9062,187.71785333333332,400.0
7438.824489795918,50.34149659863945,142.22397278911563,397.02731972789115,190.291306122449,400.0
7583.848979591837,51.462489795918366,144.29061020408162,397.09849959183674,192.79623265306122,400.0
7728.873469387755,52.608489795918366,146.40867755102042,397.1565093877551,195.23122448979592,400.0
7873.897959183673,53.575319727891156,148.5587161904762,397.20876598639455,197.62528653061224,400.0
8018.9224489795915,54.54214965986394,150.75152272108843,397.25168598639453,199.9765806802721,400.0
8163.94693877551,55.50897959183673,152.9808326530612,397.2954489795918,202.29137142857144,400.0
8308.971428571427,56.47580952380951,155.24291047619045,397.3390323809524,204.56863619047616,400.0
8453.995918367347,57.44263945578231,157.53790829931972,397.3777055782313,206.8036443537415,400.0
8599.020408163266,58.4094693877551,159.8568212244898,397.41637877551017,209.001306122449,400.0
8744.044897959184,59.56444897959184,162.1944073469388,397.4512889795918,211.17102897959182,400.0
8889.069387755102,60.67646258503401,164.550568707483,397.480293877551,213.30821768707483,400.0
9034.09387755102,61.6432925170068,166.91606666666667,397.5092987755102,215.42237768707483,400.0
9179.118367346939,62.61012244897959,169.29090122448977,397.54440489795917,217.5056620408163,400.0
9324.142857142857,63.57695238095238,171.66930285714284,397.57730857142855,219.56313904761905,400.0
9469.167346938775,64.54378231292516,174.0477044897959,397.60631346938777,221.60194285714286,400.0
9614.191836734693,65.51061224489796,176.421,397.63531836734694,223.6118612244898,400.0
9759.216326530612,66.47744217687074,178.78495891156462,397.6643232653061,225.59398204081631,400.0
9904.24081632653,67.6664081632653,181.14624530612244,397.6933281632653,227.5529869387755,400.0
10049.265306122448,68.74245549283543,183.48674229266175,397.71484910985674,229.47748643074252,400.0
10194.289795918367,69.70859863945577,185.81772272108844,397.74125795918366,231.37885333333332,400.0
10339.314285714285,70.67542857142857,188.13427428571427,397.7702628571428,233.2603314285714,400.0
10484.338775510203,71.64225850340135,190.4321526530612,397.792845170068,235.12313632653058,400.0
10629.363265306121,72.60908843537415,192.71744870748296,397.81827265306123,236.96726802721088,400.0
10774.38775510204,73.57591836734693,194.98188979591833,397.8472775510204,238.78696734693878,400.0
10919.412244897958,74.54274829931973,197.22374857142856,397.8708549659864,240.5840843537415,400.0
11064.436734693878,75.50957823129252,199.44693414965985,397.8952873469388,242.3625281632653,400.0
11209.461224489796,76.71461224489796,201.6562106122449,397.917146122449,244.11753469387756,400.0
11354.485714285714,77.77657142857143,203.8372857142857,397.94329714285715,245.84229714285715,400.0
11499.510204081633,78.74340136054421,205.9977850340136,397.9648680272109,247.54838639455784,400.0
11644.534693877551,79.71023129251701,208.1325088435374,397.9913069387755,249.2358024489796,400.0
11789.55918367347,80.67706122448979,210.23922285714286,398.01354122448976,250.89777469387755,400.0
11934.583673469388,81.64389115646259,212.32436598639455,398.03287782312924,252.5446149659864,400.0
12079.608163265306,82.61072108843537,214.39083591836734,398.0583216326531,254.17601142857143,400.0
12224.632653061224,83.57755102040817,216.43285714285713,398.08155102040814,255.78295918367348,400.0
12369.657142857142,84.81657142857142,218.45503428571428,398.09816571428576,257.37822857142856,400.0
12514.68163265306,85.84454421768707,220.45820653061224,398.1168908843537,258.94816163265307,400.0
12659.706122448979,86.81137414965985,222.43520326530611,398.1443412244898,260.50631238095235,400.0
12804.730612244897,87.77820408163265,224.38419020408162,398.1655640816327,262.0473444897959,400.0
12949.755102040815,88.74503401360543,226.2977170068027,398.1849006802721,263.55480272108844,400.0
13094.779591836734,89.71186394557823,228.18101605442178,398.20423727891153,265.0391518367347,400.0
13239.804081632652,90.67869387755101,230.04987918367345,398.223573877551,266.51161469387756,400.0
13384.82857142857,91.64552380952381,231.8964952380952,398.2429104761905,267.9682857142857,400.0
13529.853061224489,92.91853061224488,233.72734857142856,398.25918530612245,269.4093453061224,400.0
13674.877551020407,93.91251700680272,235.52728163265306,398.278250340136,270.8314,400.0
13819.902040816325,94.8793469387755,237.31679183673467,398.2975869387755,272.24384653061225,400.0
13964.926530612243,95.8461768707483,239.08850367346938,398.31692353741494,273.6300329251701,400.0
14109.951020408162,96.81300680272108,240.83341224489794,398.3362601360544,275.01259972789114,400.0
14254.975510204082,97.77983673469387,242.56590775510205,398.3555967346939,276.37177142857144,400.0
14400.0,99.0,244.29,398.37,277.72,400.0
