Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
4163.054,302.57996,354.96414,328.77203,358.10184
4291.649,303.018,356.42834,329.72318,359.48767
4410.1,303.3457,357.71756,330.53162,360.69925
4522.078,303.5962,358.8702,331.23322,361.77728
4629.81,303.7951,359.91513,331.8551,362.75232
4734.808,303.9603,360.8738,332.41705,363.646
4837.8877,304.10632,361.76205,332.9342,364.47382
4939.6733,304.24228,362.59073,333.4165,365.24606
5040.4976,304.3753,363.36752,333.8714,365.9699
5140.4937,304.51096,364.09793,334.30444,366.65054
5239.864,304.65198,364.78528,334.71863,367.2908
5338.609,304.80124,365.4322,335.1167,367.8932
5436.8447,304.95956,366.0399,335.49973,368.45862
5534.5913,305.12778,366.6096,335.86868,368.98813
5631.7847,305.307,367.1424,336.2247,369.48273
5728.5034,305.4968,367.6385,336.56763,369.9424
5824.671,305.69763,368.0985,336.89807,370.36783
5920.352,305.90872,368.52246,337.21558,370.7587
6015.53,306.12982,368.9104,337.5201,371.11514
6110.121,306.36108,369.26257,337.81183,371.43735
6204.183,306.60147,369.57834,338.0899,371.72455
6298.69,306.86063,369.81195,338.3363,371.932
6392.412,307.12128,370.01013,338.5657,372.1056
6485.4336,307.38412,370.17087,338.7775,372.24326
6577.796,307.64932,370.29306,338.9712,372.34384
6669.5137,307.9167,370.37622,339.14645,372.4067
6760.59,308.1859,370.42026,339.3031,372.43167
6851.0195,308.45642,370.4251,339.44077,372.4189
6940.7964,308.72763,370.39127,339.55945,372.36862
7029.911,308.999,370.3191,339.65906,372.2813
7118.3555,309.26974,370.20914,339.73944,372.1575
7206.119,309.53925,370.06204,339.80066,371.99786
7293.196,309.80682,369.87848,339.84265,371.80304
7379.5728,310.07178,369.65927,339.86554,371.57376
7465.2485,310.3335,369.40512,339.86932,371.31088
7550.215,310.5913,369.1169,339.85413,371.01517
7634.468,310.84457,368.7955,339.82004,370.6874
7718.0,311.09265,368.44174,339.7672,370.32855
7800.812,311.33496,368.0566,339.6958,369.93948
7882.899,311.57095,367.64108,339.60602,369.52112
7964.2583,311.80005,367.19604,339.49805,369.07437
8044.89,312.02176,366.7225,339.37213,368.60016
8124.786,312.2354,366.22165,339.22852,368.0998
8203.946,312.44046,365.69443,339.06744,367.57397
8282.377,312.63657,365.14178,338.88916,367.02374
8360.074,312.8233,364.56464,338.69397,366.44998
8437.046,313.00024,363.96405,338.48215,365.85364
8513.289,313.16702,363.341,338.25403,365.2358
8588.8125,313.32333,362.6965,338.00992,364.59735
8663.616,313.4687,362.03152,337.75012,363.93927
8737.707,313.60284,361.34705,337.47495,363.26245
8811.091,313.72552,360.64404,337.18478,362.56793
8883.77,313.8365,359.92355,336.88,361.85654
8955.753,313.93527,359.18643,336.56085,361.12924
9027.044,314.02188,358.43365,336.22778,360.387
9097.654,314.09604,357.66608,335.88104,359.63065
9167.591,314.15756,356.88483,335.52118,358.861
9236.859,314.20627,356.0905,335.14838,358.079
9305.47,314.24194,355.28418,334.76306,357.28543
9373.433,314.26465,354.46658,334.3656,356.4812
9440.755,314.2742,353.63864,333.95642,355.66696
9507.447,314.27057,352.80115,333.53586,354.8436
9573.519,314.2536,351.95483,333.10422,354.0118
9638.983,314.22336,351.1005,332.66193,353.17236
9703.849,314.17978,350.23895,332.20935,352.326
9768.127,314.1229,349.3708,331.74683,351.47333
9831.828,314.0528,348.4968,331.27478,350.6151
9894.964,313.9694,347.61768,330.79352,349.75195
9957.549,313.87277,346.73398,330.30338,348.88446
10019.593,313.76312,345.84647,329.8048,348.01324
10081.1045,313.6404,344.9557,329.29803,347.13895
10142.101,313.5048,344.06223,328.7835,346.2621
10202.593,313.3564,343.16672,328.26157,345.3832
10262.591,313.19534,342.26956,327.73245,344.50287
10322.108,313.0218,341.3715,327.19666,343.62152
10381.159,312.8359,340.47287,326.6544,342.73972
10439.754,312.63782,339.57428,326.10605,341.85785
10497.905,312.4277,338.67612,325.5519,340.9764
10555.626,312.20587,337.77887,324.99237,340.09583
10612.929,311.97238,336.88297,324.42767,339.21652
10669.823,311.72754,335.98886,323.85822,338.33887
10726.325,311.4715,335.09686,323.28418,337.4633
10782.445,311.20456,334.2074,322.706,336.59006
10838.195,310.9269,333.32086,322.1239,335.7196
10893.585,310.6388,332.43768,321.53824,334.85226
10948.63,310.34048,331.55795,320.94922,333.98834
11003.339,310.03226,330.68225,320.35724,333.1281
11057.724,309.7143,329.81073,319.7625,332.27185
11111.795,309.38696,328.94373,319.16534,331.42
11165.566,309.05045,328.0815,318.56598,330.57263
11219.044,308.70508,327.22446,317.96478,329.73013
11272.244,308.3511,326.37274,317.36194,328.89273
11325.17,307.98883,325.52655,316.7577,328.0606
11377.838,307.61853,324.68628,316.1524,327.2341
11430.253,307.2405,323.85205,315.54626,326.41333
11482.429,306.85504,323.0241,314.93958,325.59857
11534.371,306.46243,322.20264,314.33252,324.78998
11586.091,306.06293,321.38788,313.7254,323.98773
11637.594,305.6569,320.58002,313.11847,323.19214
11688.89,305.24454,319.77927,312.5119,322.40332
