Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.97,0.0,100.0,104.11,100.39,104.27694444444444
299.3376530612245,1.0383403790087462,100.0,108.08722705539358,101.0176050728863,108.31493480725624
444.705306122449,2.071568707482993,100.00143137414966,112.0741473877551,101.77441183673469,112.35292517006803
590.0729591836736,3.043592565597668,100.02130777696793,116.05783137755103,102.65010516034985,116.39091553287983
735.440612244898,4.07647074829932,100.05611765986394,120.05505948299319,103.61258840816326,120.42890589569161
880.8082653061225,5.048834287696368,100.13586011452357,124.04801200763102,104.66274103071208,124.4668962585034
1026.175918367347,6.0869708454810505,100.26391533527696,128.04483775510204,105.79001647230321,128.5048866213152
1171.5435714285716,7.116957142857144,100.43806971428572,132.043033,106.99087471428572,132.542876984127
1316.911224489796,8.092223032069972,100.6767446793003,136.04598090379008,108.24712325072886,136.5808673469388
1462.2788775510205,9.12185918367347,100.98508789795918,140.05327842857145,109.57304004081634,140.61885770975059
1607.646530612245,10.097475218658893,101.35093959183673,144.05625434402333,110.95061679300291,144.65684807256235
1753.0141836734695,11.135815597667639,101.79519148688047,148.0642482069971,112.3501418367347,148.69483843537415
1898.3818367346942,12.162545578231294,102.30265097959183,152.07131323809526,113.81357110204083,152.73282879818595
2043.7494897959186,13.141067784256562,102.86605134839651,156.07452164723034,115.33160167638485,156.77081916099775
2189.117142857143,14.16744761904762,103.50888780952381,160.08155866666667,116.89963752380953,160.80880952380951
2334.484795918367,15.146319970845479,104.20535037900873,164.08479508746356,118.52411195335277,164.8467998866213
2479.852448979592,16.184660349854227,104.96588167638484,168.09278895043732,120.19468957725948,168.8847902494331
2625.2201020408165,17.208134013605445,105.7973206122449,172.10167481632655,121.91880390476192,172.9227806122449
2770.587755102041,18.18991253644315,106.68092128279883,176.11306239067056,123.69044781341108,176.96077097505668
2915.9554081632655,19.21303605442177,107.62942713605442,180.12196926530612,125.50689886394558,180.99876133786847
3061.3230612244897,20.195164723032068,108.6390680174927,184.13333583090377,127.36519979591837,185.03675170068027
3206.6907142857144,21.233505102040816,109.70985045918367,188.14599979591839,129.2573143367347,189.07474206349204
3352.0583673469387,22.25372244897959,110.83192971428572,192.17041093877552,131.157296,193.11273242630386
3497.4260204081634,23.23875728862974,111.9969584548105,196.1816031341108,133.0688637026239,197.15072278911566
3642.793673469388,24.25862448979592,113.21362559183673,200.19070538775512,135.03535269387754,201.18871315192743
3788.1613265306123,25.24400947521866,114.47501184402333,204.20187657434403,137.04825857142856,205.22670351473923
3933.528979591837,26.28234985422741,115.78705481049563,208.21269393586007,139.0975232069971,209.264693877551
4078.8966326530613,27.29931088435374,117.15400078231292,212.2291470612245,141.19549083673468,213.30268424036282
4224.264285714286,28.28760204081633,118.5697668367347,216.24014387755105,143.32821224489797,217.34067460317462
4369.631938775511,29.304212925170074,120.02848790476192,220.25248363945582,145.50056334013607,221.3786649659864
4514.999591836735,30.29285422740525,121.53342425655977,224.27041731778425,147.70963658892128,225.41665532879819
4660.36724489796,31.331194606413998,123.08672774781341,228.28172312682216,149.95531618804665,229.45464569160998
4805.734897959184,32.344899319727894,124.68943085714287,232.30823016326534,152.23051340136055,233.4926360544218
4951.102551020409,33.33644679300292,126.31822146501459,236.3420490889213,154.49336060495628,237.53062641723358
5096.470204081634,34.34980136054423,127.96165834013607,240.35817763265308,156.74203319727891,241.56861678004537
