Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
9438.889,334.05756,394.0686,364.06308,395.69308
9550.37,334.67026,393.6569,364.16357,395.28018
9646.652,335.12396,393.10144,364.1127,394.7187
9732.768,335.45654,392.44086,363.9487,394.05185
9812.031,335.6995,391.7004,363.69995,393.3085
9886.518,335.87503,390.90067,363.38785,392.51035
9957.497,335.9991,390.05798,363.02856,391.6737
10025.909,336.08313,389.18396,362.63354,390.80957
10092.251,336.13507,388.28842,362.21173,389.9271
10156.97,336.16113,387.37775,361.76944,389.0319
10220.311,336.1653,386.4572,361.31128,388.12875
10282.374,336.15076,385.5316,360.8412,387.22186
10343.357,336.11993,384.60342,360.3617,386.3135
10403.274,336.07446,383.67615,359.8753,385.40662
10462.261,336.01584,382.75113,359.38348,384.5024
10520.356,335.9451,381.83017,358.88763,383.60254
10577.531,335.86304,380.9152,358.3891,382.70865
10633.886,335.77054,380.007,357.88876,381.82135
10689.369,335.66812,379.1067,357.3874,380.94177
10744.075,335.55637,378.21426,356.8853,380.0698
10798.014,335.4357,377.3299,356.3828,379.20544
10853.919,335.3057,376.42697,355.86633,378.32257
10908.755,335.1615,375.52985,355.34567,377.44562
10962.741,335.00446,374.63834,354.8214,376.57428
11016.016,334.83557,373.7523,354.29395,375.7084
11068.665,334.65558,372.8717,353.76364,374.84793
11120.741,334.46494,371.99677,353.23083,373.9929
11172.282,334.26398,371.12756,352.69577,373.1434
11223.317,334.05304,370.2642,352.15863,372.29953
11273.869,333.83243,369.40668,351.61957,371.46143
11323.955,333.60236,368.55545,351.07892,370.62933
11373.593,333.36316,367.7105,350.53683,369.80328
11422.8,333.11502,366.87192,349.99347,368.98346
11471.587,332.85815,366.03998,349.44907,368.16992
11519.969,332.59283,365.21478,348.9038,367.36288
11567.961,332.31937,364.39633,348.35785,366.56244
11615.577,332.0381,363.58493,347.81152,365.76865
11662.826,331.74902,362.7806,347.26483,364.98172
11709.731,331.4526,361.98346,346.71802,364.20172
11756.294,331.149,361.19363,346.17133,363.42868
11802.533,330.83856,360.41122,345.62488,362.6628
11848.461,330.52158,359.63626,345.07892,361.9041
11894.061,330.19815,358.86893,344.53354,361.15268
11939.347,329.86884,358.10922,343.989,360.4086
11984.338,329.53363,357.35715,343.44537,359.6719
12029.048,329.19296,356.61282,342.9029,358.94254
12073.477,328.84708,355.87622,342.36163,358.22073
12117.6455,328.49612,355.1475,341.8218,357.50635
12161.557,328.14044,354.42648,341.28345,356.79953
12205.22,327.78033,353.71344,340.7469,356.10025
12248.642,327.4159,353.0082,340.21204,355.4086
12291.833,327.04745,352.31094,339.6792,354.7245
12334.796,326.67523,351.6217,339.14847,354.04803
12377.543,326.29953,350.9403,338.61993,353.37927
12420.081,325.92047,350.26694,338.0937,352.7182
12462.413,325.5384,349.60156,337.56998,352.06473
12504.55,325.15344,348.94424,337.04883,351.419
12546.492,324.76593,348.29486,336.5304,350.78104
12588.249,324.37598,347.65347,336.0147,350.15076
12629.824,323.98383,347.0202,335.502,349.52817
12671.226,323.5898,346.39493,334.99237,348.91336
12712.451,323.194,345.77768,334.48584,348.30624
12753.514,322.79666,345.16852,333.9826,347.70694
12794.413,322.39798,344.56735,333.48267,347.1154
12835.153,321.99814,343.9742,332.98618,346.53152
12875.74,321.59738,343.3892,332.4933,345.95554
12916.178,321.1959,342.81216,332.00403,345.38724
12956.463,320.79385,342.2432,331.51852,344.82675
12996.609,320.3914,341.6823,331.03687,344.274
13036.611,319.9888,341.12946,330.55914,343.72903
13076.471,319.58615,340.58456,330.08536,343.1919
13116.198,319.1837,340.04782,329.61575,342.66248
13155.792,318.7816,339.51913,329.15036,342.1409
13195.252,318.37994,338.99844,328.6892,341.62708
13234.577,317.97906,338.48578,328.23242,341.12103
13273.773,317.57895,337.98123,327.7801,340.62283
13312.842,317.1798,337.48465,327.3322,340.13235
13351.781,316.78183,336.99612,326.88898,339.64972
13390.595,316.38525,336.5157,326.45047,339.17493
13429.282,315.99,336.04327,326.01663,338.70792
13467.846,315.5964,335.57886,325.58765,338.24866
13506.282,315.20453,335.12253,325.1635,337.79727
13544.594,314.81454,334.67422,324.7444,337.35367
13582.779,314.42654,334.23392,324.33023,336.91785
13620.841,314.04074,333.80167,323.9212,336.48987
13658.778,313.6572,333.37744,323.51733,336.0697
13696.585,313.276,332.96124,323.11862,335.65738
13734.268,312.89743,332.55307,322.72525,335.2528
13771.825,312.52145,332.15286,322.33716,334.8561
13809.249,312.14825,331.76074,321.9545,334.46716
13846.545,311.77795,331.3766,321.57727,334.08606
13883.711,311.4106,331.00043,321.2055,333.71277
13920.745,311.04645,330.6323,320.83936,333.3473
13957.6455,310.6855,330.27213,320.47882,332.9896
13994.412,310.3278,329.91995,320.12387,332.6397
14031.043,309.97354,329.57578,319.77466,332.29764
14067.534,309.62283,329.23947,319.43115,331.96335
14103.885,309.2757,328.91122,319.09344,331.63684
14140.095,308.93225,328.59094,318.7616,331.31818
14176.161,308.59265,328.2785,318.43558,331.00723
