Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
186.0,0.0,100.0,107.51,100.17,107.75
331.0408163265306,0.9669387755102041,100.0,113.47601224489796,100.34404897959183,113.79336734693878
476.0816326530612,2.2672108843537413,100.0,119.44136326530612,100.55413061224489,119.83673469387755
621.1224489795918,3.234149659863945,100.0,125.41704489795919,100.79087891156463,125.88010204081631
766.1632653061224,4.2010884353741496,100.0,131.394737414966,101.04630476190475,131.9234693877551
911.204081632653,5.168027210884353,100.0,137.3784081632653,101.32208843537414,137.96683673469386
1056.2448979591836,6.134965986394557,100.0,143.35543945578232,101.6245387755102,144.01020408163265
1201.2857142857142,7.101904761904762,100.0,149.34180952380953,101.9466857142857,150.05357142857142
1346.3265306122448,8.068843537414965,100.0,155.33614149659863,102.29547210884354,156.09693877551018
1491.3673469387754,9.053673469387753,100.0,161.32167142857142,102.65395510204081,162.14030612244898
1636.408163265306,10.336054421768706,100.0,167.31353741496596,103.03778231292517,168.18367346938774
1781.4489795918366,11.30299319727891,100.0,173.30552789115646,103.44028707482993,174.2270408163265
1926.4897959183672,12.269931972789115,100.0,179.2935782312925,103.8614693877551,180.27040816326527
2071.530612244898,13.236870748299319,100.0,185.28859863945578,104.30132925170068,186.31377551020404
2216.5714285714284,14.203809523809523,100.0,191.28361904761906,104.75986666666667,192.3571428571428
2361.612244897959,15.170748299319728,100.0,197.2786394557823,105.23708163265306,198.40051020408157
2506.6530612244896,16.13768707482993,100.0,203.27365986394557,105.73159727891156,204.44387755102036
2651.6938775510203,17.156938775510202,100.0,209.26972653061225,106.23649795918368,210.48724489795913
2796.734693877551,18.40489795918367,100.00404897959184,215.27036734693877,106.76674285714286,216.53061224489795
2941.7755102040815,19.371836734693876,100.01,221.26538775510204,107.3119469387755,222.57397959183672
3086.816326530612,20.33877551020408,100.01,227.2604081632653,107.86987755102041,228.6173469387755
3231.8571428571427,21.305714285714284,100.01305714285715,233.2584857142857,108.44648571428571,234.66071428571428
3376.8979591836733,22.27265306122449,100.02,239.2604489795918,109.04177142857144,240.70408163265304
3521.938775510204,23.239591836734693,100.02239591836734,245.25786530612245,109.6533387755102,246.74744897959184
3666.9795918367345,24.206530612244897,100.03206530612245,251.26048979591835,110.27837551020409,252.7908163265306
3812.020408163265,25.1734693877551,100.04173469387756,257.2572448979592,110.92622448979591,258.8341836734694
3957.0612244897957,26.210612244897955,100.05210612244898,263.26193469387755,111.57898775510205,264.87755102040813
4102.102040816326,27.44068027210884,100.06881360544217,269.2666244897959,112.25847619047619,270.92091836734687
4247.142857142857,28.407619047619047,100.08815238095238,275.2672380952381,112.94348571428571,276.96428571428567
4392.183673469388,29.37455782312925,100.10749115646259,281.269749659864,113.64717278911564,283.00765306122446
4537.224489795918,30.341496598639456,100.13024489795919,287.2772789115646,114.36953741496599,289.0510204081632
4682.265306122448,31.308435374149656,100.15925306122449,293.2753836734694,115.10749523809524,295.094387755102
4827.306122448979,32.27537414965986,100.18826122448979,299.28007346938773,115.8575455782313,301.1377551020408
