Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6689.404,243.85272,374.23477,309.04376,376.23428
6824.4395,245.74599,377.03995,311.39297,379.00317
6954.049,247.6293,379.3724,313.50085,381.29883
7080.2827,249.50232,381.34528,315.4238,383.22745
7204.352,251.3658,383.03873,317.20227,384.8697
7326.8228,253.22214,384.50977,318.86597,386.28568
7448.0273,255.07198,385.7967,320.43433,387.51648
7568.077,256.91537,386.92557,321.92047,388.59097
7686.954,258.75256,387.91507,323.3338,389.5293
7804.68,260.58182,388.77655,324.6792,390.3437
7921.1763,262.40204,389.519,325.9605,391.04358
8036.461,264.2108,390.14807,327.17944,391.63458
8150.5024,266.0059,390.6686,328.33725,392.12125
8263.238,267.78595,391.08548,329.43573,392.5084
8374.696,269.54852,391.4018,330.47516,392.79858
8484.823,271.29242,391.62192,331.45715,392.99576
8593.657,273.01556,391.74847,332.38202,393.10245
8701.188,274.7164,391.78506,333.25073,393.122
8807.374,276.39435,391.73605,334.0652,393.05853
8912.25,278.0478,391.60403,334.82593,392.91452
9015.777,279.6767,391.3928,335.53473,392.69363
9118.256,281.2222,391.14337,336.1828,392.4339
9219.421,282.74167,390.8183,336.77997,392.10092
9319.279,284.23212,390.4245,337.3283,391.7014
9417.823,285.69113,389.9675,337.8293,391.24084
9515.041,287.11694,389.45193,338.28442,390.72388
9610.928,288.50806,388.88208,338.69507,390.1546
9705.476,289.8633,388.26154,339.06244,389.5369
9798.685,291.18185,387.59415,339.388,388.87415
9890.56,292.46292,386.88318,339.67303,388.16986
9981.102,293.70596,386.13214,339.91907,387.42737
10070.314,294.91046,385.34424,340.12735,386.6498
10158.208,296.07614,384.5226,340.29938,385.8402
10244.789,297.20273,383.67047,340.43658,385.00168
10330.067,298.2901,382.7907,340.5404,384.13696
10414.053,299.33807,381.8861,340.6121,383.24893
10496.757,300.34668,380.95953,340.6531,382.34015
10578.19,301.31598,380.01355,340.66476,381.41333
10658.365,302.2461,379.0507,340.64838,380.47073
10737.299,303.13718,378.0735,340.60535,379.51474
10815.004,303.98953,377.08405,340.5368,378.5477
10891.495,304.8033,376.08475,340.44403,377.5715
10966.779,305.57944,375.07715,340.3283,376.58795
11040.872,306.3181,374.06326,340.19067,375.59885
11113.795,307.01984,373.04498,340.0324,374.606
11185.564,307.68497,372.02393,339.85443,373.61096
11256.205,308.31403,371.0019,339.65796,372.61542
11325.7295,308.9076,369.9802,339.4439,371.62067
11394.163,309.46628,368.96027,339.21326,370.62802
11461.529,309.99072,367.94348,338.9671,369.63873
11527.848,310.48148,366.93094,338.7062,368.65393
11593.141,310.9394,365.92374,338.43158,367.67453
11657.429,311.3651,364.9229,338.144,366.7016
11720.738,311.75943,363.92935,337.8444,365.73608
11783.091,312.12302,362.94403,337.5335,364.7786
11844.507,312.45676,361.96765,337.21222,363.8299
11905.012,312.76135,361.00082,336.8811,362.89072
11964.632,313.03763,360.04428,336.54095,361.96152
12023.384,313.28638,359.09854,336.19244,361.04297
12081.299,313.50845,358.16415,335.8363,360.13538
12138.392,313.70465,357.24155,335.47308,359.23926
12194.693,313.8758,356.3311,335.10345,358.35495
12250.217,314.02264,355.43317,334.7279,357.48276
12304.998,314.14615,354.548,334.34708,356.62292
12359.049,314.24698,353.67596,333.9615,355.77573
12412.3955,314.326,352.8172,333.5716,354.94138
12465.057,314.38403,351.97183,333.17792,354.11993
12517.059,314.42194,351.14014,332.78104,353.31155
12568.42,314.44034,350.3221,332.38123,352.51645
12619.16,314.4402,349.51788,331.97903,351.73456
12669.296,314.4221,348.7275,331.5748,350.96594
12718.8545,314.38693,347.95105,331.169,350.21063
12767.85,314.33536,347.18848,330.7619,349.46875
12816.3,314.2682,346.43982,330.354,348.7401
12864.222,314.1861,345.70502,329.94556,348.0248
12911.638,314.08978,344.98395,329.53687,347.3227
12958.561,313.97998,344.27673,329.12836,346.63382
13005.009,313.8573,343.58316,328.7202,345.95798
13050.995,313.7225,342.9032,328.31287,345.29523
13096.537,313.5761,342.23676,327.90643,344.6454
13141.649,313.41882,341.5837,327.50128,344.00845
13186.343,313.25125,340.944,327.09763,343.38425
13230.635,313.07397,340.3175,326.69574,342.77264
13274.535,312.88766,339.70413,326.2959,342.17368
13318.056,312.69272,339.10364,325.8982,341.587
13361.209,312.48984,338.51596,325.5029,341.01273
13404.008,312.27945,337.94107,325.11026,340.45068
13446.461,312.06213,337.37875,324.72046,339.90054
13488.58,311.83844,336.82883,324.33362,339.3625
13530.374,311.60876,336.2913,323.95,338.8361
13571.851,311.37366,335.76584,323.56976,338.3215
13613.016,311.13354,335.25247,323.193,337.81848
13653.888,310.88885,334.751,322.81995,337.3269
13694.462,310.64005,334.26132,322.45068,336.8466
13734.754,310.38748,333.7833,322.0854,336.37753
13774.762,310.13165,333.31674,321.72418,335.91953
13814.505,309.8729,332.8616,321.36725,335.47244
13853.977,309.6116,332.4177,321.01465,335.03635
13893.19,309.3481,331.98492,320.6665,334.61084
13932.145,309.0828,331.5632,320.323,334.196
