Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.97,100.5,100.58,100.51,100.58765831967482
293.97,100.5,100.66,100.52,100.664966792379
433.97,100.5,100.74,100.53,100.7380970159666
583.97,100.5,100.82,100.55,100.81714122926088
723.97,100.5,100.9,100.57,100.90268256111074
873.97,100.5,101.02,100.6,101.0158174146266
1014.0,100.5,101.13,100.62,101.13824667033052
1154.0,100.51,101.27,100.66,101.27177440503432
1304.0,100.51,101.43,100.7,101.43085234529858
1444.0,100.52,101.59,100.74,101.605440153752
1594.0,100.53,101.83,100.79,101.83007603011924
1734.0,100.54,102.06,100.85,102.0741546905656
1874.0,100.55,102.33,100.92,102.34891256642068
2024.0,100.56,102.66,101.0,102.67560014113664
2164.0,100.58,102.97,101.09,103.00994087175488
2314.0,100.6,103.38,101.2,103.40022630612818
2454.0,100.63,103.77,101.31,103.798969460551
2594.0,100.66,104.21,101.43,104.2364996901498
2744.0,100.69,104.75,101.58,104.76038035763744
2884.0,100.73,105.25,101.73,105.31695399869017
3034.0,100.78,105.99,101.92,106.00107500601824
3174.0,100.83,106.68,102.12,106.72723349788888
3314.0,100.88,107.49,102.34,107.5418255853888
3464.0,100.95,108.48,102.61,108.51777754068456
3604.0,101.03,109.41,102.89,109.53034089865912
3754.0,101.12,110.68,103.23,110.73144941255832
3894.0,101.21,111.87,103.58,111.97191571359708
4034.0,101.32,113.24,103.97,113.3394121918501
4184.0,101.45,114.89,104.45,114.96397078121934
4324.0,101.59,116.44,104.92,116.65066988569262
4474.0,101.75,118.57,105.51,118.66256190011366
4614.0,101.92,120.57,106.12,120.74563464061852
4754.0,102.12,122.85,106.78,123.03917274111632
4904.0,102.35,125.57,107.58,125.73724165427376
5044.0,102.59,128.12,108.38,128.48144435974828
5194.0,102.89,131.45,109.35,131.66898454157084
5334.0,103.19,134.57,110.34,134.89201740321053
5474.0,103.53,138.02,111.4,138.37307099859325
5624.0,103.93,142.06,112.66,142.3957827489835
5764.0,104.35,145.86,113.91,146.41847611648973
5914.0,104.84,150.58,115.35,151.01137890067062
6054.0,105.35,155.01,116.79,155.56392243025488
6194.0,105.9,159.75,118.34,160.37502310818792
6344.0,106.56,165.16,120.14,165.7931401511109
6484.0,107.22,170.21,121.92,171.0525915043041
6634.0,108.0,176.07,123.94,176.86272348002646
6774.0,108.8,181.54,125.94,182.43051282406148
6914.0,109.66,187.15,128.02,188.1239472176833
7064.0,110.65,193.32,130.31,194.32819582747425
7204.0,111.65,199.07,132.51,200.1670277146865
7354.0,112.8,205.23,134.97,206.4202009856804
7494.0,113.94,210.98,137.34,212.20437562512444
7634.0,115.16,216.59,139.77,217.8911789716145
7784.0,116.54,222.47,142.42,223.84327934848
7924.0,117.92,227.94,144.96,229.2524654999349
8074.0,119.47,233.38,147.69,234.86983416380664
8214.0,120.98,238.47,150.19,239.90668713138427
8354.0,122.55,243.22,152.7,244.70318993498955
8504.0,124.31,247.99,155.39,249.5552601815618
8644.0,126.01,252.43,157.92,253.81826911979343
8794.0,127.9,256.51,160.6,258.1027594578182
8934.0,129.72,260.31,163.1,261.83300115870014
9074.0,131.6,263.78,165.58,265.29894491590727
9224.0,133.67,267.15,168.2,268.7276065404358
9364.0,135.64,270.28,170.63,271.6812652773106
9514.0,137.81,273.05,173.18,274.5997281667735
9654.0,139.87,275.61,175.53,277.0977128867143
9794.0,141.96,277.91,177.85,279.3789591380555
9944.0,144.24,280.09,180.28,281.5906014805608
10084.0,146.3,282.14,182.39,283.4505188366287
10234.0,148.51,283.83,184.61,285.2404811733067
10374.0,150.59,285.39,186.64,286.74239592196693
10514.0,152.68,286.78,188.65,288.1022773927268
10664.0,154.92,288.08,190.75,289.4194172052483
10804.0,157.02,289.3,192.68,290.53025659735675
10954.0,159.26,290.32,194.71,291.6051707423742
11094.0,161.34,291.26,196.56,292.5071763171195
11234.0,163.43,292.09,198.38,293.31660762486604
11384.0,165.65,292.86,200.29,294.0860646329708
11524.0,167.71,293.57,202.04,294.71688820400584
11674.0,169.91,294.13,203.88,295.30609040991834
11814.0,171.94,294.65,205.55,295.78968872140933
11954.0,173.96,295.12,207.2,296.2248052641778
12104.0,176.11,295.55,208.93,296.6485087811725
12244.0,178.09,295.95,210.51,297.00991817642137
12394.0,180.19,296.31,212.17,297.3653395438077
12534.0,182.13,296.63,213.7,297.66757967150033
12674.0,184.05,296.92,215.19,297.940641965256
12824.0,186.07,297.19,216.77,298.1989524049532
12964.0,187.94,297.43,218.21,298.4054108475118
13114.0,189.89,297.63,219.71,298.58951905044046
13254.0,191.58,297.81,221.03,298.7361438092245
13394.0,193.24,297.96,222.32,298.869087822108
13544.0,195.01,298.1,223.67,298.9988408003812
13684.0,196.63,298.23,224.91,299.1026849918989
13834.0,198.35,298.33,226.21,299.1927722926737
13974.0,199.94,298.42,227.4,299.26598180579026
14114.0,201.51,298.51,228.57,299.3393338748458
14264.0,203.16,298.61,229.81,299.42248025442944
14400.0,204.64,298.69,230.91,299.49999999999994
