Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
11673.426,428.77963,487.3599,458.06976,488.49692
11761.076,428.76324,486.89975,457.83148,488.00195
11822.28,428.27457,486.08224,457.1784,487.12637
11867.51,427.46652,485.01553,456.24103,485.99918
11902.84,426.43915,483.7713,455.10522,484.70697
11932.041,425.26544,482.40475,453.83508,483.3089
11957.415,423.9976,480.9582,452.4779,481.84628
11980.518,422.67337,479.46265,451.068,480.34732
12002.217,421.31915,477.9411,449.63013,478.83212
12023.171,419.954,476.41046,448.18225,477.31473
12043.746,418.59085,474.8825,446.7367,475.80466
12064.102,417.23883,473.36642,445.3026,474.30933
12084.459,415.9044,471.86844,443.8864,472.83383
12104.843,414.59167,470.39368,442.49268,471.38226
12125.379,413.30368,468.9456,441.12463,469.9575
12146.094,412.04233,467.52695,439.78464,468.56177
12166.934,410.80917,466.14008,438.4746,467.1969
12187.964,409.60498,464.78613,437.19556,465.8639
12209.1,408.4305,463.46628,435.9484,464.56384
12230.388,407.2859,462.1801,434.733,463.2959
12251.782,406.17126,460.92612,433.5487,462.05884
12274.183,405.13693,459.63058,432.38376,460.7822
12296.451,404.1094,458.35367,431.23154,459.52466
12318.743,403.09363,457.0951,430.09436,458.28595
12341.122,402.09244,455.85437,428.9734,457.06522
12363.609,401.10745,454.63086,427.86914,455.86172
12386.207,400.1396,453.42392,426.78174,454.67462
12408.909,399.18903,452.2331,425.71106,453.50348
12431.698,398.25568,451.0579,424.6568,452.34763
12454.563,397.33917,449.89764,423.6184,451.20667
12477.494,396.43918,448.75208,422.59564,450.08002
12500.483,395.55505,447.6208,421.58792,448.96735
12523.519,394.68634,446.5032,420.5948,447.86844
12546.596,393.8324,445.39905,419.61572,446.7827
12569.703,392.9928,444.3082,418.6505,445.7101
12592.843,392.1669,443.23013,417.69852,444.65012
12616.01,391.3543,442.1647,416.75952,443.6027
12639.19,390.5545,441.11163,415.83307,442.56747
12662.3955,389.76694,440.07083,414.91888,441.54437
12685.613,388.9914,439.04205,414.01672,440.53302
12708.85,388.2273,438.0249,413.1261,439.53333
12732.095,387.47433,437.0194,412.2469,438.54504
12755.356,386.7317,436.02557,411.37863,437.5683
12778.629,385.9991,435.04315,410.52112,436.60275
12801.906,385.2764,434.07184,409.67413,435.64822
12825.188,384.56326,433.1116,408.83743,434.70444
12848.467,383.85947,432.16208,408.01077,433.77124
12871.741,383.16473,431.22314,407.19394,432.8486
12895.011,382.4787,430.29477,406.38672,431.9362
12918.269,381.8012,429.3766,405.5889,431.0338
12941.52,381.13193,428.46863,404.8003,430.14148
12964.757,380.47073,427.5704,404.02057,429.25894
12987.98,379.8172,426.68222,403.2497,428.38602
13011.194,379.17136,425.8037,402.48755,427.52274
13034.392,378.5327,424.93478,401.73376,426.66876
13057.569,377.90115,424.07526,400.98822,425.82407
13080.735,377.27667,423.22507,400.25085,424.9886
13103.875,376.6589,422.38403,399.52148,424.16196
13127.004,376.0476,421.55203,398.7998,423.34436
13150.1045,375.4428,420.7289,398.08588,422.53543
13173.191,374.84427,419.91473,397.37952,421.73517
13196.253,374.2517,419.10913,396.68042,420.94345
13219.292,373.66516,418.31223,395.9887,420.16016
13242.31,373.0844,417.52377,395.30408,419.38513
13265.301,372.5093,416.74362,394.62646,418.61838
13288.268,371.93976,415.9718,393.95578,417.8597
13311.208,371.37564,415.2081,393.29187,417.10907
13334.124,370.81674,414.45255,392.63464,416.36618
13357.016,370.2632,413.70496,391.98407,415.63126
13379.877,369.71457,412.96512,391.33984,414.90408
13402.714,369.17105,412.23328,390.70215,414.18448
13425.5205,368.63235,411.50897,390.07068,413.47244
13448.299,368.09842,410.79236,389.44537,412.76785
13471.05,367.56927,410.08322,388.82623,412.07065
13493.772,367.04474,409.38165,388.2132,411.3807
13516.463,366.52466,408.6873,387.60596,410.69806
13539.125,366.0091,408.0003,387.0047,410.02243
13561.755,365.4979,407.32056,386.40924,409.3539
13584.357,364.99106,406.6479,385.81946,408.6924
13606.924,364.48846,405.98236,385.2354,408.03778
13629.463,363.99,405.32367,384.65683,407.39005
13651.966,363.49573,404.6721,384.08392,406.74902
13674.439,363.00546,404.02725,383.51636,406.11478
13696.88,362.5192,403.3892,382.9542,405.48712
13719.286,362.03696,402.75793,382.39746,404.86606
13741.659,361.5586,402.13324,381.84592,404.2515
13763.997,361.08408,401.51514,381.29962,403.64334
13786.3,360.61334,400.9037,380.7585,403.04166
13808.568,360.14642,400.2986,380.22253,402.4463
13830.803,359.6833,399.7,379.69165,401.8572
13852.998,359.22375,399.10776,379.16577,401.27432
13875.159,358.76785,398.5218,378.64484,400.69763
13897.279,358.31564,397.94217,378.1289,400.127
13919.366,357.86703,397.3685,377.61777,399.5625
13941.413,357.4219,396.80118,377.11154,399.004
13963.421,356.98032,396.23993,376.6101,398.45142
13985.39,356.5422,395.6847,376.11346,397.90482
14007.316,356.10754,395.13547,375.62152,397.36404
14029.21,355.67633,394.5922,375.13428,396.82907
14051.057,355.24847,394.05478,374.6516,396.29993
