Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
7520.15,216.39476,489.41144,352.9031,491.699
7657.1245,220.24998,493.96497,357.10748,496.2373
7792.0073,224.15422,497.69965,360.92694,499.94043
7925.8184,228.07837,500.7887,364.43353,502.96915
8059.0093,232.0032,503.35568,367.67944,505.45007
8191.6963,235.91687,505.48987,370.70337,507.48047
8323.832,239.80977,507.25253,373.53116,509.12857
8455.278,243.67468,508.6871,376.1809,510.44424
8585.884,247.50613,509.8266,378.66638,511.4647
8715.505,251.29906,510.69266,380.99585,512.2143
8844.012,255.04909,511.305,383.17703,512.7145
8971.31,258.75156,511.6777,385.21463,512.98035
9097.33,262.40244,511.82455,387.1135,513.0259
9222.017,265.9992,511.7597,388.87946,512.8653
9345.343,269.53897,511.4939,390.51642,512.50916
9467.273,273.0211,511.03934,392.0302,511.96976
9587.799,276.44342,510.40665,393.42505,511.2572
9706.906,279.80478,509.60684,394.7058,510.3826
9824.598,283.10513,508.65268,395.8789,509.35864
9940.867,286.34323,507.55368,396.94846,508.19464
10055.083,289.4885,506.3346,397.91156,506.91626
10167.394,292.47842,505.05627,398.76733,505.58377
10278.324,295.40976,503.65994,399.53485,504.13766
10387.766,298.27686,502.16092,400.21887,502.59332
10495.629,301.07556,500.57166,400.8236,500.96356
10601.85,303.80304,498.90314,401.3531,499.2593
10706.372,306.45743,497.16467,401.81104,497.49023
10809.158,309.03726,495.3652,402.20123,495.665
10910.176,311.54172,493.5127,402.52722,493.7917
11009.3955,313.97015,491.6148,402.79248,491.8778
11106.8,316.3223,489.67862,403.00046,489.9303
11202.369,318.59793,487.71085,403.1544,487.95578
11296.091,320.79718,485.71796,403.25757,485.96045
11387.953,322.92023,483.70575,403.313,483.94992
11477.945,324.9674,481.6798,403.3236,481.92957
11566.06,326.93903,479.64545,403.29224,479.9046
11652.292,328.8358,477.60727,403.22153,477.87952
11736.644,330.65814,475.57,403.11407,475.85846
11819.112,332.40698,473.5377,402.97235,473.8457
11899.706,334.08304,471.51428,402.79865,471.84448
11978.43,335.6872,469.50305,402.59512,469.8584
12055.294,337.2206,467.50723,402.36392,467.8901
12130.305,338.6852,465.52908,402.10715,465.9418
12203.468,340.0818,463.5714,401.8266,464.01608
12274.8125,341.41147,461.63644,401.52396,462.11493
12344.356,342.67557,459.72638,401.201,460.2403
12412.121,343.8753,457.84283,400.85907,458.3937
12478.132,345.01212,455.98752,400.49982,456.57654
12542.427,346.08746,454.16162,400.12454,454.78998
12605.026,347.1028,452.36627,399.73456,453.03482
12665.969,348.0598,450.60254,399.33118,451.31198
12725.284,348.95993,448.871,398.91547,449.62204
12783.011,349.80487,447.17233,398.4886,447.96515
12839.184,350.5962,445.5069,398.05154,446.34198
12893.846,351.3355,443.875,397.60526,444.75247
12947.026,352.0245,442.27692,397.1507,443.19666
12998.772,352.66483,440.71246,396.68866,441.67444
13049.124,353.2582,439.1817,396.21997,440.18582
13098.116,353.80603,437.6845,395.74527,438.73032
13145.797,354.31015,436.22067,395.2654,437.3078
13192.204,354.7722,434.7896,394.78088,435.91782
13237.378,355.19354,433.3912,394.29236,434.5599
13281.358,355.57587,432.02496,393.8004,433.23343
13324.191,355.92084,430.6903,393.30557,431.93802
13365.915,356.22974,429.3869,392.80832,430.673
13406.564,356.50427,428.11383,392.30905,429.4378
13446.183,356.7458,426.8708,391.8083,428.23175
13484.814,356.95566,425.65695,391.3063,427.0542
13522.488,357.13547,424.4717,390.8036,425.90436
13559.246,357.28638,423.31448,390.3004,424.7818
13595.122,357.40982,422.18448,389.79715,423.68564
13630.15,357.50702,421.08115,389.29407,422.6151
13664.376,357.57907,420.00366,388.79138,421.5696
13697.816,357.62753,418.95132,388.28943,420.54855
13730.518,357.6533,417.9235,387.7884,419.55115
13762.507,357.65756,416.9196,387.28857,418.57666
13793.81,357.64145,415.9387,386.79007,417.62448
13824.466,357.606,414.98026,386.29312,416.6939
13854.493,357.55215,414.04364,385.7979,415.78433
13883.927,357.481,413.12814,385.30457,414.89508
13912.791,357.3934,412.23322,384.8133,414.02548
13941.108,357.29025,411.35812,384.3242,413.1751
13968.909,357.17255,410.50232,383.83743,412.34314
13996.211,357.04092,409.66513,383.35303,411.52917
14023.043,356.8963,408.84607,382.8712,410.7325
14049.422,356.7394,408.0445,382.39197,409.95267
14075.368,356.571,407.25992,381.91547,409.18915
14100.905,356.39178,406.49185,381.44183,408.4414
14126.047,356.20248,405.73965,380.97107,407.7089
14150.817,356.00354,405.00287,380.5032,406.99118
14175.228,355.79584,404.28107,380.03845,406.28787
14199.3,355.5798,403.57382,379.5768,405.59833
14223.046,355.35593,402.88046,379.1182,404.92233
14246.481,355.12488,402.20074,378.6628,404.2594
14269.621,354.88727,401.53424,378.21075,403.609
14292.48,354.6433,400.8805,377.7619,402.97092
14315.067,354.39365,400.23923,377.31644,402.3448
14337.398,354.1386,399.6098,376.8742,401.73013
14359.484,353.87875,398.99213,376.43542,401.1267
14381.336,353.6144,398.38583,376.00012,400.5341
