Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
7979.917,324.86615,395.06616,359.96616,396.7577
8095.7334,325.55478,395.16632,360.36053,396.82486
8199.59,326.10486,395.04993,360.5774,396.6742
8295.657,326.55603,394.77258,360.6643,396.36594
8386.391,326.9363,394.37567,360.656,395.94412
8473.422,327.26508,393.8886,360.57684,395.43887
8557.726,327.55618,393.33313,360.44464,394.87173
8639.857,327.81955,392.72537,360.27246,394.25797
8720.276,328.06134,392.07623,360.0688,393.60764
8799.165,328.28674,391.39417,359.84045,392.92822
8876.761,328.49835,390.6849,359.5916,392.22473
8953.171,328.69824,389.95285,359.32556,391.50098
9028.417,328.88834,389.20206,359.0452,390.76044
9102.614,329.06906,388.4349,358.75198,390.0051
9175.67,329.23398,387.6571,358.44556,389.23993
9247.704,329.38464,386.86902,358.12683,388.4651
9318.752,329.52176,386.07196,357.79688,387.68182
9388.774,329.6458,385.26788,357.45685,386.89185
9457.871,329.75763,384.45703,357.10733,386.09555
9525.994,329.85727,383.64145,356.74936,385.29465
9593.223,329.94528,382.82098,356.38312,384.48898
9661.468,330.02594,381.96848,355.9972,383.65198
9728.611,330.09164,381.11032,355.60098,382.81003
9794.801,330.14334,380.2467,355.195,381.96317
9860.127,330.18137,379.37784,354.7796,381.11157
9924.649,330.2061,378.5043,354.3552,380.2556
9988.404,330.21756,377.6266,353.92206,379.39575
10051.424,330.21588,376.74515,353.48053,378.5326
10113.729,330.2012,375.8607,353.03094,377.66656
10175.337,330.17337,374.9737,352.57355,376.79825
10236.271,330.13266,374.08484,352.10876,375.92828
10296.545,330.07907,373.19476,351.6369,375.05713
10356.177,330.01273,372.3039,351.15833,374.18542
10415.18,329.9337,371.4129,350.67328,373.31363
10473.57,329.8421,370.52222,350.18216,372.4423
10531.365,329.7381,369.63235,349.68524,371.57178
10588.577,329.62192,368.74387,349.1829,370.70258
10645.22,329.4938,367.85712,348.67548,369.83517
10701.311,329.35382,366.9725,348.16315,368.96985
10756.862,329.20227,366.09036,347.6463,368.1071
10811.89,329.0393,365.21127,347.1253,367.24716
10866.407,328.8651,364.33548,346.60028,366.39047
10920.413,328.68,363.46332,346.07166,365.53738
10973.926,328.48404,362.59525,345.53964,364.6881
11026.96,328.27765,361.7314,345.00452,363.84308
11079.53,328.0609,360.8722,344.46655,363.00244
11131.65,327.83414,360.01776,343.92596,362.16647
11183.336,327.59756,359.16846,343.383,361.3354
11234.599,327.35153,358.32446,342.838,360.5094
11285.453,327.09616,357.486,342.29108,359.68878
11335.906,326.8318,356.65332,341.74255,358.87366
11385.978,326.55872,355.82654,341.19263,358.06427
11435.675,326.27707,355.00583,340.64145,357.26074
11485.008,325.98724,354.1915,340.08936,356.46326
11533.996,325.68948,353.3836,339.53656,355.67197
11582.644,325.384,352.58224,338.98312,354.88705
11630.959,325.07117,351.78766,338.4294,354.1085
11678.961,324.7511,350.9999,337.8755,353.33652
11726.654,324.4243,350.21918,337.32172,352.57126
11774.052,324.0908,349.4455,336.76813,351.81277
11821.162,323.751,348.679,336.215,351.06122
11867.995,323.40515,347.91974,335.66245,350.31665
11914.559,323.05344,347.16788,335.11066,349.57913
11960.868,322.69626,346.42346,334.55988,348.84872
12006.92,322.3338,345.6866,334.0102,348.12555
12052.735,321.96628,344.95737,333.46182,347.40973
12098.314,321.594,344.23572,332.91486,346.7012
12143.667,321.21732,343.52185,332.36957,346.00015
12188.806,320.8364,342.8158,331.8261,345.30655
12233.727,320.4514,342.11755,331.2845,344.62042
12278.445,320.06268,341.4272,330.74493,343.94196
12322.968,319.67056,340.74484,330.2077,343.2711
12367.297,319.27512,340.07037,329.67273,342.60788
12411.441,318.8767,339.40402,329.14038,341.95245
12455.404,318.4755,338.74573,328.6106,341.30475
12499.195,318.0718,338.09552,328.08368,340.6649
12542.814,317.66574,337.4535,327.55963,340.03278
12586.268,317.25766,336.8196,327.03864,339.4086
12629.5625,316.84775,336.194,326.52087,338.79236
12672.702,316.43622,335.57657,326.0064,338.18405
12715.6875,316.02325,334.9674,325.49533,337.58368
12758.525,315.60907,334.36655,324.9878,336.99127
12801.22,315.19403,333.77408,324.48407,336.40695
12843.7705,314.77817,333.1899,323.98404,335.8307
12886.183,314.36172,332.61414,323.4879,335.26245
12928.46,313.945,332.04675,322.99588,334.70242
12970.603,313.52808,331.4878,322.50793,334.15048
13012.612,313.1112,330.9373,322.02423,333.60672
13054.495,312.69455,330.3952,321.54486,333.07117
13096.244,312.27838,329.86163,321.07,332.54385
13137.87,311.86282,329.33667,320.59973,332.02472
13179.371,311.44806,328.8201,320.1341,331.51392
13220.745,311.03424,328.31213,319.6732,331.01132
13261.995,310.6216,327.81274,319.21716,330.5171
13303.126,310.21033,327.32196,318.76614,330.03113
13344.129,309.8005,326.83975,318.32013,329.55362
13385.014,309.3924,326.36618,317.87927,329.08438
13425.7705,308.98615,325.9012,317.44366,328.62357
13466.408,308.58185,325.44492,317.01337,328.17117
13506.92,308.17972,324.99728,316.5885,327.7272
