Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
2909.4639,207.38239,276.17316,241.77777,279.98917
3050.8538,208.22804,280.09836,244.16321,283.84366
3187.9878,209.12236,283.7994,246.46088,287.47617
3322.673,210.05981,287.34113,248.70047,290.94452
3455.881,211.03973,290.7659,250.90282,294.2906
3588.2554,212.05983,294.10217,253.081,297.5447
3720.0254,213.12097,297.36542,255.2432,300.72452
3851.4045,214.22075,300.56546,257.3931,303.84183
3982.4421,215.35817,303.70578,259.53198,306.90146
4113.0884,216.53308,306.78632,261.6597,309.90436
4243.3984,217.74245,309.80652,263.77448,312.85016
4373.288,218.98589,312.76303,265.87445,315.7358
4502.795,220.26024,315.65323,267.95673,318.55835
4631.884,221.56375,318.4736,270.01868,321.31403
4760.4707,222.89578,321.2204,272.0581,323.9989
4888.5903,224.25331,323.89066,274.072,326.60956
5016.156,225.63567,326.48108,276.05838,329.14258
5143.1987,227.04007,328.98868,278.01437,331.5946
5269.6846,228.465,331.41064,279.9378,333.9625
5395.5327,229.90968,333.74442,281.82706,336.2438
5520.773,231.37167,335.98743,283.67957,338.43582
5646.1826,232.82108,338.1681,285.49457,340.56448
5770.8164,234.28848,340.25064,287.26956,342.59662
5894.7007,235.77057,342.23654,289.00354,344.53336
6017.834,237.2646,344.1258,290.6952,346.37482
6140.2056,238.76816,345.91833,292.34326,348.12103
6261.794,240.27902,347.61374,293.94638,349.7716
6382.5815,241.79524,349.2119,295.50357,351.32626
6502.543,243.31487,350.71243,297.01364,352.7848
6621.659,244.83615,352.11545,298.4758,354.14734
6739.9097,246.35724,353.42108,299.88916,355.41403
6857.2715,247.87654,354.62973,301.25314,356.58536
6973.7285,249.39238,355.7422,302.5673,357.662
7089.2603,250.90305,356.75916,303.83112,358.64474
7203.846,252.407,357.68167,305.04434,359.53476
7317.473,253.90266,358.51108,306.20688,360.33325
7430.12,255.38852,359.2488,307.31866,361.04184
7541.7754,256.86304,359.89636,308.3797,361.662
7652.4204,258.3248,360.45566,309.39023,362.19556
7762.0444,259.77225,360.9285,310.35037,362.64447
7870.6304,261.2041,361.31702,311.26056,363.01096
7978.17,262.619,361.6234,312.12122,363.297
8084.636,264.01584,361.8496,312.93274,363.5048
8190.025,265.3933,361.99814,313.69574,363.63684
8294.326,266.7502,362.07156,314.4109,363.69553
8397.533,268.0853,362.0724,315.07886,363.68356
8499.638,269.39734,362.0034,315.70038,363.60358
8600.632,270.68533,361.86713,316.27625,363.45822
8700.513,271.94827,361.66647,316.80737,363.25027
8799.272,273.1852,361.4041,317.29468,362.98242
8896.909,274.3952,361.0829,317.73904,362.65747
8993.419,275.57745,360.70554,318.14148,362.27817
9088.797,276.7311,360.2749,318.503,361.84732
9183.047,277.85553,359.79373,318.82465,361.36765
9276.166,278.95,359.26492,319.10748,360.842
9368.155,280.014,358.69113,319.35257,360.273
9459.015,281.04688,358.07523,319.56104,359.6633
9548.749,282.04822,357.41968,319.73395,359.0156
9637.362,283.0176,356.72733,319.87247,358.33246
9724.857,283.9547,356.0007,319.97772,357.6165
9811.243,284.85922,355.24228,320.05075,356.87003
9896.52,285.73083,354.4546,320.0927,356.09558
9980.702,286.56946,353.64005,320.10474,355.29553
10063.796,287.37497,352.80106,320.088,354.47205
10145.809,288.14722,351.93976,320.0435,353.62735
10226.755,288.88632,351.0584,319.97235,352.7637
10306.643,289.59222,350.15912,319.87567,351.88297
10385.485,290.26508,349.24396,319.75452,350.98718
10463.294,290.905,348.3149,319.60995,350.07825
10540.085,291.51224,347.3737,319.44296,349.15796
10615.871,292.08688,346.4222,319.25455,348.22806
10690.669,292.62943,345.4622,319.0458,347.29013
10764.493,293.14,344.4952,318.81763,346.3458
10837.358,293.61914,343.52283,318.57098,345.39645
10909.284,294.06717,342.5466,318.3069,344.4436
10980.287,294.48453,341.5678,318.02618,343.48853
11050.384,294.8717,340.58777,317.72974,342.53244
11119.595,295.22916,339.60782,317.4185,341.57666
11187.9375,295.5575,338.62894,317.0932,340.6221
11255.429,295.8572,337.65247,316.75482,339.66995
11322.092,296.12894,336.67932,316.4041,338.7211
11387.944,296.37326,335.71036,316.0418,337.7765
11453.001,296.59076,334.7466,315.6687,336.83694
11517.288,296.78214,333.78885,315.2855,335.90326
11580.821,296.94803,332.83786,314.89294,334.97607
11643.625,297.0891,331.89435,314.49173,334.0563
11705.709,297.20605,330.959,314.08252,333.14435
11767.104,297.29953,330.03238,313.66595,332.2408
11827.822,297.3703,329.1151,313.2427,331.3463
11887.887,297.419,328.20767,312.81335,330.46127
11947.316,297.44638,327.31055,312.37848,329.58615
12006.127,297.45312,326.42413,311.93863,328.72134
12064.335,297.43997,325.54883,311.4944,327.86722
12121.964,297.4077,324.685,311.04636,327.02414
12179.028,297.35696,323.833,310.59497,326.1923
12235.547,297.28836,322.9931,310.14075,325.3721
12291.538,297.2028,322.1655,309.68414,324.56372
12347.015,297.10083,321.35052,309.22568,323.76736
12401.995,296.98325,320.54828,308.76575,322.98325
12456.495,296.85074,319.759,308.30487,322.21155
