Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
11052.662,425.70764,487.06778,456.3877,488.07114
11143.13,425.757,486.5559,456.15643,487.52292
11209.114,425.33624,485.67725,455.50674,486.5872
11260.341,424.59482,484.5432,454.56903,485.39542
11302.436,423.63232,483.22858,453.43045,484.0367
11338.872,422.52103,481.79102,452.156,482.57205
11371.748,421.3134,480.27435,450.79388,481.0442
11402.49,420.04697,478.71082,449.3789,479.48203
11431.875,418.7485,477.1241,447.9363,477.90616
11460.5,417.43686,475.53094,446.4839,476.33047
11488.688,416.1254,473.94373,445.03455,474.7652
11516.578,414.82306,472.3712,443.5971,473.2173
11544.371,413.53632,470.81973,442.17804,471.69183
11572.083,412.2694,469.29407,440.78174,470.1928
11599.836,411.0254,467.7977,439.41156,468.72275
11627.653,409.80637,466.33295,438.06964,467.2838
11655.48,408.61362,464.90225,436.75793,465.87775
11683.388,407.44815,463.50632,435.47723,464.5054
11711.293,406.31067,462.14618,434.22842,463.16733
11739.239,405.20157,460.82126,433.0114,461.8631
11767.19,404.1207,459.53012,431.8254,460.59116
11795.281,403.1218,458.19464,430.6582,459.27673
11823.24,402.12796,456.87976,429.50385,457.98355
11851.172,401.14423,455.58484,428.36453,456.71066
11879.119,400.17365,454.3093,427.24146,455.4571
11907.084,399.21796,453.05203,426.135,454.22177
11935.063,398.27814,451.81247,425.0453,453.004
11963.037,397.3544,450.58987,423.97214,451.8029
11991.003,396.4467,449.38373,422.91522,450.61783
12018.943,395.55478,448.1934,421.87408,449.4484
12046.848,394.67838,447.01834,420.84836,448.2939
12074.711,393.81677,445.85803,419.8374,447.154
12102.528,392.96957,444.71228,418.84094,446.02826
12130.29,392.13632,443.58047,417.8584,444.91638
12157.996,391.31644,442.4624,416.8894,443.81815
12185.6455,390.50946,441.35782,415.93365,442.73297
12213.236,389.71487,440.2662,414.99054,441.66086
12240.766,388.93222,439.18747,414.05984,440.60132
12268.234,388.16116,438.12146,413.1413,439.55417
12295.639,387.40115,437.06766,412.2344,438.51932
12322.983,386.65195,436.02603,411.339,437.4965
12350.272,385.91315,434.99646,410.4548,436.48547
12377.51,385.18384,433.97897,409.58142,435.48615
12404.696,384.46387,432.9732,408.71854,434.49844
12431.827,383.75305,431.97885,407.86597,433.52203
12458.897,383.05112,430.99585,407.0235,432.55676
12485.907,382.35782,430.02396,406.1909,431.60236
12512.857,381.67288,429.06293,405.36792,430.65863
12539.743,380.9962,428.11255,404.55438,429.7254
12566.567,380.32727,427.17282,403.75006,428.80255
12593.328,379.66602,426.24353,402.95477,427.88995
12620.028,379.01215,425.3243,402.1682,426.98734
12646.666,378.36554,424.41525,401.39038,426.0946
12673.246,377.72592,423.51617,400.62103,425.21167
12699.759,377.09302,422.62677,399.8599,424.33832
12726.215,376.46677,421.74722,399.107,423.4744
12752.611,375.84686,420.8769,398.36188,422.6198
12778.944,375.2332,420.01602,397.6246,421.77438
12805.22,374.6257,419.16452,396.8951,420.93808
12831.436,374.02405,418.32214,396.1731,420.11072
12857.593,373.42816,417.48874,395.45844,419.29214
12883.691,372.83795,416.66412,394.75104,418.48227
12909.732,372.25317,415.84833,394.05075,417.68103
12935.72,371.6738,415.04126,393.35754,416.88824
12961.643,371.09958,414.2427,392.67114,416.1038
12987.511,370.53058,413.4526,391.99158,415.32767
13013.325,369.96652,412.67078,391.31866,414.5597
13039.082,369.4074,411.89725,390.65234,413.7997
13064.78,368.85315,411.1318,389.9925,413.0478
13090.426,368.30353,410.37445,389.339,412.3036
13116.015,367.75858,409.6251,388.69183,411.56735
13141.554,367.2181,408.8835,388.0508,410.8387
13167.032,366.68213,408.14978,387.41595,410.11768
13192.46,366.1505,407.4237,386.7871,409.40417
13217.836,365.62314,406.70517,386.16415,408.69812
13243.157,365.10004,405.9943,385.54718,407.9994
13268.427,364.58112,405.29074,384.9359,407.30798
13293.643,364.06625,404.59454,384.33038,406.62372
13318.804,363.5554,403.9057,383.73053,405.94662
13343.915,363.04852,403.22406,383.1363,405.2766
13368.979,362.54562,402.54965,382.54764,404.61353
13393.982,362.0465,401.88217,381.96436,403.9574
13418.94,361.5512,401.22177,381.38647,403.30807
13443.844,361.05972,400.56833,380.81403,402.66553
13468.7,360.57187,399.92175,380.24683,402.02982
13493.503,360.08777,399.28204,379.6849,401.40067
13518.255,359.6073,398.64896,379.1281,400.77817
13542.952,359.13043,398.0226,378.57654,400.16214
13567.604,358.65714,397.40292,378.03003,399.55264
13592.202,358.18738,396.78983,377.4886,398.9496
13616.749,357.72107,396.18314,376.9521,398.3529
13641.245,357.25824,395.58307,376.42065,397.76242
13665.69,356.79886,394.98932,375.8941,397.17828
13690.086,356.34293,394.402,375.37247,396.60043
13714.427,355.8903,393.82095,374.85562,396.0287
13738.717,355.4411,393.24615,374.34363,395.46307
13762.954,354.99524,392.6776,373.83643,394.9035
13787.143,354.55267,392.1152,373.33392,394.34998
13811.275,354.1134,391.55884,372.83612,393.8024
13835.359,353.6774,391.00867,372.34302,393.2608
