Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6674.1636,194.42166,452.3025,323.36206,454.94675
6815.111,198.1734,458.0485,328.11096,460.68503
6955.71,202.03503,463.1968,332.6159,465.81573
7096.0913,205.96457,467.84152,336.90305,470.41818
7236.214,209.93465,472.04956,340.9921,474.55988
7375.952,213.92348,475.86716,344.89532,478.29224
7515.1343,217.91681,479.32773,348.62225,481.65485
7653.599,221.90204,482.45273,352.17737,484.6746
7791.191,225.86978,485.25894,355.56436,487.37207
7927.7803,229.81346,487.76004,358.78674,489.7638
8063.258,233.72636,489.9651,361.84573,491.86066
8197.545,237.60364,491.88522,364.74445,493.67502
8330.59,241.44003,493.5291,367.48456,495.21564
8462.35,245.23167,494.90613,370.0689,496.49258
8592.792,248.97609,496.02737,372.50174,497.5173
8721.905,252.6708,496.90137,374.78607,498.29788
8849.667,256.3142,497.53983,376.927,498.84622
8976.071,259.90402,497.952,378.928,499.1718
9101.117,263.43875,498.1489,380.79382,499.28552
9224.806,266.91797,498.14288,382.53043,499.19992
9347.149,270.34055,497.94342,384.14197,498.9245
9467.508,273.6163,497.63992,385.6281,498.54916
9586.555,276.83914,497.1615,387.0003,498.0025
9704.206,280.00375,496.52426,388.264,497.30066
9820.399,283.10614,495.74182,389.42398,496.45746
9935.084,286.1435,494.82602,390.48474,495.48535
10048.216,289.11353,493.788,391.45074,494.39554
10159.763,292.01477,492.63803,392.32642,493.1983
10269.69,294.84586,491.38583,393.11584,491.90347
10377.974,297.60587,490.04053,393.82318,490.5204
10484.586,300.29395,488.6111,394.4525,489.05774
10589.505,302.90955,487.106,395.00775,487.52417
10692.71,305.45212,485.53336,395.49274,485.92758
10794.177,307.92136,483.90103,395.9112,484.2758
10893.891,310.31702,482.21625,396.26663,482.57605
10991.829,312.63892,480.48633,396.56262,480.83545
11087.98,314.8871,478.71783,396.80246,479.0604
11182.325,317.0615,476.91718,396.98932,477.2573
11274.856,319.1623,475.09033,397.1263,475.43185
11365.561,321.18973,473.24304,397.21637,473.58963
11454.429,323.1442,471.38046,397.26233,471.73587
11541.462,325.02606,469.50778,397.2669,469.87515
11626.646,326.83664,467.62885,397.23273,468.01154
11709.986,328.57635,465.7482,397.1623,466.14923
11791.4795,330.2459,463.86975,397.05783,464.29187
11871.139,331.84598,461.9971,396.92154,462.4431
11948.97,333.37744,460.13376,396.7556,460.606
12024.983,334.84128,458.2827,396.562,458.78333
12099.197,336.23856,456.44656,396.34256,456.97775
12171.63,337.5705,454.62793,396.0992,455.1914
12242.301,338.83813,452.82904,395.8336,453.42642
12311.226,340.04288,451.05173,395.5473,451.68457
12378.436,341.186,449.2978,395.24188,449.96722
12443.959,342.26895,447.56888,394.9189,448.27603
12507.815,343.2931,445.86603,394.57956,446.61185
12570.045,344.25983,444.19064,394.22522,444.9758
12630.676,345.17075,442.5435,393.85712,443.36865
12689.742,346.02737,440.92538,393.47638,441.791
12747.279,346.83115,439.3369,393.08405,440.2433
12803.323,347.58377,437.7786,392.68118,438.7258
12857.908,348.28668,436.2507,392.26868,437.23898
12911.076,348.94153,434.75354,391.84753,435.7827
12962.861,349.54987,433.2871,391.4185,434.357
13013.31,350.11328,431.85132,390.9823,432.96188
13062.455,350.63327,430.4463,390.5398,431.59708
13110.339,351.11154,429.0719,390.09174,430.26236
13156.996,351.5495,427.72763,389.63855,428.9575
13202.479,351.94864,426.41336,389.181,427.68195
13246.81,352.31052,425.12863,388.71957,426.43546
13290.041,352.6366,423.8731,388.25485,425.21744
13332.2,352.9283,422.64624,387.7873,424.02747
13373.338,353.18716,421.4476,387.31738,422.86502
13413.485,353.41446,420.27664,386.84555,421.72946
13452.673,353.61157,419.13278,386.3722,420.62018
13490.952,353.7799,418.01556,385.89774,419.53677
13528.344,353.9205,416.92422,385.42236,418.47855
13564.89,354.035,415.85815,384.9466,417.4448
13600.619,354.12433,414.8169,384.4706,416.4349
13635.57,354.18985,413.7998,383.9948,415.4484
13669.773,354.23245,412.80615,383.5193,414.4845
13703.257,354.2536,411.83536,383.0445,413.5426
13736.053,354.25412,410.88684,382.5705,412.62225
13768.188,354.23514,409.95996,382.09753,411.72275
13799.695,354.19763,409.05408,381.62585,410.84332
13830.597,354.1426,408.16858,381.15558,409.98364
13860.921,354.07095,407.30307,380.687,409.143
13890.692,353.98367,406.4567,380.22018,408.3209
13919.936,353.88144,405.6291,379.75525,407.5166
13948.673,353.7653,404.81958,379.29242,406.72986
13976.926,353.6358,404.02768,378.83173,405.95996
14004.721,353.4939,403.25278,378.37335,405.2064
14032.07,353.34033,402.4944,377.91736,404.46863
14059.0,353.17566,401.7522,377.46393,403.74634
14085.527,353.00073,401.0254,377.01306,403.03882
14111.672,352.81604,400.3137,376.56488,402.34592
14137.445,352.6223,399.61667,376.1195,401.667
14162.868,352.42007,398.93384,375.67694,401.0016
14187.954,352.20993,398.26468,375.2373,400.3494
14212.717,351.99237,397.60886,374.8006,399.71
14237.178,351.76797,396.96606,374.367,399.08298
