Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
13861.358,241.4832,290.84763,266.1654,292.42325
13971.779,242.46971,290.63065,266.55017,292.25378
14067.378,243.42162,290.1935,266.80756,291.86157
14153.02,244.34183,289.61917,266.9805,291.31915
14231.79,245.23201,288.96686,267.09943,290.68625
14305.534,246.09254,288.27658,267.18457,290.00742
14375.55,246.92374,287.57428,267.24902,289.31317
14442.528,247.72502,286.8771,267.30106,288.62442
14507.051,248.49614,286.1958,267.34598,287.95416
14569.4375,249.23682,285.5373,267.38705,287.31033
14629.838,249.94698,284.9059,267.42645,286.69766
14688.491,250.62709,284.30417,267.46564,286.11813
14745.444,251.27754,283.73358,267.50555,285.57278
14800.863,251.89926,283.195,267.54712,285.06158
14854.815,252.49326,282.6887,267.59097,284.58392
14907.281,253.06046,282.21478,267.63763,284.1394
14958.394,253.60225,281.77292,267.6876,283.72708
15008.116,254.11977,281.3627,267.74124,283.346
15056.567,254.6144,280.98343,267.79892,282.99506
15103.778,255.0873,280.63416,267.86072,282.67313
15149.714,255.53958,280.3138,267.9267,282.37897
15199.8,255.91223,280.06015,267.9862,282.1414
15248.296,256.2727,279.83044,268.05157,281.9273
15295.513,256.62024,279.6265,268.12335,281.73825
15341.642,256.95447,279.44885,268.20166,281.5749
15386.8125,257.27542,279.29767,268.28656,281.43723
15431.117,257.5836,279.17242,268.378,281.32498
15474.611,257.8795,279.07275,268.47614,281.23767
15517.346,258.1638,278.998,268.58087,281.17453
15559.349,258.4373,278.9474,268.69232,281.13492
15600.655,258.7009,278.92032,268.8106,281.11823
15641.295,258.9554,278.916,268.9357,281.12357
15681.275,259.20172,278.9338,269.06775,281.1503
15720.625,259.44058,278.97308,269.20685,281.19772
15759.355,259.67285,279.03302,269.35294,281.26526
15797.482,259.8992,279.1131,269.50616,281.35217
15835.024,260.1205,279.2125,269.6665,281.45782
15871.991,260.33737,279.3307,269.83405,281.5816
15908.3955,260.5504,279.467,270.00873,281.72302
15944.25,260.76028,279.62088,270.19058,281.8814
15979.566,260.96756,279.79172,270.37964,282.05624
16014.349,261.1728,279.97888,270.57584,282.24698
16048.557,261.37695,280.18143,270.77917,282.4527
16082.208,261.58044,280.3988,270.98962,282.67297
16115.321,261.7836,280.6306,271.2071,282.90735
16147.903,261.9867,280.87625,271.43146,283.1553
16179.969,262.19016,281.13525,271.66272,283.41632
16211.522,262.39426,281.40717,271.9007,283.69
16242.579,262.59933,281.6914,272.1454,283.97586
16273.138,262.80557,281.98764,272.3966,284.27344
16303.207,263.0133,282.29532,272.6543,284.58224
16332.796,263.22278,282.61398,272.9184,284.90195
16361.908,263.43414,282.94327,273.18872,285.23212
16390.547,263.6477,283.28268,273.4652,285.57227
16418.72,263.8635,283.6319,273.74768,285.92212
16446.438,264.0818,283.99048,274.03613,286.28122
16473.693,264.30264,284.35806,274.33035,286.6492
16500.496,264.52618,284.7342,274.6302,287.02573
16526.86,264.7526,285.11856,274.93558,287.41046
16552.775,264.98193,285.51086,275.2464,287.80307
16578.258,265.2142,285.91083,275.5625,288.20322
16603.312,265.44955,286.31787,275.88373,288.61053
16627.934,265.688,286.73193,276.20996,289.0248
16652.129,265.92957,287.15253,276.54105,289.44565
16675.914,266.17432,287.5795,276.8769,289.87286
16699.28,266.42224,288.01248,277.21735,290.30606
16722.236,266.67337,288.4512,277.5623,290.74503
16744.787,266.92767,288.89536,277.9115,291.18954
16766.941,267.18518,289.3448,278.26498,291.63925
16788.701,267.44586,289.79913,278.6225,292.094
16810.062,267.70966,290.25815,278.9839,292.55347
16831.04,267.9766,290.7217,279.34915,293.01746
16851.63,268.2466,291.18945,279.71802,293.48566
16871.84,268.51968,291.66113,280.0904,293.95795
16891.684,268.79578,292.1367,280.46625,294.43408
16911.146,269.0748,292.61575,280.84528,294.91385
16930.244,269.35672,293.0982,281.22748,295.39703
16948.979,269.6415,293.58377,281.61264,295.8834
16967.355,269.92914,294.07233,282.00073,296.37283
16985.373,270.21945,294.5637,282.39157,296.86505
17003.04,270.51245,295.0576,282.78503,297.35995
17020.363,270.808,295.5539,283.18097,297.8573
17037.34,271.1061,296.0524,283.57925,298.35696
17053.977,271.4067,296.553,283.97986,298.8587
17070.28,271.7097,297.0555,284.3826,299.36246
17086.25,272.01495,297.55975,284.78735,299.86804
17101.893,272.32245,298.06558,285.19403,300.37518
17117.213,272.6321,298.57278,285.60245,300.88388
17132.209,272.94388,299.08136,286.01263,301.3939
17146.893,273.25766,299.59103,286.42435,301.90515
17161.262,273.57336,300.10168,286.83752,302.41745
17175.324,273.89087,300.61322,287.25204,302.93066
17189.078,274.2102,301.12555,287.66788,303.4447
17202.535,274.5312,301.63843,288.0848,303.95938
17215.693,274.85382,302.15182,288.5028,304.47464
17228.559,275.17798,302.66562,288.9218,304.99033
17241.137,275.5036,303.17966,289.3416,305.5063
17253.424,275.83057,303.6938,289.76218,306.02246
17265.432,276.15887,304.208,290.18344,306.5388
17277.162,276.4884,304.72223,290.60532,307.05502
