Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
7846.8477,323.98993,394.66803,359.32898,396.3876
7963.34,324.69357,394.89923,359.7964,396.58286
8067.963,325.25592,394.8828,360.06937,396.5293
8164.809,325.718,394.6849,360.20145,396.2972
8256.476,326.10803,394.35233,360.23016,395.9365
8344.466,326.44653,393.92004,360.1833,395.48282
8429.809,326.7474,393.41235,360.0799,394.96036
8513.103,327.02048,392.84705,359.93378,394.3861
8594.661,327.2729,392.23703,359.75494,393.7722
8674.792,327.50885,391.59103,359.54993,393.1265
8753.584,327.7321,390.9158,359.32394,392.45493
8831.212,327.94412,390.21585,359.08,391.76132
8907.741,328.14645,389.4951,358.82077,391.04892
8983.167,328.3403,388.75668,358.5485,390.3207
9057.594,328.52585,388.0025,358.26416,389.57812
9130.906,328.6965,387.23825,357.96738,388.82608
9203.221,328.8534,386.4639,357.65863,388.0645
9274.563,328.9972,385.68054,357.33887,387.29434
9344.892,329.12845,384.88986,357.00916,386.51718
9414.301,329.24762,384.09198,356.6698,385.73315
9482.739,329.3548,383.28857,356.3217,384.94373
9552.122,329.4533,382.45203,355.95267,384.12177
9620.413,329.53732,381.60812,355.57272,383.2933
9687.753,329.60764,380.7573,355.18246,382.45844
9754.225,329.6645,379.89993,354.78223,381.61765
9819.881,329.70813,379.03656,354.37234,380.77127
9884.761,329.73862,378.16782,353.95322,379.9198
9948.887,329.75592,377.29416,353.52502,379.06387
10012.283,329.7602,376.41638,353.0883,378.20404
10074.968,329.75134,375.535,352.6432,377.3409
10136.958,329.72946,374.65063,352.19006,376.47504
10198.27,329.69455,373.76404,351.7293,375.60706
10258.921,329.64667,372.87567,351.26117,374.73755
10318.926,329.58597,371.98624,350.7861,373.86707
10378.299,329.5125,371.09625,350.30438,372.99622
10437.058,329.4264,370.20627,349.81635,372.12546
10495.217,329.3278,369.31683,349.32233,371.2552
10552.79,329.2169,368.42834,348.82263,370.38605
10609.79,329.09387,367.54135,348.31763,369.51825
10666.234,328.959,366.65616,347.8076,368.65237
10722.137,328.81238,365.77338,347.29288,367.78876
10777.51,328.65424,364.89322,346.77374,366.9278
10832.354,328.4848,364.01617,346.2505,366.06985
10886.683,328.30417,363.14258,345.7234,365.21524
10940.52,328.1127,362.27274,345.19272,364.36435
10993.875,327.91058,361.40707,344.6588,363.51733
11046.762,327.6981,360.54565,344.1219,362.67462
11099.197,327.47528,359.689,343.58215,361.8363
11151.189,327.2427,358.83716,343.03992,361.00278
11202.757,327.00037,357.9905,342.49542,360.1742
11253.911,326.7486,357.1493,341.94894,359.35083
11304.664,326.48764,356.3136,341.40063,358.5328
11355.025,326.21786,355.48376,340.85083,357.72043
11405.012,325.93942,354.65994,340.29968,356.91376
11454.632,325.65265,353.84225,339.74744,356.11298
11503.897,325.3577,353.03088,339.19427,355.31836
11552.821,325.05496,352.22604,338.6405,354.5299
11601.412,324.74466,351.42783,338.08624,353.7478
11649.685,324.4271,350.63635,337.53174,352.9722
11697.6455,324.10245,349.85178,336.9771,352.20322
11745.304,323.77112,349.0742,336.42267,351.44098
11792.677,323.43326,348.30377,335.86853,350.68552
11839.767,323.08917,347.54053,335.31485,349.93698
11886.585,322.73926,346.7846,334.76193,349.19547
11933.142,322.38358,346.03604,334.2098,348.46106
11979.445,322.0225,345.295,333.65875,347.73383
12025.505,321.65628,344.56152,333.1089,347.01382
12071.329,321.2852,343.8357,332.56042,346.30115
12116.926,320.90945,343.11758,332.01352,345.5959
12162.297,320.52933,342.40717,331.46826,344.89804
12207.458,320.1451,341.70462,330.92487,344.20773
12252.412,319.757,341.00992,330.38345,343.52496
12297.166,319.36533,340.32315,329.84424,342.84985
12341.726,318.9702,339.64435,329.30728,342.18234
12386.1,318.57202,338.97363,328.77283,341.52255
12430.292,318.17096,338.3109,328.24094,340.87054
12474.305,317.7672,337.65628,327.71173,340.22638
12518.15,317.3611,337.0099,327.1855,339.58997
12561.829,316.9528,336.37158,326.66217,338.96146
12605.346,316.5425,335.74152,326.14203,338.34082
12648.707,316.13052,335.11978,325.62515,337.72824
12691.914,315.71704,334.50623,325.11163,337.12354
12734.973,315.30225,333.901,324.60162,336.5269
12777.885,314.88644,333.30414,324.09528,335.9383
12820.654,314.46976,332.71567,323.5927,335.35776
12863.285,314.0524,332.13556,323.094,334.78528
12905.777,313.63467,331.5639,322.5993,334.22098
12948.139,313.21667,331.0007,322.1087,333.6649
12990.363,312.79858,330.44595,321.62225,333.11694
13032.459,312.38077,329.89972,321.14026,332.57724
13074.43,311.96323,329.362,320.6626,332.04575
13116.2705,311.5463,328.8328,320.18954,331.52255
13157.984,311.13004,328.31216,319.7211,331.00763
13199.576,310.71472,327.80017,319.25745,330.50104
13241.042,310.3005,327.29672,318.7986,330.0028
13282.388,309.88754,326.8019,318.34473,329.51288
13323.606,309.47604,326.31577,317.8959,329.0314
13364.707,309.06616,325.83826,317.4522,328.5583
13405.682,308.65805,325.36942,317.01373,328.0937
13446.534,308.25192,324.90933,316.58063,327.63748
