Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
155.61,100.0,100.6,100.07,104.3225
300.96091836734695,100.0,101.60776636734694,100.22504097959184,108.36002551020408
446.3118367346939,100.0,102.84065567346939,100.44574281632653,112.39755102040814
591.6627551020408,100.0,104.21703626530612,100.7230353265306,116.43507653061225
737.0136734693878,100.00876024489796,105.70783795918368,101.04784832653061,120.47260204081633
882.3645918367347,100.0269006122449,107.29430051020408,101.41956193877552,124.51012755102039
1027.7155102040815,100.05442273022284,108.94209562270139,101.83820004326819,128.54765306122448
1173.0664285714286,100.08698657142857,110.651926,102.28938585714286,132.58517857142857
1318.4173469387756,100.14598142857143,112.41893510204082,102.78614244897959,136.62270408163263
1463.7682653061224,100.21544551020408,114.22346469387756,103.31158395918368,140.66022959183675
1609.1191836734693,100.31281534693878,116.0655147755102,103.87454595918368,144.69775510204082
1754.4701020408165,100.42909608163266,117.94538665306122,104.47532975510205,148.73528061224488
1899.8210204081633,100.56460628571428,119.85410273469388,105.10495775510203,152.772806122449
2045.1719387755102,100.73748632653061,121.79095918367348,105.77203091836734,156.81033163265306
2190.522857142857,100.92989714285714,123.755956,106.45863485714285,160.84785714285712
2335.8737755102043,101.150456292517,125.74777810204083,107.18540538095239,164.8853826530612
2481.224693877551,101.39783276190475,127.75874571428572,107.9366650340136,168.9229081632653
2626.575612244898,101.67334959863945,129.7964553197279,108.71606505442176,172.96043367346937
2771.9265306122447,101.97700680272109,131.85292517006803,109.52360544217687,176.99795918367346
2917.277448979592,102.3095828707483,133.92815526530612,110.35928619727892,181.03548469387755
3062.628367346939,102.67874231292517,136.02214560544218,111.22263876190478,185.0730102040816
3207.9792857142857,103.06697923809524,138.13473757142856,112.10506880952381,189.11053571428567
3353.330204081633,103.4933419319728,140.25686097959183,113.02562462585036,193.1480612244898
3498.6811224489797,103.93878210884353,142.4076006122449,113.96525792517008,197.18558673469389
3644.0320408163266,104.42066893877552,144.5764806122449,114.94133787755102,201.22311224489798
3789.3829591836734,104.92387085034014,146.758996585034,115.9342285170068,205.260637755102
3934.73387755102,105.46265099319727,148.9528349387755,116.94976391836734,209.29816326530613
4080.0847959183675,106.02957150340137,151.16543353741497,117.99955517006802,213.33568877551025
4225.435714285714,106.62331,153.39547,119.06810666666667,217.3732142857143
4370.786632653061,107.23783362585034,155.63589902721088,120.15643085034014,221.41073979591835
4516.137551020408,107.88917523809523,157.89508829931972,121.27289540136054,225.44826530612247
4661.488469387755,108.56826465306122,160.17244896938774,122.41710775510204,229.48579081632653
4806.839387755102,109.2761969387755,162.4595823265306,123.58674702040815,233.5233163265306
4952.190306122448,110.00916357142857,164.762338877551,124.7782525510204,237.56084183673468
5097.541224489795,110.76368653061225,167.08105959183672,125.99510236734693,241.59836734693872
5242.892142857142,111.548836,169.41164657142855,127.23071242857141,245.63589285714284
5388.243061224489,112.36715355102041,171.76099379591832,128.48725893877548,249.6734183673469
5533.593979591837,113.2060976122449,174.12723499999998,129.77194581632654,253.710943877551
5678.944897959183,114.07318204081633,176.5028563265306,131.08321673469388,257.7484693877551
5824.29581632653,114.96591406122448,178.88848096938776,132.41200151020408,261.78599489795914
5969.646734693877,115.88416888435374,181.29317579591836,133.76203930612243,265.82352040816323
6114.997653061224,116.82806466666666,183.85647509523807,135.14021746938775,269.8610459183673
