Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6974.6997,247.69412,381.04416,314.36914,382.93173
7108.6704,249.63562,383.7505,316.69305,385.6042
7236.9404,251.56143,385.94397,318.7527,387.76352
7361.6987,253.47144,387.75116,320.6113,389.5285
7484.2256,255.3672,389.26114,322.31418,390.98907
7605.154,257.25104,390.53714,323.8941,392.21143
7724.744,259.12524,391.6231,325.37418,393.24292
7843.148,260.98975,392.5477,326.76874,394.11496
7960.341,262.84482,393.33203,328.08844,394.85016
8076.3477,264.6886,393.989,329.3388,395.46234
8191.128,266.5194,394.52826,330.52383,395.96173
8304.606,268.33588,394.95798,331.6469,396.35632
8416.797,270.1356,395.28265,332.7091,396.65048
8527.639,271.91705,395.50803,333.71252,396.84943
8637.155,273.67795,395.6373,334.65762,396.9561
8745.335,275.4165,395.67465,335.5456,396.97424
8852.134,277.13168,395.62488,336.3783,396.90836
8957.589,278.82166,395.4908,337.15625,396.76108
9061.652,280.48633,395.27695,337.88165,396.53656
9164.363,282.12418,394.98563,338.5549,396.23724
9265.715,283.73428,394.62054,339.17743,395.86646
9365.939,285.25314,394.22595,339.73956,395.4654
9464.832,286.7439,393.7617,340.2528,394.997
9562.394,288.2035,393.23502,340.71924,394.46844
9658.611,289.6295,392.6516,341.14056,393.8852
9753.479,291.02008,392.01627,341.5182,393.25208
9846.986,292.37393,391.33295,341.85345,392.57312
9939.134,293.69,390.60565,342.14783,391.8522
10029.92,294.9675,389.83786,342.40268,391.09268
10119.347,296.2059,389.033,342.61945,390.298
10207.423,297.40457,388.19424,342.7994,389.47122
10294.157,298.56332,387.32492,342.94412,388.61554
10379.555,299.68204,386.42804,343.05505,387.73376
10463.632,300.7604,385.50644,343.13342,386.8288
10546.395,301.79852,384.56287,343.1807,385.90338
10627.859,302.79642,383.6002,343.1983,384.95996
10708.039,303.7543,382.6209,343.18762,384.0013
10786.946,304.67227,381.62756,343.1499,383.02948
10864.599,305.55063,380.6223,343.0865,382.04694
10941.012,306.3896,379.60754,342.99857,381.05573
11016.201,307.1896,378.58533,342.88745,380.05783
11090.189,307.95105,377.5576,342.75433,379.05524
11162.977,308.67487,376.52582,342.60034,378.0493
11234.583,309.36154,375.4918,342.42667,377.04166
11305.032,310.01147,374.45718,342.2343,376.034
11374.347,310.6252,373.42355,342.02438,375.0277
11442.545,311.20343,372.39224,341.79785,374.02408
11509.651,311.74667,371.36444,341.55554,373.02432
11575.685,312.25568,370.34158,341.29865,372.0296
11640.671,312.7311,369.32468,341.0279,371.04105
11704.634,313.17383,368.3146,340.7442,370.0594
11767.597,313.58453,367.31247,340.4485,369.08563
11829.578,313.96396,366.319,340.14148,368.12045
11890.606,314.31296,365.33493,339.82394,367.1646
11950.705,314.63235,364.36105,339.4967,366.21884
12009.899,314.9229,363.39792,339.1604,365.28354
12068.208,315.18552,362.4461,338.8158,364.35928
12125.661,315.42096,361.506,338.4635,363.4465
12182.278,315.6301,360.57822,338.10416,362.54565
12238.083,315.81378,359.66293,337.73834,361.65698
12293.099,315.97278,358.76062,337.3667,360.78085
12347.352,316.10803,357.87146,336.98975,359.9175
12400.863,316.2203,356.99576,336.60803,359.0671
12453.65,316.31042,356.1337,336.22205,358.22986
12505.745,316.37918,355.28543,335.8323,357.4059
12557.166,316.4275,354.45105,335.43927,356.5953
12607.93,316.4561,353.6306,335.04333,355.7982
12658.062,316.4657,352.8243,334.64502,355.01456
12707.58,316.4572,352.032,334.24463,354.24454
12756.507,316.43137,351.2539,333.84265,353.48798
12804.86,316.38892,350.48984,333.4394,352.74496
12852.657,316.3306,349.73987,333.03522,352.0154
12899.92,316.25708,349.00388,332.6305,351.29938
12946.666,316.1692,348.28192,332.22556,350.59665
12992.907,316.06754,347.5738,331.82068,349.90726
13038.668,315.95282,346.87943,331.41614,349.23108
13083.958,315.82578,346.1988,331.01227,348.56796
13128.796,315.68698,345.5317,330.60934,347.91794
13173.193,315.5371,344.87817,330.20764,347.28076
13217.17,315.37668,344.23798,329.8073,346.6564
13260.736,315.20645,343.6109,329.4087,346.04468
13303.907,315.02695,342.997,329.01196,345.44553
13346.691,314.83868,342.39603,328.61737,344.85876
13389.1045,314.6423,341.8079,328.2251,344.28427
13431.155,314.43826,341.23236,327.83533,343.72192
13472.858,314.22717,340.6694,327.4483,343.1716
13514.222,314.00943,340.11877,327.0641,342.63312
13555.254,313.78564,339.58044,326.68304,342.1064
13595.967,313.5562,339.0541,326.30518,341.59125
13636.369,313.3216,338.5398,325.9307,341.08762
13676.467,313.08224,338.03726,325.55975,340.59528
13716.272,312.83862,337.5463,325.19244,340.11417
13755.79,312.5911,337.067,324.82904,339.64417
13795.024,312.34012,336.59897,324.46954,339.185
13833.985,312.08603,336.14218,324.1141,338.73666
13872.681,311.82928,335.69647,323.76288,338.299
13911.112,311.57013,335.2618,323.41595,337.87198
13949.284,311.30905,334.83786,323.07346,337.45538
13987.208,311.04623,334.42465,322.73544,337.04907
14024.885,310.7821,334.02203,322.40207,336.65298
