Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
144.0,160.13,164.91,164.48,164.4126317248
289.46938775510205,162.63207346938776,164.91,164.4024163265306,164.8010968509633
434.9387755102041,164.40212789115648,169.68884625850342,165.12993741496598,169.69780212270206
580.4081632653061,164.73185850340138,166.41093605442177,165.12023945578233,166.38952042465309
725.8775510204082,164.83040233236153,166.75391253644312,165.14469387755102,166.75922044058566
871.3469387755102,164.86048979591837,171.09812244897958,165.54191836734694,171.12491062632816
1016.8163265306123,164.87020116618075,178.46695626822157,166.56408163265309,178.4990548486892
1162.2857142857142,164.88110476190477,179.95068571428573,167.29253333333332,179.97651830136687
1307.7551020408164,164.90107288629738,182.95368513119533,168.04253061224492,182.9863987106426
1453.2244897959185,164.94527113702623,186.11321282798835,168.909416909621,186.14613624631605
1598.6938775510205,165.03175510204082,188.60057142857144,169.73440816326533,188.63612420588407
1744.1632653061224,165.15161516034985,195.64431778425654,170.97074344023324,195.70113444238453
1889.6326530612246,165.32292789115647,198.43079455782313,172.20712108843537,198.4712822079706
2035.1020408163267,165.54061807580175,198.05372011661808,172.94771428571428,198.09633504205834
2180.5714285714284,165.81551020408165,202.41567346938777,174.01216326530613,202.46754869948572
2326.0408163265306,166.1358367346939,209.1704489795918,175.4492244897959,209.2363096152343
2471.5102040816328,166.51127988338195,211.48455393586005,176.827527696793,211.5251314703965
2616.979591836735,166.94353469387755,206.9143700680272,177.30553741496598,206.94317083092147
2762.448979591837,167.41588921282798,211.7916093294461,178.26681632653063,211.84950461607536
2907.918367346939,167.94396501457726,215.8298250728863,179.499889212828,215.88780909707992
3053.387755102041,168.51951020408163,218.26673469387757,180.6757142857143,218.32221999934697
3198.857142857143,169.11830612244898,220.17948979591839,181.77034693877553,220.23760739890818
3344.326530612245,169.75950204081633,227.33977959183673,183.3121142857143,227.42028595060899
3489.795918367347,170.43345189504373,232.7198192419825,185.07980174927113,232.7945180510288
3635.265306122449,171.13855976676385,235.7633644314869,186.6275160349854,235.84222418557906
3780.7346938775513,171.88591836734693,241.67408163265307,188.43612244897957,241.76172034303676
3926.2040816326535,172.67632361516036,242.75667930029152,190.00533236151605,242.82820127603037
4071.673469387755,173.5285523809524,243.30001904761906,191.25180408163266,243.37680278360003
4217.142857142857,174.4230612244898,247.88518367346938,192.82718367346936,247.97122152469714
4362.6122448979595,175.36925364431488,253.2104664723032,194.61989504373176,253.30223911331385
4508.081632653061,176.35563265306124,256.17212244897956,196.32375510204082,256.2560039436523
4653.551020408164,177.37533236151603,257.23138483965016,197.77138483965015,257.31253304966884
4799.0204081632655,178.43615238095236,258.6652108843537,199.16919455782315,258.74592127252123
4944.489795918367,179.53234985422742,260.1693586005831,200.55465306122449,260.24977078467776
5089.95918367347,180.66439067055396,261.6333294460641,201.92676384839652,261.71272448206184
5235.428571428572,181.82485714285716,264.2582857142857,203.376,264.3428079310286
5380.897959183674,183.008583090379,268.18962390670555,205.00927696793002,268.2796686533921
5526.367346938776,184.2198857142857,269.1495836734694,206.4998857142857,269.2317056853597
5671.836734693878,185.44661224489795,270.3703673469388,207.85987172011662,270.45896357526533
5817.30612244898,186.69071720116617,275.80789504373183,209.60820991253644,275.9072707920665
5962.775510204082,187.953306122449,280.92979591836735,211.56718367346937,281.03055629443105
6108.244897959184,189.23432944606415,282.36245189504376,213.32757725947522,282.4500611288292
6253.714285714286,190.53742857142856,282.31205714285716,214.76695238095238,282.3984416400343
6399.183673469388,191.85847813411078,287.15020991253647,216.4946880466472,287.25583718168605
6544.65306122449,193.20320699708455,295.7377609329446,218.7617551020408,295.8586197544289
6690.122448979592,194.55273469387757,301.97657142857145,221.1377551020408,302.0916618050204
6835.591836734694,195.90632361516035,304.14027405247816,223.16709037900876,304.2503575133217
6981.061224489797,197.28378775510205,304.9655156462585,225.00238095238095,305.06557730002504
7126.530612244898,198.6963731778426,301.52872886297376,226.38538192419824,297.45283688409376
7272.0,200.14485714285715,276.5711428571429,224.71914285714286,273.2607263058286
7417.469387755103,201.62009314070457,253.4140294738585,221.40656414289853,257.6464140095915
7562.938775510204,203.10933142857144,280.0262665306125,223.47308285714288,282.48042485003043
7708.408163265307,204.5755804664723,305.60642390670546,227.8548672011662,305.2716690742145
7853.877551020409,205.95808046647232,301.0061029154519,229.71717682215743,300.9061583674663
7999.34693877551,207.2460436734694,300.2072601360544,231.2544693877551,299.4346595229495
8144.816326530613,208.48978877551022,294.4556459183673,232.18833236151602,293.6908422267625
8290.285714285714,209.73934285714287,287.80598,232.56289999999998,287.6364150492
8435.755102040817,211.0088698250729,285.5844058309038,233.02542040816326,285.60773118540885
8581.224489795919,212.29825437317785,285.8243150145773,233.75461486880468,285.4878041948555
8726.69387755102,213.59183904761906,283.3213897959183,234.33611700680274,282.9515210702939
8872.163265306122,214.86943702623907,280.0501862973761,234.70492507288628,279.6989012518068
9017.632653061224,216.12158530612243,277.3196142857143,235.02146530612245,277.0491576783148
9163.102040816328,217.3370167638484,274.2589569970845,235.22540189504375,274.312566251025
9308.57142857143,218.51337142857145,274.338643877551,235.6204948979592,273.9640082135102
9454.040816326531,219.6525556462585,272.12778122448975,235.9835680272109,271.48593221334096
9599.510204081633,220.7383029154519,266.9321016034985,235.94232682215744,266.6689547244532
9744.979591836734,221.77155714285715,263.7809918367347,235.85379469387755,263.9955788517995
9890.448979591838,222.76454314868806,264.6728564139942,236.0966721574344,264.13984819314175
10035.91836734694,223.7072615770077,261.91905767017727,236.29368643388833,260.8785977789787
10181.387755102041,224.57644897959185,253.40463945578227,235.71042176870748,253.00170725485438
10326.857142857143,225.39171428571427,249.7731836734694,235.21028571428573,249.53512163629387
10472.326530612245,226.15500952380953,248.19185578231293,234.95278911564625,247.70313518491048
10617.795918367348,226.86845189504373,245.14037026239063,234.62366763848397,244.7035880864859
10763.26530612245,227.52846064139942,241.63239941690958,234.0832390670554,241.7319878254096
10908.734693877552,228.1269387755102,241.84561904761907,233.89153741496597,241.6994738970857
11054.204081632653,228.66554744525547,241.3327200953374,233.86507969611202,241.08086788999458
11199.673469387755,229.1367768707483,238.91196054421766,233.5870054421769,238.81988826675098
11345.142857142857,229.5556836734694,239.27691836734692,233.49758163265307,238.52171391266938
11490.61224489796,229.9178693877551,237.16708979591834,233.12795918367345,236.23411286378115
11636.081632653062,228.49555976676385,234.98912827988337,232.38045626822156,234.1538707587092
11781.551020408164,226.81605685131194,233.69567055393586,231.7639139941691,232.96646052007466
11927.020408163266,226.68522857142855,232.85842585034013,231.38461904761905,231.79777833014694
12072.489795918367,224.09541545189504,232.2927857142857,230.93710495626823,230.80957902366137
12217.95918367347,219.51469387755097,231.890706122449,230.18382857142856,229.99452726917244
12363.428571428572,214.94906122448975,231.59748979591836,229.29073469387754,229.28957258575508
12508.897959183674,210.57162536443147,231.42153790087465,228.29071428571427,228.678378536246
12654.367346938776,206.1421170068027,231.34985306122448,227.2139238095238,228.3449080279967
12799.836734693878,202.03246501457727,231.31410641399418,226.07193731778423,228.15561530673443
12945.30612244898,201.07897959183674,231.25105714285715,225.18742448979592,227.41863512110206
13090.775510204083,196.1550743440233,231.13562099125366,224.11058892128278,226.99588118939124
13236.244897959185,190.78556122448975,230.95639941690962,222.72481778425654,226.78155160081792
13381.714285714286,189.52371428571428,230.72765714285714,221.65330476190476,226.64106256165715
13527.183673469388,189.99682653061225,230.4436326530612,220.84330174927115,225.6732357810421
13672.65306122449,186.04931836734696,230.09923265306122,219.87115918367346,224.84956220374787
13818.122448979593,179.29756122448975,229.70030174927112,218.3673221574344,224.35341077157102
13963.591836734695,176.3858017492711,229.256610787172,217.01944606413994,224.43619002311604
14109.061224489797,179.55809523809523,228.76379183673467,216.2043319727891,223.81814388397473
14254.530612244898,181.22275218658893,228.23628134110788,215.72404664723032,222.97502825048244
14400.0,177.56,227.66,214.77,222.09083502
