Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
13075.021,319.96005,390.1132,355.03662,391.7485
13179.843,320.88077,389.75772,355.31924,391.42865
13266.647,321.6772,389.15765,355.41742,390.86
13341.628,322.37943,388.3965,355.38797,390.12247
13408.572,323.0079,387.53418,355.27106,389.2778
13469.805,323.57666,386.61215,355.09442,388.3709
13526.898,324.09583,385.65848,354.87714,387.43225
13580.752,324.57196,384.69302,354.6325,386.48325
13632.056,325.01013,383.72815,354.36914,385.53714
13681.219,325.41376,382.77246,354.0931,384.60294
13728.458,325.7852,381.83218,353.8087,383.68668
13774.039,326.12698,380.91055,353.51877,382.79123
13818.046,326.44064,380.0105,353.2256,381.91898
13860.657,326.72797,379.13333,352.93066,381.07062
13901.957,326.9904,378.2799,352.63513,380.24677
13941.943,327.2292,377.4514,352.34027,379.44778
13980.756,327.4459,376.6476,352.04675,378.67328
14018.365,327.6417,375.8687,351.7552,377.92325
14054.892,327.81796,375.1143,351.46613,377.19675
14090.369,327.97577,374.38354,351.17966,376.49304
14124.7705,328.11615,373.67554,350.89584,375.81094
14163.028,328.19586,372.99374,350.5948,375.15097
14199.877,328.26044,372.3292,350.2948,374.50766
14235.6455,328.30997,371.6825,349.99622,373.88162
14270.53,328.3446,371.05392,349.69928,373.27304
14304.669,328.36456,370.4433,349.40393,372.68167
14338.145,328.37033,369.85022,349.1103,372.10727
14371.017,328.3623,369.2742,348.81824,371.54938
14403.344,328.34116,368.71484,348.528,371.00745
14435.149,328.3075,368.17172,348.23962,370.48114
14466.472,328.26187,367.6442,347.95303,369.96982
14497.335,328.20502,367.13193,347.66846,369.47308
14527.764,328.1377,366.63437,347.38605,368.99054
14557.781,328.06046,366.15118,347.10583,368.52167
14587.4,327.97385,365.68192,346.82788,368.0661
14616.64,327.87857,365.22607,346.5523,367.6234
14645.523,327.77527,364.78345,346.27936,367.19327
14674.058,327.66446,364.35355,346.009,366.77527
14702.263,327.54663,363.9359,345.74127,366.36914
14730.156,327.4224,363.53043,345.4764,365.9745
14757.743,327.29224,363.1366,345.21442,365.59097
14785.038,327.15662,362.75415,344.95538,365.2184
14812.003,327.01642,362.38257,344.6995,364.8562
14838.655,326.87195,362.0215,344.44672,364.50412
14865.011,326.72366,361.67075,344.1972,364.16193
14891.089,326.57178,361.3299,343.95084,363.8293
14916.892,326.41672,360.99884,343.70776,363.50607
14942.435,326.25885,360.6772,343.46802,363.19186
14967.724,326.09848,360.3648,343.23163,362.88657
14992.762,325.93588,360.06128,342.9986,362.58984
15017.562,325.77142,359.76657,342.76898,362.30154
15042.124,325.60535,359.48032,342.54285,362.02133
15066.456,325.43793,359.20224,342.32007,361.7491
15090.566,325.26938,358.93228,342.10083,361.48468
15114.45,325.10004,358.67014,341.88507,361.22778
15138.122,324.93015,358.41568,341.6729,360.9783
15161.581,324.7599,358.1686,341.46423,360.736
15184.828,324.5894,357.9289,341.25916,360.50073
15207.876,324.41895,357.69623,341.0576,360.27234
15230.717,324.2487,357.4705,340.8596,360.0507
15253.358,324.07886,357.25156,340.66522,359.83554
15275.808,323.9096,357.0392,340.47443,359.62686
15298.065,323.741,356.8333,340.28717,359.4244
15320.126,323.5732,356.63376,340.1035,359.22812
15342.001,323.40646,356.44034,339.9234,359.03784
15363.691,323.24078,356.25305,339.74692,358.85342
15385.199,323.07632,356.07166,339.57397,358.6748
15406.527,322.91324,355.89603,339.40463,358.5018
15427.671,322.7516,355.7261,339.23883,358.3343
15448.64,322.5914,355.56177,339.0766,358.17233
15469.431,322.43292,355.40286,338.9179,358.01556
15490.047,322.2761,355.24936,338.76273,357.8641
15510.49,322.12112,355.101,338.61108,357.71774
15530.763,321.968,354.9579,338.46295,357.57642
15550.856,321.81677,354.8198,338.3183,357.44
15570.786,321.6676,354.68668,338.17712,357.30844
15590.546,321.52045,354.55838,338.03943,357.18167
15610.135,321.3754,354.4349,337.90515,357.0596
15629.559,321.23257,354.31607,337.77432,356.94208
15648.814,321.0919,354.20187,337.64688,356.82907
15667.904,320.9535,354.0922,337.52283,356.72055
15686.831,320.8174,353.98694,337.40216,356.61642
15705.59,320.68356,353.88614,337.28485,356.51654
15724.188,320.55215,353.7896,337.1709,356.4209
15742.619,320.4231,353.69724,337.06018,356.3294
15760.892,320.29642,353.60907,336.95276,356.24197
15778.996,320.17224,353.52502,336.84863,356.15863
15796.943,320.05045,353.44492,336.74768,356.07922
15814.7295,319.93115,353.36884,336.65,356.0037
15832.354,319.8143,353.2966,336.55545,355.932
15849.815,319.69995,353.22818,336.46405,355.86407
15867.12,319.58817,353.1635,336.37585,355.79987
15884.263,319.47885,353.1026,336.2907,355.73932
15901.245,319.37207,353.0453,336.20868,355.68234
15918.073,319.26776,352.9916,336.1297,355.62894
15934.74,319.166,352.94135,336.05365,355.57895
15951.248,319.06677,352.89468,335.9807,355.53247
15967.601,318.9701,352.85135,335.9107,355.48938
15983.793,318.87585,352.81137,335.84363,355.44955
15999.829,318.7842,352.77475,335.77948,355.41302
