Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
8469.809,146.01291,197.66501,171.83896,198.44609
8598.918,147.12564,197.4192,172.27243,198.19986
8723.982,148.2782,197.03337,172.65579,197.8138
8846.1045,149.45396,196.529,172.99149,197.30342
8965.944,150.63953,195.9223,173.28091,196.68547
9083.872,151.82423,195.22577,173.525,195.97508
9200.253,152.99867,194.44772,173.7232,195.18326
9315.208,154.15605,193.59552,173.8758,194.31952
9428.942,155.29025,192.67436,173.9823,193.39018
9541.555,156.3965,191.68977,174.04314,192.40135
9653.048,157.47148,190.64743,174.05945,191.35867
9763.548,158.51202,189.55196,174.03198,190.26633
9872.823,159.50923,188.4145,173.96187,189.13464
9981.032,160.46257,187.23747,173.85002,187.96542
10088.224,161.37164,186.02477,173.69821,186.76218
10194.347,162.2362,184.78154,173.50888,185.52968
10299.521,163.05666,183.51135,173.284,184.27113
10403.681,163.83322,182.2195,173.02637,182.99158
10506.927,164.56676,180.90952,172.73813,181.69438
10609.261,165.25797,179.58585,172.4219,180.3838
10710.604,165.90744,178.25343,172.08044,179.06474
10813.381,166.4803,176.97054,171.72542,177.78857
10915.07,167.01932,175.684,171.35165,176.50916
11015.79,167.5238,174.4003,170.96205,175.23279
11115.61,167.99367,173.12485,170.55927,173.9647
11214.58,168.42928,171.86214,170.1457,172.70946
11312.733,168.83128,170.61623,169.72375,171.4709
11410.087,169.20068,169.39066,169.29567,170.25252
11506.655,169.5386,168.1887,168.86365,169.05742
11602.449,169.84639,167.01334,168.42987,167.88843
11697.473,170.12549,165.86732,167.9964,166.74825
11791.733,170.37738,164.75314,167.56526,165.63924
11885.235,170.6037,163.6732,167.13846,164.56369
11977.978,170.80614,162.62956,166.71785,163.52362
12069.965,170.98636,161.62416,166.30527,162.52092
12161.196,171.14612,160.65877,165.90244,161.55731
12251.674,171.28706,159.735,165.51103,160.63438
12341.3955,171.41096,158.85431,165.13263,159.75354
12430.36,171.51949,158.01796,164.76872,158.91609
12518.569,171.6143,157.22714,164.42072,158.12318
12606.016,171.69708,156.4828,164.08994,157.37578
12692.707,171.76947,155.7858,163.77763,156.67479
12778.608,171.83342,155.13647,163.48495,156.02057
12863.729,171.89043,154.53545,163.21294,155.4138
12948.063,171.94196,153.98328,162.96262,154.85507
13031.614,171.98943,153.48035,162.7349,154.34471
13114.381,172.03429,153.02682,162.53055,153.88301
13196.358,172.07791,152.62294,162.35043,153.47011
13277.546,172.12164,152.2686,162.19513,153.1061
13357.938,172.1668,151.96384,162.0653,152.79094
13437.534,172.21455,151.70837,161.96146,152.52446
13516.33,172.26614,151.50203,161.8841,152.30649
13594.317,172.32268,151.3444,161.83354,152.13672
13671.503,172.38524,151.23514,161.81018,152.01483
13747.874,172.45483,151.17372,161.81427,151.94034
13823.43,172.53241,151.15959,161.84601,151.91278
13898.169,172.61885,151.19217,161.90552,151.9316
13972.086,172.71501,151.27074,161.99287,151.9962
14045.179,172.82167,151.39468,162.10818,152.10596
14117.448,172.93953,151.56316,162.25134,152.2601
14188.884,173.06926,151.7754,162.42233,152.45796
14259.49,173.21146,152.03061,162.62103,152.69873
14329.267,173.36665,152.32785,162.84726,152.98158
14398.203,173.53539,152.66628,163.10083,153.30568
14466.304,173.71803,153.04492,163.38147,153.67017
14533.564,173.91504,153.46289,163.68896,154.07414
14599.988,174.12672,153.91919,164.02295,154.51671
14665.572,174.35335,154.41287,164.38312,154.99692
14730.321,174.59521,154.94289,164.76904,155.51382
14794.227,174.8525,155.50833,165.18042,156.06647
14857.297,175.1253,156.10806,165.61668,156.65387
14919.525,175.41383,156.74118,166.07751,157.27509
14980.92,175.71812,157.4066,166.56236,157.92908
15041.477,176.03822,158.10335,167.07079,158.61491
15101.203,176.37413,158.83038,167.60226,159.33159
15160.096,176.72583,159.58667,168.15625,160.07808
15218.159,177.09329,160.37126,168.73227,160.85349
15275.398,177.47635,161.1831,169.32973,161.65675
15331.813,177.87497,162.02121,169.94809,162.48692
15387.409,178.28897,162.88461,170.58679,163.3431
15442.19,178.71819,163.77235,171.24527,164.22421
15496.16,179.16246,164.68344,171.92294,165.12938
15549.318,179.62155,165.61694,172.61925,166.05766
15601.679,180.09525,166.57193,173.33359,167.00813
15653.241,180.5833,167.54744,174.06537,167.97986
15704.008,181.08546,168.54262,174.81404,168.97197
15753.99,181.60146,169.5566,175.57903,169.98358
15803.1875,182.13101,170.58844,176.35973,171.0138
15851.609,182.6738,171.63733,177.15556,172.06178
15899.262,183.22952,172.70245,177.96599,173.12671
15946.153,183.7979,173.78296,178.79044,174.20773
15992.281,184.37856,174.87807,179.62831,175.30406
16037.663,184.97119,175.98695,180.47906,176.41489
16082.296,185.57547,177.10893,181.3422,177.53947
16126.192,186.19104,178.2432,182.21712,178.67706
16169.362,186.81757,179.38904,183.1033,179.82689
16211.806,187.4547,180.54579,184.00024,180.98827
16253.53,188.10208,181.7127,184.9074,182.16048
16294.549,188.75938,182.88918,185.82428,183.3429
16334.859,189.42625,184.0745,186.75037,184.53477
