Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
156.81,100.0,100.89,100.09,101.01879166666669
302.14867346938775,100.0,102.1415274659864,100.27571052721088,102.34702565476192
447.48734693877554,100.0,103.48221168367347,100.51368535714286,103.75550071938774
592.8260204081632,100.01177955782313,104.92282954081634,100.80737071428571,105.25391605952382
738.1646938775511,100.02792829931973,106.40043938775511,101.14649428571428,106.78562419047618
883.5033673469388,100.05185937200592,107.91065613622526,101.51896559446047,108.34667853280682
1028.8420408163265,100.0922334687528,109.44487181260637,101.93078138127855,109.92933191025729
1174.1807142857144,100.14890863095239,110.99206095238095,102.36214214285715,111.52366140476191
1319.5193877551021,100.22640844671201,112.5573888888889,102.83825566893424,113.13431581632653
1464.8580612244898,100.3313752664399,114.13996555555555,103.3388666553288,114.76049408503401
1610.1967346938777,100.45414099773242,115.7381083446712,103.86060988662132,116.40068186394561
1755.5354081632654,100.60755404195011,117.34490812358277,104.40966709750566,118.04866093367349
1900.874081632653,100.78577161564625,118.95549391156462,104.98663583333334,119.70004741156463
2046.212755102041,100.99575317460318,120.57844243197279,105.58582123015873,121.36256034863946
2191.551428571429,101.22183555555556,122.20139095238096,106.20754777777778,123.0250732857143
2336.8901020408166,101.47906408730158,123.83768782312926,106.85152157596373,124.69959973809524
2482.2287755102043,101.76166706349207,125.48485945578231,107.51361997732427,126.3839134761905
2627.567448979592,102.06512404761905,127.13292837585034,108.20204267006804,128.06903477295918
2772.9061224489797,102.40825941043083,128.79120861678004,108.9105306122449,129.7633462585034
2918.244795918368,102.76373238945578,130.44661515306123,109.63746477891156,131.45507140986396
3063.5834693877555,103.14588649659864,132.11800989795918,110.39135719954649,133.1611859489796
3208.922142857143,103.5576794047619,133.78940464285714,111.15842242063492,134.86730048809525
3354.260816326531,103.99529258503401,135.47225445578232,111.94748955782312,136.5837245884354
3499.5994897959185,104.46028721655328,137.15694963151927,112.76253044217687,138.30180951530613
3644.9381632653062,104.93848357142856,138.84494523809525,113.58679443877551,140.02286482993196
3790.2768367346944,105.45274840136054,140.5405630952381,114.42900119614512,141.75078017006805
3935.615510204082,105.9856568707483,142.23618095238095,115.29295886621316,143.47869551020412
4080.9541836734697,106.53460388605443,143.95991444727892,116.17693795068027,145.23191492431974
4226.292857142857,107.11072103174602,145.74391428571428,117.06520595238096,147.03937404761908
4371.631530612246,107.70303400510204,147.4842704846939,117.96269706632654,148.80755389540818
4516.970204081634,108.32407088435374,149.195347414966,118.87664297052154,150.54938240136056
4662.308877551021,108.95433087585035,150.915647457483,119.80626677721088,152.29951170833334
4807.647551020409,109.60138460884353,152.6450293537415,120.76307971088436,154.05781468367348
4952.986224489797,110.27844529478459,154.37111323696146,121.72769628684807,155.8131494472789
5098.324897959184,110.97403700680273,156.1065050340136,122.70888054421769,157.57686133333337
5243.663571428572,111.68431785714286,157.84236285714286,123.71544146825397,159.34099264285715
