Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
13110.247,262.6294,291.72406,277.17673,293.96942
13220.9375,263.1094,291.56967,277.33954,293.83572
13315.377,263.50006,291.20947,277.35477,293.4923
13399.139,263.82443,290.71567,277.27005,293.00714
13475.679,264.0986,290.14014,277.1194,292.43347
13547.119,264.33395,289.5187,276.92633,291.81018
13614.924,264.53854,288.8755,276.70703,291.16415
13679.9,264.7178,288.22684,276.47232,290.51404
13742.707,264.87567,287.58344,276.22955,289.87152
13803.719,265.01483,286.9524,275.9836,289.24435
13863.098,265.13748,286.33835,275.7379,288.63715
13921.107,265.24518,285.7442,275.4947,288.05246
13977.786,265.3394,285.172,275.25568,287.4919
14033.312,265.42117,284.62302,275.0221,286.956
14087.741,265.4916,284.09787,274.79474,286.44504
14141.039,265.55182,283.59717,274.5745,285.95898
14193.338,265.60257,283.12085,274.3617,285.49744
14244.576,265.64493,282.6691,274.157,285.06018
14294.873,265.6796,282.24142,273.9605,284.64655
14344.247,265.7073,281.83743,273.77237,284.25583
14392.631,265.72873,281.4563,273.59253,283.8872
14445.021,265.70682,281.1147,273.41077,283.55154
14496.097,265.6815,280.79144,273.23645,283.23404
14546.158,265.65265,280.4881,273.07037,282.93604
14595.398,265.6203,280.2052,272.91275,282.6581
14643.93,265.58466,279.94305,272.76385,282.40048
14691.825,265.54593,279.70163,272.62378,282.16312
14739.138,265.5045,279.4806,272.49255,281.94577
14785.895,265.46075,279.2797,272.37024,281.74814
14832.126,265.41516,279.09866,272.2569,281.56992
14877.849,265.36823,278.93707,272.15265,281.41074
14923.075,265.32047,278.79462,272.05756,281.27023
14967.813,265.27228,278.67102,271.97165,281.14804
15012.086,265.2242,278.5658,271.89502,281.04388
15055.89,265.17673,278.4787,271.8277,280.95734
15099.233,265.13025,278.4094,271.76984,280.88815
15142.123,265.08524,278.35757,271.7214,280.836
15184.571,265.0421,278.3228,271.68246,280.80057
15226.576,265.00122,278.30487,271.65305,280.78152
15268.146,264.96295,278.3033,271.63312,280.77863
15309.285,264.92764,278.31796,271.6228,280.7915
15349.997,264.89566,278.34842,271.62204,280.81992
15390.231,264.86768,278.39404,271.63086,280.8633
15430.004,264.84387,278.4546,271.64923,280.92142
15469.324,264.82446,278.5298,271.67712,280.99396
15508.199,264.80966,278.61926,271.71448,281.0807
15546.63,264.79965,278.72272,271.76117,281.1812
15584.626,264.79465,278.83994,271.8173,281.29532
15622.178,264.79477,278.97055,271.88266,281.4227
15659.299,264.80032,279.11426,271.95728,281.56305
15695.982,264.81128,279.27075,272.04102,281.7161
15732.233,264.82797,279.4397,272.13385,281.88156
15768.053,264.8503,279.62085,272.2356,282.05914
15803.436,264.87854,279.81393,272.34625,282.24854
15838.395,264.91278,280.0186,272.4657,282.44955
15872.919,264.953,280.23456,272.59378,282.66183
15907.019,264.9994,280.46158,272.73047,282.88513
15940.6875,265.05197,280.6994,272.87567,283.1192
15973.933,265.11072,280.94763,273.02917,283.3637
16006.749,265.17575,281.20612,273.19092,283.6185
16039.141,265.24707,281.47455,273.3608,283.88324
16071.108,265.32468,281.75262,273.53864,284.15768
16102.655,265.4086,282.04013,273.72437,284.4416
16133.777,265.49878,282.3368,273.9178,284.7347
16164.483,265.59528,282.6424,274.11884,285.0368
16194.768,265.6981,282.95657,274.32733,285.3476
16224.639,265.80707,283.2792,274.54315,285.66687
16254.09,265.92224,283.61005,274.76614,285.9944
16283.13,266.04364,283.94873,274.9962,286.32993
16311.759,266.1711,284.29517,275.23315,286.67322
16339.977,266.30466,284.649,275.4768,287.02405
16367.786,266.4442,285.01004,275.7271,287.38223
16395.186,266.58972,285.37814,275.98395,287.7475
16422.184,266.74106,285.75296,276.247,288.1196
16448.773,266.89822,286.13434,276.5163,288.49838
16474.967,267.0611,286.5221,276.7916,288.8836
16500.756,267.22964,286.9159,277.07275,289.27505
16526.154,267.40372,287.31567,277.35968,289.6725
16551.154,267.58325,287.72104,277.65216,290.07578
16575.762,267.7682,288.132,277.95007,290.48465
16599.982,267.9584,288.54822,278.2533,290.899
16623.807,268.15384,288.9695,278.56168,291.31845
16647.252,268.35434,289.39572,278.87503,291.74298
16670.314,268.55984,289.82666,279.19324,292.17233
16692.996,268.77026,290.26205,279.51617,292.6063
16715.3,268.98544,290.70184,279.84363,293.04474
16737.23,269.20532,291.14575,280.17554,293.48743
16758.791,269.4298,291.59366,280.51172,293.93427
16779.975,269.65875,292.0453,280.85202,294.38495
16800.799,269.89206,292.5006,281.19635,294.83936
16821.256,270.1296,292.95938,281.5445,295.2974
16841.354,270.37134,293.4214,281.89636,295.7588
16861.092,270.61713,293.8865,282.25183,296.2234
16880.477,270.86685,294.3546,282.61072,296.69113
16899.514,271.12036,294.82556,282.97296,297.16174
16918.2,271.37762,295.2991,283.33838,297.6351
16936.54,271.6385,295.7752,283.70685,298.11108
16954.537,271.90283,296.2536,284.07822,298.58957
16972.197,272.17062,296.7342,284.4524,299.07025
16989.52,272.44162,297.2169,284.82925,299.55316
