Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12743.607,350.5993,392.76822,371.68378,394.92004
12843.311,350.875,392.60675,371.74088,394.7673
12920.797,350.95886,392.26907,371.61395,394.4277
12983.827,350.9099,391.80853,371.35922,393.95972
13037.341,350.76694,391.26273,371.01483,393.40594
13084.44,350.55737,390.65915,370.60828,392.79657
13127.063,350.30057,390.01852,370.15955,392.15332
13166.582,350.01035,389.35513,369.68274,391.4908
13203.766,349.69653,388.67966,369.1881,390.81924
13239.262,349.36618,387.99936,368.68277,390.1457
13273.432,349.0242,387.31973,368.17197,389.47495
13306.453,348.67462,386.64474,367.65967,388.81058
13338.592,348.31992,385.97708,367.1485,388.15488
13369.878,347.9624,385.31903,366.64072,387.50967
13400.489,347.60345,384.6721,366.13776,386.87607
13430.475,347.2444,384.0376,365.641,386.25507
13459.806,346.88626,383.41632,365.1513,385.64728
13488.593,346.52954,382.80884,364.6692,385.053
13516.776,346.17526,382.2153,364.19528,384.47223
13544.458,345.82355,381.63553,363.72955,383.90457
13571.656,345.47455,381.06876,363.27167,383.34915
13603.409,345.11646,380.4977,362.80707,382.7882
13634.11,344.75656,379.9337,362.34512,382.23438
13664.119,344.39584,379.37732,361.8866,381.6881
13693.657,344.03503,378.82886,361.43195,381.14963
13722.853,343.67447,378.28824,360.98135,380.6189
13751.778,343.3144,377.75555,360.53497,380.09586
13780.49,342.95477,377.23056,360.09265,379.58035
13809.015,342.59595,376.71326,359.6546,379.07224
13837.379,342.2378,376.2033,359.22055,378.57138
13865.587,341.88058,375.70078,358.79068,378.07776
13893.65,341.52423,375.2055,358.36487,377.5911
13921.583,341.1688,374.71738,357.94308,377.11133
13949.389,340.81448,374.23627,357.5254,376.6384
13977.069,340.46136,373.76205,357.1117,376.17218
14004.637,340.10938,373.2947,356.70203,375.71262
14032.089,339.7586,372.83414,356.2964,375.25958
14059.431,339.40927,372.3803,355.89478,374.81308
14086.669,339.06134,371.93314,355.49725,374.37308
14113.803,338.71497,371.49252,355.10376,373.9394
14140.843,338.3701,371.05856,354.71432,373.5121
14167.786,338.02695,370.63104,354.32898,373.09106
14194.585,337.6857,370.20987,353.94778,372.67624
14221.257,337.34653,369.79486,353.57068,372.26752
14247.804,337.00934,369.3862,353.19775,371.8649
14274.238,336.67435,368.98376,352.82904,371.4683
14300.562,336.34134,368.58737,352.46436,371.07767
14326.767,336.0106,368.19708,352.10382,370.69293
14352.863,335.682,367.81284,351.74744,370.31418
14378.852,335.35583,367.43457,351.3952,369.94116
14404.722,335.03192,367.06223,351.04706,369.5739
14430.491,334.71048,366.6958,350.70312,369.2124
14456.144,334.39145,366.3351,350.36328,368.85663
14481.69,334.07495,365.98026,350.0276,368.50644
14507.124,333.76102,365.63123,349.6961,368.16193
14532.449,333.44965,365.28778,349.3687,367.8229
14557.662,333.14087,364.94998,349.0454,367.48944
14582.762,332.8348,364.6178,348.72632,367.1614
14607.75,332.53146,364.29117,348.41132,366.83887
14632.625,332.2309,363.97012,348.10052,366.52167
14657.388,331.9331,363.65448,347.7938,366.20987
14682.038,331.63815,363.34427,347.4912,365.90338
14706.567,331.346,363.03946,347.19275,365.60214
14730.989,331.05682,362.74008,346.89844,365.30618
14755.293,330.77045,362.44598,346.60822,365.01547
14779.478,330.4871,362.15717,346.32214,364.72992
14803.549,330.2067,361.8736,346.04016,364.44946
14827.506,329.92923,361.59528,345.76227,364.1742
14851.342,329.65482,361.32205,345.48843,363.9039
14875.058,329.3834,361.05402,345.2187,363.6387
14898.654,329.11508,360.79102,344.95306,363.37848
14922.134,328.84982,360.53317,344.6915,363.12326
14945.491,328.58762,360.2803,344.43396,362.873
14968.725,328.32855,360.03244,344.18048,362.6276
14991.837,328.0725,359.78958,343.93103,362.38705
15014.827,327.81967,359.5516,343.68564,362.15143
15037.691,327.57,359.3185,343.44427,361.92053
15060.429,327.32343,359.09024,343.20685,361.69443
15083.046,327.08005,358.8669,342.97348,361.47308
15105.53,326.83984,358.64825,342.74405,361.2564
15127.895,326.6028,358.4344,342.51862,361.04446
15150.122,326.369,358.22528,342.29712,360.83716
15172.224,326.13837,358.02078,342.0796,360.63446
15194.197,325.91095,357.8209,341.8659,360.4363
15216.038,325.68674,357.62573,341.65625,360.24274
15237.749,325.4657,357.43515,341.45044,360.05362
15259.325,325.24786,357.24905,341.24847,359.86908
15280.766,325.0333,357.0675,341.0504,359.68887
15302.076,324.8219,356.8904,340.85614,359.51312
15323.251,324.61374,356.71777,340.66577,359.34177
15344.289,324.4088,356.5495,340.47916,359.17477
15365.19,324.20706,356.38562,340.29633,359.01205
15385.956,324.00858,356.22607,340.1173,358.85367
15406.582,323.81323,356.07086,339.94205,358.69946
15427.072,323.62112,355.91986,339.7705,358.54953
15447.423,323.43225,355.77313,339.6027,358.40366
15467.632,323.24652,355.63065,339.4386,358.26205
15487.698,323.064,355.49216,339.27808,358.1245
15507.628,322.88464,355.3579,339.12128,357.99103
15527.411,322.70844,355.22775,338.96808,357.8616
