Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.97,105.4,105.89,105.45,105.91281847639723
293.97,105.4,106.35,105.52,106.37957700474026
433.97,105.4,106.85,105.61,106.84888834221888
583.97,105.4,107.43,105.73,107.3961535512732
723.97,105.41,107.97,105.85,108.01982908796994
873.97,105.42,108.79,106.02,108.84391419848178
1014.0,105.43,109.56,106.2,109.64829601182
1154.0,105.45,110.27,106.4,110.35686057525234
1304.0,105.48,110.97,106.61,111.02773680774514
1444.0,105.52,111.63,106.82,111.7221400961092
1594.0,105.57,112.66,107.09,112.66275806268057
1734.0,105.63,113.62,107.36,113.687207339527
1874.0,105.71,114.68,107.66,114.78799341916503
2024.0,105.8,115.92,108.02,116.02285502902969
2164.0,105.89,117.08,108.39,117.23554059151893
2314.0,106.01,118.51,108.81,118.61429269313126
2454.0,106.14,119.86,109.24,120.00285072303932
2594.0,106.28,121.37,109.71,121.51798247824328
2744.0,106.45,123.14,110.26,123.28586322829987
2884.0,106.63,124.8,110.81,125.05183380929827
3034.0,106.84,126.86,111.46,127.05295437023806
3174.0,107.07,128.78,112.1,129.02904676450487
3314.0,107.31,130.87,112.79,131.12052437637817
3464.0,107.6,133.26,113.59,133.50232042779948
3604.0,107.89,135.51,114.38,135.86968784853997
3754.0,108.24,138.51,115.33,138.57285769325375
3894.0,108.59,141.32,116.28,141.2558429052482
4034.0,108.98,144.13,117.28,144.09625082745575
4184.0,109.42,147.14,118.4,147.31746989710544
4324.0,109.88,149.98,119.48,150.49302249908908
4474.0,110.4,153.89,120.73,154.07993899400807
4614.0,110.93,157.55,121.99,157.60327233577462
4754.0,111.49,161.21,123.32,161.29933860163536
4904.0,112.14,165.13,124.81,165.45468742329288
5044.0,112.79,168.82,126.25,169.51862959680471
5194.0,113.53,173.67,127.94,174.07322297766183
5334.0,114.28,178.22,129.61,178.50560120072743
5474.0,115.07,182.77,131.36,183.1062993999193
5624.0,115.98,187.64,133.3,188.21480290629364
5764.0,116.88,192.21,135.18,193.1428849024438
5914.0,117.91,197.87,137.28,198.58566972977545
6054.0,118.91,203.15,139.32,203.8058140650193
6194.0,119.98,208.44,141.44,209.14935915191128
6344.0,121.18,214.1,143.79,214.99823318747224
6484.0,122.37,219.4,146.06,220.5601823709235
6634.0,123.71,225.51,148.6,226.61497437209795
6774.0,125.02,231.22,151.06,232.3379999466025
6914.0,126.41,236.93,153.59,238.11292969888285
7064.0,127.95,243.08,156.31,244.3385288156967
7204.0,129.44,248.79,158.88,250.16658894033685
7354.0,131.11,254.92,161.71,256.40984540614704
7494.0,132.73,260.63,164.42,262.2178598754224
7634.0,134.42,266.35,167.2,267.99014237577416
7784.0,136.3,272.48,170.23,274.11581149487125
7924.0,138.12,278.19,173.12,279.7601281571667
8074.0,140.14,283.87,176.23,285.71078347948
8214.0,142.06,289.21,179.05,291.16077594522653
8354.0,144.02,294.51,181.91,296.4980035286449
8504.0,146.19,300.18,185.03,302.0775703351337
8644.0,148.28,305.46,187.99,307.1426944529443
8794.0,150.56,310.38,191.13,312.40442472257223
8934.0,152.75,314.95,194.08,317.154643751079
9074.0,155.0,319.52,197.03,321.7443703272044
9224.0,157.45,324.42,200.23,326.477949414251
9364.0,159.8,328.97,203.23,330.71874203712736
9514.0,162.29,333.23,206.28,335.06687737522003
9654.0,164.63,337.15,209.11,338.9384435771364
9794.0,167.01,340.83,211.94,342.62620228992785
9944.0,169.6,344.53,214.95,346.3752832701965
10084.0,172.04,347.98,217.75,349.6923959094554
10234.0,174.69,351.03,220.7,353.0593368665692
10374.0,177.19,353.88,223.42,356.03602550025164
10514.0,179.72,356.72,226.14,358.86151961662046
10664.0,182.44,359.76,229.03,361.7309071876769
10804.0,185.01,362.58,231.73,364.27079835415344
10954.0,187.77,365.06,234.57,366.8471971286627
11094.0,190.37,367.36,237.19,369.09747052503207
11234.0,192.97,369.47,239.79,371.17745401552025
11384.0,195.77,371.52,242.51,373.2358459029701
11524.0,198.39,373.43,245.03,375.05091865199336
11674.0,201.09,375.29,247.6,376.9209955047572
11814.0,203.54,376.98,249.9,378.56815720718896
11954.0,205.99,378.5,252.18,380.0813892822404
12104.0,208.61,379.97,254.59,381.5561935780529
12244.0,211.06,381.34,256.8,382.8356203869222
12394.0,213.67,382.61,259.14,384.136883199255
12534.0,216.1,383.79,261.29,385.2842373200577
12674.0,218.52,384.87,263.42,386.3576975476415
12824.0,221.1,385.93,265.65,387.41938215959135
12964.0,223.49,386.91,267.72,388.3246931023661
13114.0,226.05,387.77,269.88,389.2048071963363
13254.0,228.41,388.56,271.88,389.9601499958405
13394.0,230.76,389.29,273.84,390.6715393819966
13544.0,233.27,390.02,275.91,391.3914847769397
13684.0,235.58,390.69,277.82,392.0171930599205
13834.0,238.04,391.3,279.82,392.6332374397139
13974.0,240.32,391.86,281.66,393.1631255846717
14114.0,242.58,392.38,283.48,393.6571631110101
14264.0,244.96,392.91,285.39,394.15826726900366
14400.0,247.0,393.39,287.06,394.6
