Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
13066.399,235.26094,290.573,262.91696,292.04187
13180.692,236.36464,290.21942,263.29202,291.73563
13281.726,237.43552,289.63147,263.5335,291.19272
13373.743,238.47307,288.89413,263.6836,290.48807
13459.573,239.47783,288.06696,263.7724,289.6816
13540.932,240.44946,287.1909,263.8202,288.8187
13618.802,241.38684,286.294,263.84042,287.93195
13693.948,242.28934,285.39395,263.84164,287.0426
13766.718,243.15599,284.5033,263.82965,286.16544
13837.477,243.98663,283.62946,263.80804,285.30884
13906.399,244.78094,282.7777,263.77933,284.47842
13973.556,245.53879,281.95187,263.74533,283.67755
14039.121,246.26091,281.15393,263.70743,282.90756
14103.104,246.94786,280.38583,263.66684,282.16962
14165.64,247.60077,279.6483,263.6245,281.46362
14226.775,248.22078,278.94205,263.58142,280.78964
14286.481,248.80898,278.26767,263.53833,280.14767
14344.866,249.36693,277.62503,263.49597,279.5371
14401.897,249.89589,277.01425,263.45508,278.95764
14457.686,250.3974,276.43478,263.41608,278.40857
14512.26,250.87277,275.88605,263.3794,277.88895
14570.344,251.26195,275.407,263.33447,277.4294
14626.874,251.63368,274.9544,263.29404,276.99582
14682.125,251.98724,274.53027,263.25876,276.58997
14736.2705,252.3226,274.1357,263.22916,276.21274
14789.435,252.63988,273.7709,263.20538,275.86456
14841.684,252.93967,273.43567,263.18768,275.54526
14893.087,253.22267,273.1298,263.17624,275.25446
14943.678,253.48996,272.85272,263.17133,274.99176
14993.494,253.74245,272.60397,263.17322,274.75656
15042.565,253.9812,272.383,263.1821,274.54822
15090.911,254.20726,272.18912,263.19818,274.3662
15138.558,254.4218,272.02185,263.22183,274.20993
15185.52,254.62581,271.88046,263.25314,274.07864
15231.816,254.82028,271.76434,263.2923,273.9718
15277.46,255.00621,271.67294,263.33957,273.8888
15322.47,255.18448,271.6056,263.39502,273.829
15366.855,255.35616,271.5616,263.4589,273.79193
15410.634,255.52194,271.54047,263.5312,273.7769
15453.812,255.68265,271.54153,263.6121,273.78336
15496.401,255.83911,271.5642,263.70166,273.81082
15538.417,255.992,271.6079,263.79996,273.85867
15579.807,256.14264,271.67157,263.9071,273.926
15620.601,256.29138,271.7547,264.02304,274.0123
15660.81,256.4388,271.8568,264.14783,274.11716
15700.443,256.58542,271.9773,264.28137,274.23996
15739.516,256.73178,272.11563,264.4237,274.38022
15778.034,256.8782,272.27127,264.57474,274.53748
15815.999,257.02533,272.4438,264.73456,274.71115
15853.434,257.17343,272.63248,264.90295,274.90085
15890.326,257.3229,272.8369,265.0799,275.10593
15926.694,257.47415,273.05667,265.2654,275.32602
15962.536,257.62753,273.2911,265.45932,275.56064
15997.86,257.78333,273.53986,265.6616,275.80933
16032.669,257.94174,273.80246,265.8721,276.07166
16066.974,258.10315,274.07834,266.09076,276.3471
16100.77,258.26773,274.3672,266.31744,276.63535
16134.069,258.4357,274.66843,266.55206,276.93594
16166.871,258.60724,274.98175,266.7945,277.24847
16199.186,258.7825,275.30664,267.04456,277.57248
16231.008,258.96167,275.64282,267.30225,277.90768
16262.3545,259.14487,275.98975,267.56732,278.2536
16293.218,259.3322,276.34717,267.8397,278.61
16323.609,259.52377,276.7146,268.1192,278.97632
16353.524,259.71967,277.0917,268.4057,279.3524
16382.9795,259.9199,277.4782,268.69904,279.73776
16411.973,260.12457,277.87366,268.9991,280.13214
16440.504,260.3337,278.27777,269.30573,280.5352
16468.58,260.5474,278.6902,269.61877,280.9466
16496.213,260.76553,279.11066,269.9381,281.366
16523.395,260.98825,279.53873,270.2635,281.79315
16550.133,261.21545,279.97418,270.59482,282.2277
16576.432,261.44717,280.41672,270.93195,282.6694
16602.297,261.6834,280.86603,271.27472,283.11795
16627.727,261.92413,281.32187,271.623,283.57303
16652.73,262.16916,281.78387,271.9765,284.03442
16677.31,262.41867,282.25183,272.33527,284.50186
16701.469,262.67252,282.7255,272.699,284.975
16725.21,262.93063,283.20453,273.06757,285.4537
16748.541,263.193,283.6888,273.44092,285.93762
16771.46,263.4595,284.17795,273.81873,286.4266
16793.977,263.7301,284.6718,274.20096,286.92035
16816.09,264.00473,285.1701,274.5874,287.41867
16837.809,264.28333,285.67264,274.97797,287.92126
16859.13,264.56573,286.1792,275.37247,288.42798
16880.062,264.85196,286.6895,275.77075,288.9386
16900.61,265.14188,287.20343,276.17267,289.4529
16920.773,265.43542,287.72076,276.5781,289.97064
16940.557,265.7324,288.24118,276.9868,290.4917
16959.969,266.0329,288.76462,277.39874,291.01584
16979.01,266.33673,289.2909,277.8138,291.54288
16997.682,266.64377,289.81973,278.23175,292.07254
17015.992,266.95392,290.35095,278.65244,292.60477
17033.943,267.26715,290.88446,279.0758,293.13937
17051.543,267.58337,291.42004,279.5017,293.67615
17068.785,267.90244,291.95758,279.93,294.2149
17085.682,268.22424,292.4968,280.36053,294.7555
17102.234,268.5487,293.03763,280.79315,295.29782
17118.451,268.87573,293.57993,281.22784,295.84164
17134.328,269.2052,294.12354,281.66437,296.38678
