Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
11797.364,429.35553,487.44128,458.3984,488.60715
11884.551,429.32684,486.99142,458.15912,488.12274
11944.814,428.82507,486.18713,457.5061,487.2601
11988.919,428.00433,485.1353,456.56982,486.14688
12022.954,426.96478,483.90662,455.4357,484.86935
12050.69,425.77924,482.556,454.1676,483.48615
12074.613,424.50012,481.12506,452.8126,482.0381
12096.163,423.1649,479.6447,451.4048,480.55338
12116.374,421.80026,478.13776,449.969,479.0517
12135.831,420.42505,476.62082,448.52295,477.54697
12154.85,419.05228,475.1062,447.07922,476.04913
12173.738,417.6912,473.60248,445.64685,474.56546
12192.581,416.34796,472.11636,444.23218,473.101
12211.539,415.0268,470.65268,442.83972,471.6597
12230.668,413.73074,469.215,441.47287,470.24463
12249.93,412.4618,467.8064,440.1341,468.85828
12269.409,411.22128,466.42896,438.82513,467.50217
12289.034,410.01022,465.08417,437.54718,466.1779
12308.859,408.82916,463.77277,436.30096,464.88553
12328.848,407.67828,462.49466,435.0865,463.62512
12348.895,406.55765,461.24857,433.9031,462.39557
12370.17,405.51724,459.96133,432.7393,461.12665
12391.312,404.48386,458.6923,431.58807,459.87656
12412.483,403.4626,457.44122,430.4519,458.6448
12433.756,402.45615,456.20752,429.33185,457.4308
12455.155,401.46625,454.9908,428.22852,456.23367
12476.687,400.49365,453.79062,427.14215,455.0529
12498.335,399.53867,452.60623,426.07245,453.8877
12520.094,398.60104,451.4372,425.0191,452.73773
12541.952,397.68054,450.28302,423.98178,451.60236
12563.891,396.77667,449.14322,422.95996,450.4812
12585.907,395.88892,448.01752,421.95322,449.37396
12607.991,395.01666,446.90558,420.96112,448.28015
12630.129,394.1594,445.80682,419.9831,447.1996
12652.319,393.31665,444.72113,419.0189,446.13187
12674.558,392.48776,443.64835,418.06805,445.0768
12696.836,391.6724,442.5879,417.13013,444.03412
12719.149,390.86987,441.5398,416.20483,443.0035
12741.499,390.07993,440.5038,415.29187,441.98502
12763.879,389.30194,439.47964,414.3908,440.97806
12786.289,388.53564,438.4673,413.50146,439.98273
12808.724,387.78055,437.46628,412.6234,438.99878
12831.187,387.03586,436.47687,411.75635,438.02625
12853.674,386.30148,435.4988,410.90015,437.06485
12876.177,385.57706,434.5319,410.05447,436.11438
12898.692,384.86237,433.57578,409.21906,435.17465
12921.22,384.15707,432.6305,408.3938,434.24536
12943.755,383.4609,431.69568,407.5783,433.32648
12966.29,382.77368,430.77124,406.77246,432.4179
12988.831,382.09506,429.85706,405.97607,431.51944
13011.372,381.42477,428.95297,405.18887,430.63077
13033.908,380.76257,428.0588,404.4107,429.7519
13056.444,380.1083,427.1744,403.64136,428.88263
13078.974,379.46164,426.29965,402.88065,428.0229
13101.498,378.82236,425.43445,402.12842,427.17242
13124.012,378.19037,424.5786,401.3845,426.33124
13146.519,377.56534,423.732,400.64868,425.49915
13169.016,376.9472,422.89447,399.92084,424.676
13191.499,376.3357,422.06613,399.20093,423.8617
13213.97,375.7306,421.24652,398.48856,423.0561
13236.427,375.1319,420.43576,397.7838,422.25916
13258.871,374.5393,419.63364,397.0865,421.47064
13281.298,373.9528,418.8401,396.39642,420.69058
13303.709,373.3721,418.0549,395.7135,419.91876
13326.104,372.7972,417.27817,395.0377,419.1552
13348.477,372.22787,416.5096,394.36874,418.3996
13370.832,371.6641,415.74918,393.70663,417.652
13393.168,371.10562,414.9968,393.0512,416.91238
13415.4795,370.55237,414.25232,392.40234,416.18045
13437.776,370.00436,413.51572,391.76004,415.45624
13460.046,369.4614,412.78696,391.12418,414.73965
13482.293,368.92325,412.06577,390.4945,414.03046
13504.519,368.39005,411.3521,389.8711,413.32886
13526.723,367.86157,410.64603,389.25378,412.6345
13548.898,367.3378,409.94742,388.6426,411.9474
13571.051,366.81866,409.25607,388.03735,411.26755
13593.179,366.30392,408.57205,387.438,410.59473
13615.275,365.79367,407.89514,386.84442,409.929
13637.353,365.28775,407.22528,386.25653,409.2702
13659.397,364.78613,406.56253,385.67432,408.61838
13681.414,364.28882,405.9068,385.0978,407.97327
13703.407,363.79565,405.25784,384.52673,407.3349
13725.369,363.30652,404.6158,383.96118,406.70322
13747.301,362.82147,403.98047,383.40097,406.07822
13769.203,362.3404,403.3518,382.8461,405.45972
13791.078,361.86334,402.72983,382.29657,404.84772
13812.919,361.39005,402.11438,381.7522,404.2421
13834.729,360.92075,401.50546,381.2131,403.6429
13856.509,360.45517,400.90298,380.67908,403.05
13878.255,359.99338,400.30682,380.1501,402.46332
13899.968,359.5353,399.71707,379.6262,401.8828
13921.646,359.08084,399.13364,379.10724,401.3085
13943.291,358.63016,398.5563,378.59323,400.74023
13964.901,358.18295,397.98523,378.0841,400.17807
13986.477,357.73938,397.4202,377.57977,399.62177
14008.018,357.29938,396.86133,377.08035,399.0714
14029.52,356.86285,396.3083,376.58557,398.52698
14050.984,356.42975,395.76132,376.09552,397.98843
14072.412,356.00018,395.22028,375.61023,397.45563
14093.801,355.57394,394.6851,375.12952,396.92856
