Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.99,0.0,300.0,302.06,300.18,302.13875
299.3574489795918,1.0383389212827987,300.0,304.043610728863,300.4522684548105,304.15774234693873
444.7248979591837,2.0715659863945577,300.0,306.0374259319728,300.7886263945578,306.17673469387756
590.0923469387756,3.0435881924198256,300.0004358819242,308.0341252113702,301.1778711588922,308.19572704081634
735.4597959183674,4.076465306122449,300.0107646530612,310.03751853061226,301.6067033469388,310.2147193877551
880.8272448979592,5.04883397541575,300.0209766795083,312.0337612327982,302.0729519684454,312.2337117346939
1026.1946938775511,6.087104956268222,300.0434841982507,314.02811256559767,302.56442352769676,314.25270408163266
1171.562142857143,7.117080952380953,300.08702485714286,316.0323575714286,303.09673614285714,316.27169642857143
1316.9295918367347,8.092354227405249,300.14646479591835,318.0373201166181,303.651718367347,318.2906887755102
1462.2970408163267,9.121980272108845,300.2221980272109,320.0324991632653,304.2368475714286,320.309681122449
1607.6644897959184,10.097603498542274,300.3207363848397,322.0383747521866,304.8495381341108,322.32867346938775
1753.0319387755103,11.135942419825074,300.43903193877554,324.04236887026235,305.48564372448976,324.3476658163265
1898.3993877551022,12.162662585034015,300.58765263945577,326.0467115510204,306.14223718367344,326.3666581632653
2043.766836734694,13.1411916909621,300.7568264212828,328.05249996355684,306.81459843294465,328.3856505102041
2189.134285714286,14.167561904761905,300.9568636190476,330.0551775238095,307.5139958095238,330.40464285714285
2334.5017346938776,15.146440962099126,301.17368142128277,332.0526310568513,308.23543749271136,332.4236352040817
2479.8691836734697,16.184779883381925,301.4180427696793,334.0584729737609,308.98488931486884,334.4426275510204
2625.236632653061,17.208244217687074,301.6924732653061,336.06898308843535,309.74659537414965,336.46161989795917
2770.604081632653,18.19002915451895,301.9889090379009,338.06865655976674,310.5244221574344,338.48061224489794
2915.9715306122453,19.213143537414968,302.31460023809524,340.0790756870748,311.3211720068027,340.4996045918367
3061.3389795918365,20.195278425655975,302.65834744897955,342.0788401457726,312.14622274052476,342.51859693877554
3206.7064285714287,21.233617346938775,303.02877459183674,344.09321765306123,312.9792300510204,344.53758928571426
3352.073877551021,22.25382585034014,303.42914511564624,346.10541951020406,313.8182902312925,346.55658163265304
3497.441326530612,23.2388666180758,303.85032397959185,348.1110125728863,314.6606479591837,348.5755739795918
3642.808775510204,24.25872517006803,304.291600829932,350.11556110204083,315.5354399047619,350.59456632653064
3788.1762244897964,25.244115889212832,304.7522933090379,352.1211436661807,316.42238082361513,352.6135586734694
3933.5436734693876,26.282454810495626,305.2384028571429,354.12513778425654,317.32856023323615,354.63255102040813
4078.9111224489798,27.2994074829932,305.7486859659864,356.1297734897959,318.2504252585034,356.6515433673469
4224.278571428572,28.287704081632658,306.2724831632653,358.13814591836734,319.19468775510205,358.6705357142857
4369.646020408163,29.304306802721086,306.82649794557824,360.1499150816326,320.1543068027211,360.6895280612245
4515.013469387755,30.292953352769683,307.394053877551,362.15539997084545,321.12830568513124,362.7085204081633
4660.380918367347,31.331292274052476,307.98546244169097,364.15939408892126,322.11804058309036,364.727512755102
4805.748367346939,32.34498911564626,308.6007930340136,366.1675773605442,323.12223857142857,366.7465051020408
4951.115816326531,33.336541545189505,309.22865575801745,368.17952518221574,324.14317612973764,368.7654974489796
5096.483265306122,34.34988843537415,309.88142302040814,370.1842690612245,325.1778795102041,370.7844897959184
5241.850714285714,35.34179081632653,310.5555819387755,372.19307418367345,326.22862663265306,372.80348214285715
5387.218163265306,36.38012973760933,311.24848822157435,374.20365039358603,327.2953349271137,374.8224744897959
5532.585612244898,37.39057074829932,311.9629280612245,376.20848144897957,328.37743923809523,376.8414668367347
5677.95306122449,38.385379008746355,312.69361909620994,378.21763527696794,329.4685017492711,378.86045918367347
5823.320510204082,39.395470068027215,313.4424213537415,380.22862304081633,330.5747905782313,380.87945153061224
5968.687959183673,40.39062827988338,314.21297120991255,382.23781886297377,331.6957848250729,382.898443877551
6114.055408163265,41.42896720116618,315.00030474489796,384.24790669825074,332.8318639212828,384.9174362244898
6259.4228571428575,42.436152380952386,315.80636799999996,386.257196952381,333.9790213333333,386.93642857142856
6404.790306122449,43.434216472303206,316.63171534256554,388.26803779154517,335.13632244897957,388.95542091836734
6550.157755102041,44.441051700680276,317.469304462585,390.28179805442176,336.2904410068027,390.9744132653061
6695.525204081633,45.43946574344024,318.31036190962095,392.3025635422741,337.4378069752187,392.9934056122449
6840.892653061224,46.47780466472303,319.17135591836734,394.31216300291544,338.5951412244898,395.01239795918366
6986.2601020408165,47.48173401360545,320.048377952381,396.3220067482993,339.7677154965986,397.03139030612243
7131.627551020409,48.48305393586006,320.9354263848396,398.3129719387755,340.9555120262391,399.0235463232912
7276.995,49.48663333333333,321.8374353333333,399.31433166666665,342.075564,400.0
7422.362448979592,50.48830320699709,322.7545898542274,399.3546490962099,343.07923895043734,400.0
7567.729897959183,51.52664212827988,323.68397791545186,399.3752664212828,344.0134450728863,400.0
7713.097346938775,52.5273156462585,324.6267693333333,399.39054631292515,344.90458408163266,400.0
7858.464795918368,53.531891399416914,325.57934008746355,399.40531891399417,345.76083203352766,400.0
8003.832244897959,54.53221496598639,326.54753711564626,399.41532214965986,346.5923827210884,400.0
8149.199693877551,55.53714067055394,327.51954082361516,399.42537140670555,347.4035983163265,400.0
8294.567142857144,56.575479591836746,328.4909508163265,399.43575479591834,348.1916096938775,400.0
8439.934591836734,57.57289727891156,329.46862625170064,399.4457289727891,348.95685987755104,400.0
8585.302040816327,58.580728862973764,330.4400778425656,399.4558072886297,349.7081247813411,400.0
8730.669489795919,59.57779659863946,331.40779659863944,399.4657779659864,350.449125414966,400.0
8876.03693877551,60.58597813411079,332.3690998833819,399.4758597813411,351.1743249125364,400.0
9021.404387755103,61.62431705539359,333.3181285204082,399.48,351.88453559766765,400.0
9166.771836734693,62.61847891156462,334.2599245442177,399.48618478911567,352.5853048163265,400.0
9312.139285714286,63.62956632653061,335.1966096938775,399.4962956632653,353.2755137755102,400.0
9457.506734693878,64.62337823129252,336.1222093197279,399.5062337823129,353.9501309795918,400.0
9602.87418367347,65.63481559766764,337.0322895699709,399.51,354.6162819825073,400.0
9748.241632653062,66.67315451895044,337.9289128862974,399.5167315451895,355.2740873469388,400.0
9893.609081632652,67.66406054421768,338.82093570068025,399.52664060544214,355.9182799591837,400.0
10038.976530612244,68.67840379008746,339.6998591836735,399.53,356.55382631195334,400.0
10184.343979591837,69.66895986394557,340.5586846802721,399.53668959863944,357.1848239115646,400.0
10329.711428571429,70.68365306122449,341.4105955102041,399.54683653061227,357.80335530612246,400.0
10475.078877551021,71.72199198250729,342.25481350583095,399.55,358.40875534985423,400.0
10620.446326530613,72.70964217687076,343.08319585034013,399.55709642176873,359.00997814965984,400.0
