Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
3072.2856,107.694,144.74594,126.21997,146.77496
3216.599,108.36304,146.62454,127.49379,148.62233
3362.8274,109.150246,148.62456,128.8874,150.59563
3509.6577,110.02949,150.68736,130.35843,152.62955
3656.2422,110.981,152.76811,131.87456,154.67726
3802.243,111.98776,154.83426,133.41101,156.7062
3947.3445,113.03846,156.86098,134.94972,158.69272
4091.5251,114.12266,158.8312,136.47693,160.62083
4234.7295,115.2331,160.73228,137.9827,162.479
4376.861,116.365135,162.5545,139.45982,164.25856
4518.0063,117.51341,164.2913,140.90236,165.95341
4658.091,118.6752,165.93748,142.30634,167.55891
4797.21,119.84679,167.48904,143.66791,169.07117
4935.366,121.02557,168.94301,144.98428,170.48734
5072.4897,122.21005,170.29698,146.25351,171.80516
5208.671,123.39754,171.5486,147.47307,173.02213
5343.8364,124.58678,172.69633,148.64156,174.13681
5478.0786,125.7752,173.73862,149.75691,175.14748
5611.397,126.96098,174.67427,150.81763,176.05286
5743.72,128.14305,175.5025,151.82278,176.85226
5875.1416,129.31891,176.22244,152.77068,177.54465
6006.2124,130.4847,176.86577,153.67523,178.16019
6136.295,131.64284,177.40407,154.52345,178.67157
6265.4404,132.79097,177.8381,155.31454,179.07964
6393.689,133.92697,178.1689,156.04794,179.3854
6521.075,135.04887,178.39764,156.72327,179.59012
6647.6226,136.1548,178.52571,157.34026,179.69511
6773.3525,137.24298,178.55463,157.8988,179.70197
6898.2812,138.31169,178.4861,158.3989,179.61232
7022.422,139.35933,178.322,158.84067,179.42805
7145.787,140.38435,178.06439,159.22437,179.15125
7268.3896,141.38525,177.71556,159.55042,178.78412
7390.2383,142.36063,177.27794,159.81927,178.32916
7511.346,143.30911,176.7542,160.03165,177.78899
7631.7197,144.22948,176.14717,160.18832,177.16644
7751.37,145.12051,175.45987,160.29019,176.46452
7870.3086,145.98116,174.69554,160.33835,175.68646
7988.541,146.81035,173.85754,160.33395,174.83559
8106.0786,147.6072,172.94937,160.27829,173.91539
8222.927,148.3709,171.97475,160.17282,172.92955
8339.098,149.10066,170.93742,160.01904,171.88182
8454.598,149.79593,169.84135,159.81863,170.7761
8569.428,150.45628,168.69041,159.57335,169.61623
8683.602,151.08133,167.48877,159.28505,168.40633
8797.125,151.67073,166.2406,158.95566,167.15054
8910.003,152.22433,164.95015,158.58725,165.85307
9022.244,152.74202,163.62173,158.18188,164.51813
9133.853,153.22389,162.25964,157.74176,163.14996
9244.832,153.67004,160.86821,157.26913,161.75287
9355.189,154.08076,159.45174,156.76625,160.33107
9464.927,154.45645,158.01456,156.2355,158.88882
9574.049,154.79758,156.56094,155.67926,157.43033
9682.559,155.10472,155.09511,155.09991,155.95972
9790.458,155.3786,153.62128,154.49994,154.48116
9897.75,155.62,152.14351,153.88174,152.99866
10004.437,155.82979,150.66588,153.24783,151.51617
10110.52,156.00897,149.19232,152.60065,150.0376
10215.997,156.15862,147.7267,151.94266,148.5667
10320.869,156.27985,146.27272,151.27628,147.10713
10425.14,156.37389,144.83401,150.60394,145.66245
10528.803,156.44206,143.41405,149.92805,144.23608
10631.86,156.4857,142.01619,149.25095,142.8313
10734.306,156.50624,140.64366,148.57495,141.4513
10836.143,156.50513,139.29953,147.90233,140.09906
10937.361,156.48389,137.9867,147.23529,138.77747
11037.963,156.44408,136.70792,146.57599,137.48921
11137.941,156.38728,135.4658,145.92654,136.23691
11237.289,156.31511,134.2628,145.28896,135.02292
11336.003,156.22917,133.10118,144.66518,133.8495
11434.079,156.13113,131.98308,144.0571,132.7188
11531.506,156.02266,130.9104,143.46652,131.6327
11628.276,155.90536,129.885,142.89517,130.593
11724.39,155.7809,128.90846,142.34468,129.60133
11819.83,155.65088,127.98227,141.81657,128.6592
11914.594,155.51694,127.10771,141.31232,127.76789
12008.671,155.38065,126.28599,140.83331,126.928566
12102.051,155.24358,125.51808,140.38083,126.14231
12194.725,155.10725,124.80485,139.95605,125.40995
12286.684,154.97311,124.146996,139.56006,124.73226
12377.919,154.84267,123.54513,139.1939,124.10987
12468.418,154.71729,122.99964,138.85846,123.54323
12558.171,154.59831,122.5109,138.55461,123.03275
12647.17,154.48703,122.07905,138.28304,122.578606
12735.404,154.38469,121.70416,138.04443,122.18094
12822.863,154.2925,121.38621,137.83936,121.83978
12909.536,154.21155,121.125015,137.66827,121.55503
12995.413,154.1429,120.92032,137.53162,121.32648
13080.484,154.08759,120.77178,137.42969,121.153824
13164.745,154.04651,120.67894,137.36273,121.03668
13248.179,154.02057,120.64129,137.33093,120.97464
13330.783,154.01057,120.65819,137.33438,120.9671
13412.547,154.01726,120.72896,137.37311,121.01346
13493.461,154.04129,120.85284,137.44707,121.11301
13573.518,154.08334,121.02903,137.55618,121.265015
13652.716,154.1439,121.25664,137.70027,121.468666
13731.041,154.22353,121.534744,137.87914,121.72311
13808.49,154.32262,121.862335,138.09247,122.02738
13885.059,154.44157,122.238434,138.34,122.380554
13960.741,154.58069,122.661964,138.62132,122.78162
14035.532,154.74025,123.13183,138.93604,123.229546
