Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
13591.778,323.96127,390.21924,357.09027,391.97366
13693.793,324.79462,389.9308,357.3627,391.72095
13776.585,325.49875,389.40268,357.4507,391.2234
13846.669,326.10623,388.7188,357.41254,390.56155
13908.198,326.63968,387.9373,357.28848,389.79587
13963.745,327.11432,387.0989,357.10663,388.97034
14014.888,327.54068,386.23175,356.88623,388.1156
14062.733,327.92645,385.35416,356.64032,387.2518
14107.904,328.27664,384.479,356.3778,386.39273
14150.925,328.59528,383.6142,356.10474,385.54657
14192.091,328.8851,382.76514,355.82513,384.71863
14231.56,329.1483,381.9355,355.54187,383.91232
14269.56,329.38702,381.12744,355.25723,383.12915
14306.15,329.60272,380.34253,354.97263,382.37012
14341.489,329.79718,379.58133,354.68927,381.63544
14375.641,329.9717,378.84433,354.40802,380.92514
14408.602,330.1276,378.1317,354.12964,380.23898
14440.497,330.26617,377.4432,353.85468,379.5764
14471.3,330.3886,376.77856,353.5836,378.93674
14501.123,330.49588,376.13675,353.3163,378.31897
14530.009,330.58905,375.51645,353.05273,377.72168
14563.184,330.62518,374.92087,352.773,377.14484
14594.969,330.64923,374.34106,352.49515,376.58328
14625.71,330.66116,373.77765,352.21942,376.03757
14655.625,330.66107,373.23087,351.94598,375.5078
14684.851,330.64914,372.70053,351.67484,374.99393
14713.4795,330.62576,372.1861,351.40594,374.49536
14741.574,330.5912,371.68726,351.13922,374.0119
14769.19,330.54608,371.20343,350.87476,373.5429
14796.353,330.49097,370.7342,350.61258,373.0879
14823.098,330.42627,370.27905,350.35266,372.64633
14849.447,330.35272,369.8375,350.0951,372.2179
14875.423,330.27072,369.40903,349.83987,371.80203
14901.042,330.1809,368.99338,349.58716,371.39825
14926.327,330.0838,368.5899,349.33685,371.00635
14951.288,329.98,368.19846,349.08923,370.6257
14975.947,329.8699,367.81845,348.84418,370.25613
15000.313,329.754,367.4496,348.6018,369.89722
15024.3955,329.6328,367.09164,348.36224,369.5486
15048.218,329.50674,366.74417,348.12546,369.21005
15071.782,329.37625,366.40683,347.89154,368.8813
15095.103,329.24167,366.07944,347.66055,368.56192
15118.125,329.10385,365.76138,347.43262,368.25156
15140.882,328.96307,365.45236,347.2077,367.94995
15163.383,328.81958,365.15222,346.9859,367.6568
15185.641,328.6737,364.8607,346.7672,367.37195
15207.663,328.52563,364.5775,346.55157,367.09515
15229.459,328.37576,364.30243,346.3391,366.82602
15251.035,328.2243,364.03513,346.1297,366.56467
15272.398,328.07144,363.77554,345.9235,366.31058
15293.554,327.91754,363.5234,345.72046,366.06363
15314.503,327.7628,363.27844,345.52063,365.8236
15335.25,327.60733,363.04053,345.3239,365.59045
15355.803,327.45142,362.80942,345.13043,365.36383
15376.169,327.2953,362.585,344.94012,365.14368
15396.343,327.13913,362.367,344.75305,364.92975
15416.334,326.983,362.15536,344.56918,364.72195
15436.136,326.82724,361.94986,344.38855,364.52008
15455.764,326.6718,361.75034,344.21106,364.32407
15475.213,326.51697,361.55667,344.0368,364.1337
15494.489,326.3629,361.36868,343.86578,363.94882
15513.593,326.20953,361.18634,343.69794,363.7694
15532.528,326.05716,361.00934,343.53326,363.59528
15551.299,325.90582,360.83768,343.37177,363.42624
15569.9,325.75568,360.67123,343.21344,363.26233
15588.338,325.6067,360.50986,343.0583,363.10333
15606.615,325.4591,360.3534,342.90625,362.94922
15624.737,325.3129,360.2018,342.75735,362.7998
15642.696,325.16815,360.05502,342.61157,362.65503
15660.5,325.025,359.91284,342.46893,362.51486
15678.148,324.88345,359.77527,342.32935,362.3791
15695.645,324.7436,359.6422,342.1929,362.24762
15712.989,324.60547,359.5134,342.05945,362.12054
15730.181,324.46915,359.38904,341.92908,361.99762
15747.22,324.33466,359.26877,341.8017,361.8789
15764.11,324.20206,359.1527,341.67737,361.7641
15780.85,324.0714,359.04068,341.55603,361.65338
15797.445,323.9427,358.9326,341.43762,361.54654
15813.893,323.81598,358.82843,341.3222,361.4435
15830.193,323.69125,358.72812,341.2097,361.34424
15846.347,323.5686,358.6316,341.1001,361.24872
15862.357,323.44806,358.53876,340.9934,361.15677
15878.225,323.32956,358.44946,340.88953,361.06842
15893.946,323.21323,358.36386,340.78854,360.98355
15909.523,323.09894,358.28168,340.6903,360.9022
15924.96,322.98685,358.203,340.5949,360.82422
15940.256,322.87692,358.1276,340.50226,360.7496
15955.412,322.76917,358.05566,340.4124,360.67816
15970.423,322.66357,357.98694,340.32526,360.61008
15985.299,322.56015,357.92148,340.2408,360.5451
16000.031,322.45892,357.8591,340.159,360.48328
16014.628,322.35986,357.7999,340.0799,360.42444
16029.085,322.263,357.74377,340.0034,360.36877
16043.399,322.16833,357.6906,339.92947,360.31598
16057.581,322.07584,357.64038,339.8581,360.26614
16071.625,321.98553,357.59317,339.78937,360.2192
16085.53,321.89737,357.5487,339.72302,360.17505
16099.298,321.8114,357.50714,339.65927,360.13373
16112.932,321.72763,357.4683,339.59796,360.09512
16126.429,321.64597,357.43216,339.53906,360.0592
