Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
3009.0984,298.4927,341.2397,319.8662,345.03992
3139.581,298.76358,342.8841,320.82385,346.59442
3260.7668,298.93976,344.45255,321.69617,348.07324
3376.0432,299.05057,345.95685,322.50372,349.49084
3487.4487,299.11975,347.40622,323.263,350.858
3596.4084,299.16348,348.8085,323.986,352.18225
3703.775,299.19446,350.16956,324.682,353.4689
3810.0166,299.22287,351.49362,325.35825,354.72168
3915.5525,299.2546,352.7835,326.01904,355.94275
4020.5256,299.29523,354.04102,326.66812,357.1338
4125.143,299.34735,355.26712,327.30725,358.29538
4229.481,299.4133,356.4623,327.9378,359.42813
4333.5107,299.4954,357.6268,328.5611,360.53204
4437.3345,299.59387,358.7605,329.1772,361.607
4540.8843,299.71008,359.86316,329.78662,362.6527
4644.235,299.8436,360.9341,330.38885,363.66846
4747.3706,299.99454,361.97287,330.9837,364.65375
4850.204,300.16345,362.97903,331.57123,365.60822
4952.7935,300.34943,363.95172,332.15057,366.5307
5055.0435,300.55276,364.89026,332.7215,367.42062
5157.0034,300.77252,365.7933,333.2829,368.27655
5259.7163,301.03143,366.59567,333.81354,369.03546
5361.825,301.29877,367.36365,334.3312,369.76154
5463.408,301.57553,368.0929,334.83423,370.45035
5564.498,301.8622,368.78058,335.3214,371.0991
5665.1084,302.1588,369.4249,335.79187,371.70584
5765.2344,302.46503,370.02454,336.24478,372.26935
5864.861,302.78052,370.57877,336.67963,372.78885
5963.976,303.1046,371.08713,337.0959,373.2638
6062.5576,303.43665,371.54926,337.49295,373.694
6160.588,303.77585,371.96512,337.87048,374.07935
6258.046,304.1215,372.33472,338.2281,374.41992
6354.912,304.47278,372.65814,338.56546,374.71585
6451.167,304.82892,372.9357,338.88232,374.9673
6546.795,305.18903,373.16763,339.17834,375.1746
6641.7764,305.55234,373.35434,339.45334,375.33813
6736.097,305.91803,373.49622,339.70712,375.45844
6829.741,306.2853,373.5939,339.9396,375.53592
6922.695,306.6533,373.64792,340.1506,375.57126
7014.946,307.02133,373.65894,340.34015,375.56494
7106.481,307.38858,373.62766,340.50812,375.51785
7197.2905,307.75427,373.55496,340.6546,375.43063
7287.358,308.11734,373.44186,340.7796,375.30453
7376.677,308.47708,373.2893,340.88318,375.14023
7465.2373,308.83292,373.09802,340.96545,374.93857
7553.0337,309.1842,372.86902,341.0266,374.70047
7640.0625,309.53018,372.60315,341.06665,374.42682
7726.3125,309.87027,372.3015,341.08588,374.11868
7811.7837,310.20386,371.9651,341.08447,373.77704
7896.4717,310.53024,371.59497,341.06262,373.40295
7980.3716,310.8489,371.19223,341.02057,372.9974
8063.4814,311.1592,370.75803,340.95862,372.56155
8145.8,311.4607,370.29343,340.87708,372.09647
8227.327,311.75272,369.7996,340.77615,371.6032
8308.062,312.03494,369.2776,340.65625,371.08298
8388.007,312.30664,368.72858,340.5176,370.53668
8467.161,312.56763,368.1537,340.36066,369.9656
8545.529,312.8173,367.55417,340.18573,369.37082
8623.113,313.0553,366.93094,339.9931,368.7533
8699.919,313.28134,366.2853,339.78333,368.1143
8775.948,313.49496,365.61826,339.5566,367.45474
8851.208,313.69592,364.93103,339.31348,366.7758
8925.703,313.88388,364.22458,339.05423,366.0785
8999.439,314.05862,363.50003,338.77933,365.36383
9072.426,314.21982,362.75842,338.48914,364.6328
9144.667,314.36737,362.00076,338.18408,363.88647
9216.173,314.501,361.22815,337.86456,363.12585
9286.95,314.62057,360.44147,337.531,362.3518
9357.009,314.72598,359.64185,337.1839,361.5653
9426.36,314.81705,358.8301,336.82358,360.7672
9495.012,314.89365,358.00717,336.4504,359.9585
9562.975,314.9559,357.17404,336.06497,359.13998
9630.258,315.0035,356.33142,335.66748,358.31253
9696.875,315.03662,355.48035,335.25848,357.47693
9762.835,315.05515,354.62158,334.83838,356.63397
9828.151,315.05917,353.7559,334.40753,355.78452
9892.835,315.0486,352.884,333.9663,354.92908
9956.8955,315.02368,352.0068,333.51526,354.0686
10020.352,314.98434,351.1249,333.05463,353.20364
10083.209,314.93073,350.23904,332.5849,352.3349
10145.484,314.8629,349.34982,332.10638,351.46295
10207.191,314.78104,348.458,331.6195,350.5886
10268.34,314.6853,347.5641,331.1247,349.7122
10328.944,314.57578,346.66873,330.62225,348.83444
10389.019,314.45258,345.77252,330.11255,347.95587
10448.573,314.316,344.8759,329.59595,347.07697
10507.625,314.16626,343.97952,329.07288,346.19824
10566.186,314.00345,343.08374,328.54358,345.32013
10624.266,313.82788,342.18918,328.00854,344.44315
10681.884,313.63974,341.2962,327.46796,343.56778
10739.048,313.4392,340.4053,326.92224,342.69427
10795.773,313.22665,339.51688,326.37177,341.82315
10852.072,313.0022,338.63132,325.81677,340.95474
10907.961,312.7662,337.74902,325.25763,340.08945
10963.447,312.51883,336.8703,324.69458,339.22757
11018.545,312.2605,335.9955,324.128,338.36945
11073.266,311.99136,335.125,323.55817,337.51544
11127.625,311.71182,334.25903,322.9854,336.6657
11181.633,311.42206,333.39804,322.41003,335.82068
11235.299,311.12234,332.5422,321.83228,334.98065
