Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12539.361,432.55167,488.0711,460.3114,489.42337
12623.059,432.449,487.68677,460.06787,489.00473
12677.66,431.87204,486.96695,459.4195,488.22372
12714.681,430.97845,486.01193,458.49518,487.2019
12740.661,429.86905,484.88605,457.37756,486.02036
12759.861,428.61664,483.63947,456.12805,484.73395
12774.848,427.27393,482.3112,454.79254,483.38104
12787.375,425.87805,480.93018,453.4041,481.9883
12798.496,424.45544,479.51828,451.98688,480.5746
12808.81,423.02505,478.09164,450.55835,479.1533
12818.825,421.59964,476.6621,449.13086,477.73425
12828.736,420.1885,475.23883,447.71368,476.32483
12838.792,418.79767,473.8281,446.31287,474.93027
12849.089,417.43137,472.4354,444.93338,473.55487
12859.616,416.09253,471.06448,443.5785,472.20187
12870.492,414.78305,469.71884,442.25095,470.87393
12881.648,413.5044,468.40076,440.95258,469.57318
12893.156,412.2572,467.11194,439.68457,468.301
12904.986,411.04205,465.85367,438.44788,467.05814
12917.037,409.85922,464.62585,437.24255,465.8447
12929.341,408.70837,463.4275,436.06793,464.65952
12943.888,407.63736,462.1908,434.91406,463.4378
12958.29,406.57523,460.96915,433.7722,462.23196
12972.771,405.5269,459.76288,432.6449,461.04202
12987.438,404.495,458.57193,431.53345,459.86783
13002.336,403.48138,457.39594,430.43866,458.7087
13017.469,402.48627,456.23474,429.3605,457.56433
13032.844,401.51007,455.0879,428.29898,456.4343
13048.44,400.55255,453.95496,427.25375,455.31805
13064.246,399.61325,452.83572,426.2245,454.21536
13080.255,398.69174,451.72964,425.2107,453.1258
13096.445,397.78735,450.63663,424.21198,452.04916
13112.811,396.89954,449.5562,423.22787,450.98495
13129.339,396.0277,448.48822,422.25797,449.93317
13146.019,395.17114,447.43246,421.30182,448.89334
13162.836,394.32944,446.38852,420.35898,447.8655
13179.799,393.50204,445.35635,419.4292,446.8492
13196.881,392.68826,444.33572,418.512,445.84445
13214.089,391.8878,443.32654,417.60718,444.85092
13231.412,391.10013,442.32858,416.71436,443.86853
13248.846,390.32474,441.3416,415.8332,442.8972
13266.39,389.56134,440.36566,414.9635,441.93665
13284.03,388.80902,439.40073,414.10486,440.98703
13301.762,388.0677,438.44653,413.2571,440.04807
13319.582,387.33698,437.50293,412.41995,439.11942
13337.482,386.61658,436.5697,411.59314,438.20123
13355.456,385.90625,435.64688,410.77655,437.29312
13373.503,385.20566,434.73416,409.9699,436.39496
13391.61,384.51447,433.83136,409.1729,435.50684
13409.784,383.83243,432.93845,408.38544,434.62827
13428.015,383.15927,432.0552,407.60724,433.75925
13446.299,382.49472,431.18158,406.83813,432.8997
13464.635,381.83844,430.31747,406.07794,432.04956
13483.016,381.1904,429.46265,405.32654,431.2086
13501.447,380.55014,428.61694,404.58356,430.3767
13519.911,379.91763,427.7805,403.84906,429.5537
13538.42,379.2925,426.9529,403.1227,428.7396
13556.962,378.67468,426.13428,402.40448,427.93417
13575.54,378.06384,425.3243,401.6941,427.13733
13594.147,377.46,424.523,400.99152,426.34903
13612.785,376.86276,423.7303,400.2965,425.56906
13631.449,376.27216,422.94595,399.60907,424.79742
13650.137,375.6878,422.16992,398.92886,424.03403
13668.848,375.1097,421.40213,398.25592,423.27866
13687.578,374.53772,420.64243,397.5901,422.53125
13706.328,373.9717,419.8909,396.9313,421.79172
13725.093,373.4115,419.14713,396.2793,421.06
13743.871,372.85684,418.41125,395.63403,420.336
13762.663,372.30783,417.6831,394.99548,419.6195
13781.469,371.76428,416.96255,394.3634,418.91055
13800.282,371.22595,416.24973,393.73785,418.209
13819.106,370.69287,415.54425,393.11856,417.51486
13837.937,370.16492,414.84616,392.50555,416.82806
13856.7705,369.64206,414.1555,391.89877,416.14832
13875.611,369.124,413.472,391.29797,415.47565
13894.455,368.61084,412.79562,390.70325,414.81
13913.299,368.1024,412.12634,390.11438,414.15134
13932.144,367.5986,411.4641,389.53137,413.49954
13950.989,367.09933,410.8088,388.95407,412.85446
13969.83,366.6046,410.16025,388.38245,412.21613
13988.669,366.11432,409.51852,387.8164,411.5845
14007.505,365.6284,408.88358,387.25598,410.95947
14026.335,365.14667,408.2552,386.70093,410.34082
14045.159,364.6693,407.63348,386.1514,409.72876
14063.972,364.19604,407.0182,385.60712,409.12302
14082.78,363.7269,406.40933,385.0681,408.52362
14101.579,363.26172,405.80692,384.5343,407.93042
14120.367,362.80063,405.2109,384.00577,407.34348
14139.142,362.3434,404.62097,383.48218,406.76266
14157.908,361.89014,404.03735,382.96375,406.18793
14176.653,361.44064,403.45987,382.45026,405.6192
14195.392,360.99503,402.88846,381.94174,405.05646
14214.109,360.55313,402.3231,381.4381,404.4996
14232.814,360.11496,401.76367,380.93933,403.94867
14251.501,359.68045,401.2102,380.4453,403.4034
14270.17,359.24957,400.6626,379.9561,402.86398
14288.816,358.82224,400.12082,379.47153,402.33032
14307.444,358.3985,399.58487,378.9917,401.80222
14326.051,357.97827,399.05457,378.51642,401.27982
14344.637,357.5616,398.53,378.0458,400.76285
